Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,19_02_2022-23_21_21,-30.0,30,30,20.303826390157226,48.82587320115482,47.41228070175438,47.54385964912281,46.58771929824561,46.92982456140351,46.58771929824561,46.92982456140351,47.41228070175438,47.54385964912281,40.84210526315789,41.23684210526316
Wisconsin Breast Cancer Database,19_02_2022-23_22_36,-25.0,30,30,8.247264027250392,47.88535335604351,45.86842105263158,46.122807017543856,43.10526315789473,43.14912280701755,43.10526315789473,43.14912280701755,45.86842105263158,46.122807017543856,36.175438596491226,36.640350877192986
Wisconsin Breast Cancer Database,19_02_2022-23_23_53,-20.0,30,30,2.0117939532325337,46.2749555658397,41.50877192982456,41.72807017543859,37.81578947368421,38.05263157894737,37.81578947368421,38.05263157894737,41.50877192982456,41.72807017543859,28.078947368421048,29.035087719298247
Wisconsin Breast Cancer Database,19_02_2022-23_25_15,-15.0,30,30,0.16797718414250948,43.43645587303318,35.692982456140356,35.83333333333333,30.842105263157894,31.210526315789476,30.842105263157894,31.210526315789476,35.692982456140356,35.83333333333333,19.570175438596493,20.81578947368421
Wisconsin Breast Cancer Database,19_02_2022-23_26_41,-10.0,30,30,0.002106495245325626,38.4540861909333,27.938596491228076,28.41228070175439,21.26315789473684,22.245614035087723,21.26315789473684,22.245614035087723,27.938596491228076,28.41228070175439,11.368421052631582,13.17543859649123
Wisconsin Breast Cancer Database,19_02_2022-23_28_05,-5.0,30,30,1.0615037667914964e-06,30.396760485537193,16.771929824561404,17.780701754385962,11.473684210526313,12.83333333333333,11.473684210526313,12.83333333333333,16.771929824561404,17.780701754385962,6.947368421052635,8.833333333333337
Wisconsin Breast Cancer Database,19_02_2022-23_29_28,0.0,30,30,0.0,18.70280562096047,8.280701754385966,9.903508771929825,5.929824561403507,7.605263157894737,5.929824561403507,7.605263157894737,8.280701754385966,9.903508771929825,4.41228070175439,6.42105263157895
Wisconsin Breast Cancer Database,19_02_2022-23_31_06,5.0,30,30,0.0,8.018341917645976,4.01754385964912,6.219298245614036,3.4736842105263177,5.850877192982451,3.4736842105263177,5.850877192982451,4.01754385964912,6.219298245614036,3.2631578947368456,5.745614035087721
Wisconsin Breast Cancer Database,19_02_2022-23_32_59,10.0,30,30,0.0,1.3649484471875264,1.9385964912280729,4.684210526315791,1.9912280701754437,4.771929824561405,1.9912280701754437,4.771929824561405,1.9385964912280729,4.684210526315791,2.017543859649118,4.692982456140349
Wisconsin Breast Cancer Database,19_02_2022-23_34_35,15.0,30,30,0.0,0.12740130794720386,1.210526315789473,4.543859649122806,1.6228070175438591,4.377192982456135,1.6228070175438591,4.377192982456135,1.210526315789473,4.543859649122806,1.7719298245614024,4.596491228070176
