Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,20_02_2022-00_21_22,-30.0,45,0.45,44.86717551878703,49.88535207491688,48.71794871794872,49.33333333333333,45.46153846153847,45.769230769230774,49.17948717948718,49.53846153846154,48.71794871794872,49.33333333333333,49.410256410256416,49.46153846153846
Parkinson Database,20_02_2022-00_21_54,-25.0,45,0.45,41.06856102162645,49.7984309124124,47.794871794871796,49.53846153846154,42.53846153846153,43.56410256410257,48.743589743589745,49.1025641025641,47.794871794871796,49.53846153846154,47.128205128205124,47.743589743589745
Parkinson Database,20_02_2022-00_22_28,-20.0,45,0.45,34.78724290068127,49.64501955751182,46.666666666666664,46.56410256410256,40.17948717948718,41.46153846153846,50.69230769230769,50.48717948717949,46.666666666666664,46.56410256410256,46.769230769230774,47.641025641025635
Parkinson Database,20_02_2022-00_23_08,-15.0,45,0.45,24.727552143577174,49.35240634763092,40.97435897435897,40.871794871794876,32.25641025641026,34.66666666666667,47.282051282051285,47.641025641025635,40.97435897435897,40.871794871794876,43.43589743589743,44.61538461538461
Parkinson Database,20_02_2022-00_23_54,-10.0,45,0.45,13.781797490124582,48.85479793366309,33.51282051282052,35.1025641025641,24.48717948717949,27.564102564102566,46.53846153846154,46.43589743589743,33.51282051282052,35.1025641025641,39.51282051282051,41.307692307692314
Parkinson Database,20_02_2022-00_24_37,-5.0,45,0.45,4.919909715507709,47.95134832086867,25.897435897435894,28.1025641025641,16.871794871794876,20.923076923076923,45.56410256410256,45.769230769230774,25.897435897435894,28.1025641025641,34.82051282051282,36.97435897435898
Parkinson Database,20_02_2022-00_25_31,0.0,45,0.45,0.7395930765309524,46.41573932856362,16.589743589743588,20.333333333333336,12.641025641025639,17.61538461538461,42.820512820512825,43.84615384615385,16.589743589743588,20.333333333333336,28.41025641025641,31.74358974358974
Parkinson Database,20_02_2022-00_26_25,5.0,45,0.45,0.029546923668092834,43.780548192522005,9.794871794871796,15.179487179487182,9.102564102564104,14.846153846153843,40.28205128205128,40.743589743589745,9.794871794871796,15.179487179487182,20.43589743589743,23.717948717948723
Parkinson Database,20_02_2022-00_27_19,10.0,45,0.45,4.345115797670925e-05,39.06063966372309,5.051282051282047,12.307692307692308,4.897435897435898,12.102564102564106,32.820512820512825,34.692307692307686,5.051282051282047,12.307692307692308,15.153846153846152,19.487179487179485
Parkinson Database,20_02_2022-00_28_11,15.0,45,0.45,2.9890345184723776e-11,31.336612527259195,3.1794871794871837,12.17948717948718,3.6410256410256414,12.076923076923073,23.307692307692307,26.358974358974365,3.1794871794871837,12.17948717948718,11.717948717948723,18.153846153846153
