Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,20_02_2022-03_23_57,-30.0,60,60,8.56239769448656,48.859712860108004,48.35897435897436,48.51282051282051,45.61538461538461,46.84615384615385,45.61538461538461,46.84615384615385,48.35897435897436,48.51282051282051,36.71794871794872,38.92307692307693
Parkinson Database,20_02_2022-03_24_38,-25.0,60,60,1.7146517963538794,47.977149943725465,46.87179487179487,47.53846153846154,42.53846153846153,44.02564102564103,42.53846153846153,44.02564102564103,46.87179487179487,47.53846153846154,33.743589743589745,36.76923076923077
Parkinson Database,20_02_2022-03_25_25,-20.0,60,60,0.14838504549060616,46.43143174782589,44.43589743589743,45.87179487179487,38.30769230769231,39.38461538461539,38.30769230769231,39.38461538461539,44.43589743589743,45.87179487179487,28.12820512820513,31.051282051282048
Parkinson Database,20_02_2022-03_26_16,-15.0,60,60,0.0005459789697645332,43.56819235999264,39.33333333333333,41.43589743589744,29.743589743589748,32.87179487179487,29.743589743589748,32.87179487179487,39.33333333333333,41.43589743589744,19.8974358974359,23.948717948717945
Parkinson Database,20_02_2022-03_27_10,-10.0,60,60,4.049670490684613e-09,38.67190153627074,32.8974358974359,34.61538461538461,22.20512820512821,26.538461538461533,22.20512820512821,26.538461538461533,32.8974358974359,34.61538461538461,15.102564102564099,20.358974358974358
Parkinson Database,20_02_2022-03_28_01,-5.0,60,60,0.0,31.183515355812858,25.282051282051277,28.25641025641026,15.897435897435896,21.435897435897434,15.897435897435896,21.435897435897434,25.282051282051277,28.25641025641026,12.7948717948718,19.358974358974358
Parkinson Database,20_02_2022-03_29_08,0.0,60,60,0.0,20.225587013242656,14.589743589743588,18.71794871794872,10.769230769230765,16.794871794871792,10.769230769230765,16.794871794871792,14.589743589743588,18.71794871794872,9.307692307692307,15.743589743589748
Parkinson Database,20_02_2022-03_30_38,5.0,60,60,0.0,9.585297271696913,8.153846153846157,14.66666666666666,7.358974358974358,14.076923076923077,7.358974358974358,14.076923076923077,8.153846153846157,14.66666666666666,6.41025641025641,13.743589743589746
Parkinson Database,20_02_2022-03_32_06,10.0,60,60,0.0,2.144717650177395,5.205128205128206,12.128205128205128,5.153846153846153,12.230769230769234,5.153846153846153,12.230769230769234,5.205128205128206,12.128205128205128,4.820512820512823,12.051282051282053
Parkinson Database,20_02_2022-03_32_54,15.0,60,60,0.0,0.17031334043556126,2.692307692307694,11.333333333333329,3.0256410256410238,11.358974358974361,3.0256410256410238,11.358974358974361,2.692307692307694,11.333333333333329,3.051282051282056,11.69230769230769
