Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,20_02_2022-00_54_50,-30.0,45,6.708203932499369,31.44170402011127,49.55719284872973,47.794871794871796,48.51282051282051,45.58974358974359,46.05128205128205,47.38461538461538,47.48717948717949,47.794871794871796,48.51282051282051,44.38461538461539,44.48717948717948
Parkinson Database,20_02_2022-00_55_25,-25.0,45,6.708203932499369,21.379815159672738,49.2288135339987,48.48717948717949,48.07692307692307,43.74358974358974,45.179487179487175,47.179487179487175,47.84615384615385,48.48717948717949,48.07692307692307,42.230769230769226,44.38461538461539
Parkinson Database,20_02_2022-00_55_59,-20.0,45,6.708203932499369,10.267777299644457,48.61256306350801,44.35897435897436,44.25641025641026,38.33333333333333,39.82051282051282,44.99999999999999,45.46153846153847,44.35897435897436,44.25641025641026,36.15384615384616,38.56410256410256
Parkinson Database,20_02_2022-00_56_41,-15.0,45,6.708203932499369,3.0582953441504253,47.524825120102506,41.0,40.97435897435897,32.84615384615385,34.92307692307692,42.717948717948715,43.666666666666664,41.0,40.97435897435897,32.84615384615385,35.333333333333336
Parkinson Database,20_02_2022-00_57_29,-10.0,45,6.708203932499369,0.2982500108729739,45.625658810296954,32.41025641025641,35.46153846153847,23.69230769230769,27.769230769230766,37.30769230769231,39.28205128205128,32.41025641025641,35.46153846153847,26.538461538461533,30.56410256410257
Parkinson Database,20_02_2022-00_58_14,-5.0,45,6.708203932499369,0.004788508399665738,42.27672609337729,25.025641025641022,27.435897435897438,17.846153846153847,21.58974358974359,31.794871794871792,32.92307692307692,25.025641025641022,27.435897435897438,20.102564102564102,23.948717948717945
Parkinson Database,20_02_2022-00_59_03,0.0,45,6.708203932499369,1.2105012361246082e-06,36.679745632934335,14.051282051282055,18.43589743589743,10.461538461538467,16.794871794871792,23.256410256410255,27.12820512820513,14.051282051282055,18.43589743589743,13.743589743589746,18.333333333333336
Parkinson Database,20_02_2022-00_59_55,5.0,45,6.708203932499369,3.331238419016303e-14,27.860830311678637,9.230769230769232,15.000000000000002,7.871794871794869,14.615384615384619,17.871794871794876,22.102564102564102,9.230769230769232,15.000000000000002,12.717948717948712,17.97435897435897
Parkinson Database,20_02_2022-01_00_55,10.0,45,6.708203932499369,0.0,16.686771312317493,5.512820512820515,13.025641025641022,5.1025641025641,13.128205128205128,12.230769230769234,17.641025641025642,5.512820512820515,13.025641025641022,10.025641025641029,16.205128205128204
Parkinson Database,20_02_2022-01_01_56,15.0,45,6.708203932499369,0.0,6.512512090981771,3.230769230769226,11.282051282051286,3.6153846153846203,11.717948717948723,6.9743589743589745,13.128205128205128,3.230769230769226,11.282051282051286,6.846153846153847,13.564102564102566
