Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,20_02_2022-02_55_34,-30.0,60,60,6.47609099630973,48.80920472739969,46.07017543859649,46.23684210526315,44.71052631578948,45.10526315789474,44.71052631578948,45.10526315789474,46.07017543859649,46.23684210526315,36.96491228070175,37.675438596491226
Wisconsin Breast Cancer Database,20_02_2022-02_57_18,-25.0,60,60,1.1068399308288133,47.9033909305465,45.75438596491228,45.64035087719298,41.666666666666664,41.74561403508772,41.666666666666664,41.74561403508772,45.75438596491228,45.64035087719298,31.04385964912281,31.666666666666664
Wisconsin Breast Cancer Database,20_02_2022-02_59_04,-20.0,60,60,0.04917111580827487,46.290230643260486,40.473684210526315,40.39473684210526,35.20175438596491,35.561403508771924,35.20175438596491,35.561403508771924,40.473684210526315,40.39473684210526,23.491228070175442,24.14912280701754
Wisconsin Breast Cancer Database,20_02_2022-03_00_58,-15.0,60,60,7.313287984850706e-05,43.36125139944971,33.982456140350884,34.245614035087726,25.824561403508774,26.421052631578945,25.824561403508774,26.421052631578945,33.982456140350884,34.245614035087726,13.94736842105263,15.421052631578947
Wisconsin Breast Cancer Database,20_02_2022-03_02_51,-10.0,60,60,8.456314401153999e-11,38.39878252767211,24.368421052631582,24.850877192982455,15.991228070175435,16.73684210526316,15.991228070175435,16.73684210526316,24.368421052631582,24.850877192982455,8.026315789473681,9.368421052631582
Wisconsin Breast Cancer Database,20_02_2022-03_04_35,-5.0,60,60,0.0,30.219680813926765,13.491228070175442,14.228070175438601,8.543859649122808,9.92982456140351,8.543859649122808,9.92982456140351,13.491228070175442,14.228070175438601,5.412280701754391,7.324561403508767
Wisconsin Breast Cancer Database,20_02_2022-03_06_33,0.0,60,60,0.0,18.64284327660828,6.280701754385964,7.842105263157895,4.894736842105263,6.614035087719294,4.894736842105263,6.614035087719294,6.280701754385964,7.842105263157895,4.01754385964912,5.929824561403507
Wisconsin Breast Cancer Database,20_02_2022-03_09_04,5.0,60,60,0.0,7.631834042798564,2.95614035087719,4.894736842105263,2.7280701754386016,4.859649122807019,2.7280701754386016,4.859649122807019,2.95614035087719,4.894736842105263,2.614035087719302,4.815789473684207
Wisconsin Breast Cancer Database,20_02_2022-03_11_33,10.0,60,60,0.0,1.562079554482187,1.5526315789473721,3.5350877192982466,1.5526315789473721,3.552631578947374,1.5526315789473721,3.552631578947374,1.5526315789473721,3.5350877192982466,1.6403508771929864,3.57017543859649
Wisconsin Breast Cancer Database,20_02_2022-03_13_12,15.0,60,60,0.0,0.09406382312381692,0.9561403508771882,3.7456140350877187,1.070175438596488,3.771929824561404,1.070175438596488,3.771929824561404,0.9561403508771882,3.7456140350877187,1.0877192982456152,3.824561403508775
