Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,19_02_2022-22_45_11,-30.0,30,0.3,46.596655451646434,49.88628833957872,47.97435897435898,48.641025641025635,46.87179487179487,47.53846153846154,49.89743589743589,50.153846153846146,47.97435897435898,48.641025641025635,48.410256410256416,49.43589743589744
Parkinson Database,19_02_2022-22_45_38,-25.0,30,0.3,44.049013452080814,49.800140837300724,48.1025641025641,48.05128205128205,44.07692307692308,44.179487179487175,49.92307692307693,49.0,48.1025641025641,48.05128205128205,48.92307692307693,48.1025641025641
Parkinson Database,19_02_2022-22_46_08,-20.0,30,0.3,39.489137885933324,49.64098476376306,44.282051282051285,45.128205128205124,38.66666666666667,40.33333333333333,47.794871794871796,48.58974358974359,44.282051282051285,45.128205128205124,45.84615384615385,47.35897435897436
Parkinson Database,19_02_2022-22_46_42,-15.0,30,0.3,32.40761141418022,49.37245539929562,41.46153846153846,42.41025641025641,33.94871794871794,36.07692307692307,47.692307692307686,48.282051282051285,41.46153846153846,42.41025641025641,44.41025641025641,45.30769230769231
Parkinson Database,19_02_2022-22_47_20,-10.0,30,0.3,22.306478669119304,48.87762118449894,35.61538461538461,36.641025641025635,26.66666666666667,29.384615384615387,47.1025641025641,47.05128205128205,35.61538461538461,36.641025641025635,41.61538461538462,42.43589743589744
Parkinson Database,19_02_2022-22_47_59,-5.0,30,0.3,11.652509282284472,47.992883378113504,25.410256410256416,28.846153846153843,19.461538461538463,23.307692307692307,45.25641025641025,46.58974358974359,25.410256410256416,28.846153846153843,35.66666666666667,37.358974358974365
Parkinson Database,19_02_2022-22_48_41,0.0,30,0.3,3.8377938731339425,46.48016355487537,17.025641025641026,21.102564102564102,13.30769230769231,18.307692307692303,42.53846153846153,43.53846153846154,17.025641025641026,21.102564102564102,30.743589743589737,33.43589743589743
Parkinson Database,19_02_2022-22_49_25,5.0,30,0.3,0.5259268477032851,43.72841655408918,10.179487179487179,15.948717948717949,8.974358974358976,15.051282051282055,40.61538461538462,41.717948717948715,10.179487179487179,15.948717948717949,23.230769230769234,25.871794871794872
Parkinson Database,19_02_2022-22_50_11,10.0,30,0.3,0.02084710214230382,38.96889889211275,5.974358974358973,13.538461538461544,6.07692307692308,13.128205128205128,34.30769230769231,35.410256410256416,5.974358974358973,13.538461538461544,17.384615384615387,21.307692307692307
Parkinson Database,19_02_2022-22_50_56,15.0,30,0.3,1.5587901976908363e-05,31.519947518546072,3.1794871794871837,12.435897435897436,3.7948717948717903,12.641025641025639,26.128205128205128,28.92307692307692,3.1794871794871837,12.435897435897436,13.743589743589746,18.43589743589743
