Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,20_02_2022-02_05_04,-30.0,60,0.6,43.115464303191565,49.884286911701224,49.17948717948718,50.153846153846146,44.87179487179487,45.333333333333336,49.02564102564102,49.282051282051285,49.17948717948718,50.153846153846146,48.15384615384616,48.256410256410255
Parkinson Database,20_02_2022-02_05_44,-25.0,60,0.6,38.14193412942207,49.79699915794731,45.35897435897436,46.02564102564103,43.53846153846154,43.333333333333336,49.71794871794872,48.69230769230769,45.35897435897436,46.02564102564103,47.94871794871794,47.43589743589743
Parkinson Database,20_02_2022-02_06_25,-20.0,60,0.6,30.050010687856325,49.63969503745776,44.769230769230774,44.30769230769231,37.33333333333333,38.30769230769231,48.30769230769231,48.15384615384616,44.769230769230774,44.30769230769231,44.56410256410256,44.820512820512825
Parkinson Database,20_02_2022-02_07_15,-15.0,60,0.6,19.06431197542145,49.358003604187076,40.871794871794876,41.69230769230769,30.58974358974359,32.74358974358974,47.97435897435898,48.07692307692307,40.871794871794876,41.69230769230769,41.717948717948715,42.38461538461539
Parkinson Database,20_02_2022-02_08_09,-10.0,60,0.6,8.301303990653205,48.847652032006714,34.179487179487175,35.84615384615385,23.794871794871796,27.51282051282051,45.82051282051282,46.666666666666664,34.179487179487175,35.84615384615385,36.23076923076923,38.30769230769231
Parkinson Database,20_02_2022-02_09_09,-5.0,60,0.6,1.901786239309029,47.95334463097491,24.743589743589745,27.282051282051277,17.43589743589744,21.923076923076923,44.84615384615385,46.0,24.743589743589745,27.282051282051277,32.769230769230774,34.84615384615385
Parkinson Database,20_02_2022-02_10_19,0.0,60,0.6,0.12357281679970379,46.38799591981369,16.025641025641026,19.641025641025646,11.230769230769234,17.000000000000004,42.07692307692308,42.92307692307692,16.025641025641026,19.641025641025646,27.256410256410255,30.871794871794865
Parkinson Database,20_02_2022-02_11_32,5.0,60,0.6,0.0009050986369536123,43.567974034883335,8.512820512820518,14.7948717948718,7.564102564102559,14.512820512820513,39.07692307692307,40.53846153846153,8.512820512820518,14.7948717948718,18.615384615384613,23.461538461538467
Parkinson Database,20_02_2022-02_12_44,10.0,60,0.6,3.736430220779851e-09,38.83460094545867,4.28205128205128,11.948717948717945,4.333333333333334,12.051282051282053,31.256410256410263,32.769230769230774,4.28205128205128,11.948717948717945,13.820512820512821,18.512820512820515
Parkinson Database,20_02_2022-02_13_46,15.0,60,0.6,0.0,30.899037583016455,3.384615384615386,11.487179487179489,3.4615384615384603,11.358974358974361,23.307692307692307,26.589743589743588,3.384615384615386,11.487179487179489,12.153846153846148,16.92307692307692
