Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Heart Diseases Database,28_12_2021-15_55_11,-25.0,45,45,49.23554989405692,49.8611414938359,50.46666666666666,50.66666666666666,48.6,48.0,48.6,48.0,48.266666666666666,48.33333333333333
Heart Diseases Database,28_12_2021-15_56_10,-20.0,45,45,48.65132921680539,49.75191163463961,49.26666666666667,52.93333333333333,51.0,53.06666666666666,51.0,53.06666666666666,48.266666666666666,51.53333333333333
Heart Diseases Database,28_12_2021-15_57_16,-15.0,45,45,47.594621896729215,49.56512405753281,51.26666666666666,51.0,51.4,50.46666666666666,51.4,50.46666666666666,50.33333333333334,50.46666666666666
Heart Diseases Database,28_12_2021-15_58_25,-10.0,45,45,45.7727617111812,49.2098338655697,50.2,48.93333333333333,46.53333333333334,47.266666666666666,46.53333333333334,47.266666666666666,43.93333333333334,46.53333333333334
Heart Diseases Database,28_12_2021-16_00_02,-5.0,45,45,42.20872196542892,48.56901792523274,49.133333333333326,50.26666666666666,48.8,49.26666666666667,48.8,49.26666666666667,44.13333333333333,44.99999999999999
Heart Diseases Database,28_12_2021-16_02_35,0.0,45,45,36.99188123659286,47.46541055739944,46.4,48.53333333333333,45.266666666666666,46.06666666666667,45.266666666666666,46.06666666666667,38.733333333333334,40.86666666666666
Heart Diseases Database,28_12_2021-16_06_40,5.0,45,45,29.758617615980544,45.88049002757692,44.666666666666664,45.733333333333334,42.400000000000006,43.2,42.400000000000006,43.2,32.333333333333336,35.66666666666667
Heart Diseases Database,28_12_2021-16_12_14,10.0,45,45,18.260813730800646,42.390303577867286,41.800000000000004,46.0,33.93333333333334,38.800000000000004,34.13333333333334,38.733333333333334,23.666666666666668,30.000000000000004
