Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Heart Diseases Database,28_12_2021-09_28_58,-25.0,15,150,28.291824462757297,49.84518105498002,48.0,48.199999999999996,46.46666666666667,48.0,46.333333333333336,48.0,43.8,45.199999999999996
Heart Diseases Database,28_12_2021-09_29_10,-20.0,15,150,16.193683176994135,49.72738137193094,43.2,44.666666666666664,43.00000000000001,42.46666666666666,43.06666666666666,42.666666666666664,38.6,39.26666666666667
Heart Diseases Database,28_12_2021-09_29_41,-15.0,15,150,4.452601422846966,49.51416115419576,45.266666666666666,45.93333333333334,41.0,43.666666666666664,41.06666666666666,43.60000000000001,33.333333333333336,37.866666666666674
Heart Diseases Database,28_12_2021-09_30_15,-10.0,15,150,0.6204510867481465,49.124122712595906,39.53333333333333,40.6,35.333333333333336,37.6,35.333333333333336,37.6,25.8,31.533333333333335
Heart Diseases Database,28_12_2021-09_30_44,-5.0,15,150,0.005824047165977205,48.48602044635086,32.8,38.06666666666667,26.8,32.06666666666666,26.86666666666667,31.866666666666667,19.533333333333335,25.86666666666667
Heart Diseases Database,28_12_2021-09_31_23,0.0,15,150,3.5040762839481476e-08,47.382142089705056,24.6,31.399999999999995,18.866666666666664,26.73333333333333,18.400000000000006,26.400000000000002,14.866666666666662,21.933333333333337
Heart Diseases Database,28_12_2021-09_32_19,5.0,15,150,0.0,45.33798293671335,14.000000000000002,23.2,13.33333333333333,22.666666666666668,11.26666666666667,21.133333333333336,9.466666666666669,18.933333333333337
Heart Diseases Database,28_12_2021-09_34_27,10.0,15,150,0.0,41.99587606443852,8.199999999999996,21.199999999999996,9.466666666666669,20.333333333333336,7.399999999999995,20.266666666666666,7.666666666666666,18.533333333333335
