Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Heart Diseases Database,28_12_2021-12_45_45,-25.0,15,1.5,44.83622135731346,49.48068365800828,50.06666666666666,50.8,48.33333333333333,51.2,48.33333333333333,51.2,48.53333333333333,50.73333333333334
Heart Diseases Database,28_12_2021-12_46_04,-20.0,15,1.5,40.77778233501238,49.103523847961554,47.599999999999994,49.0,46.666666666666664,46.733333333333334,46.599999999999994,46.666666666666664,44.8,45.93333333333334
Heart Diseases Database,28_12_2021-12_46_23,-15.0,15,1.5,34.2512017188455,48.34385628973276,48.8,48.53333333333333,47.333333333333336,47.73333333333334,47.266666666666666,47.8,45.333333333333336,46.666666666666664
Heart Diseases Database,28_12_2021-12_46_49,-10.0,15,1.5,23.864039632664678,47.107793089911304,48.46666666666667,48.86666666666667,44.39999999999999,44.39999999999999,44.39999999999999,44.39999999999999,41.46666666666666,41.46666666666666
Heart Diseases Database,28_12_2021-12_47_18,-5.0,15,1.5,11.198520878360524,45.09995283872068,44.13333333333333,48.0,43.333333333333336,46.266666666666666,43.266666666666666,46.199999999999996,36.199999999999996,41.93333333333334
Heart Diseases Database,28_12_2021-12_48_13,0.0,15,1.5,1.832159591380203,41.44624119596782,39.86666666666666,42.400000000000006,38.53333333333333,40.400000000000006,38.33333333333333,40.733333333333334,27.73333333333333,31.866666666666667
Heart Diseases Database,28_12_2021-12_50_04,5.0,15,1.5,0.022957822830262944,35.09652021026011,34.73333333333334,36.6,30.533333333333335,34.266666666666666,30.666666666666664,34.13333333333334,20.599999999999994,26.6
Heart Diseases Database,28_12_2021-12_51_36,10.0,15,1.5,3.6802807223253647e-06,26.745486929792573,27.6,34.53333333333334,21.266666666666666,28.6,20.599999999999994,29.266666666666662,15.866666666666662,23.06666666666667
