Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Wisconsin Breast Cancer Database,28_12_2021-16_32_39,-25.0,45,45,49.19276187213097,49.713792733599746,49.543859649122815,49.71929824561403,48.280701754385966,48.31578947368421,48.280701754385966,48.31578947368421,48.73684210526316,48.70175438596491
Wisconsin Breast Cancer Database,28_12_2021-16_37_05,-20.0,45,45,48.55548608710677,49.48550595090794,50.10526315789474,50.56140350877193,49.824561403508774,49.929824561403514,49.824561403508774,49.929824561403514,47.859649122807014,48.24561403508771
Wisconsin Breast Cancer Database,28_12_2021-16_38_52,-15.0,45,45,47.44838052692702,49.11614534876365,48.59649122807017,48.70175438596491,48.21052631578947,48.175438596491226,48.21052631578947,48.175438596491226,45.684210526315795,45.92982456140351
Wisconsin Breast Cancer Database,28_12_2021-16_42_14,-10.0,45,45,45.47202164769575,48.4162681427445,48.8421052631579,49.122807017543856,47.929824561403514,47.929824561403514,47.929824561403514,47.929824561403514,43.40350877192982,43.54385964912281
Wisconsin Breast Cancer Database,28_12_2021-16_48_29,-5.0,45,45,41.92006721415887,47.159391401430796,46.175438596491226,46.245614035087726,45.19298245614035,45.54385964912281,45.19298245614035,45.54385964912281,38.21052631578947,38.91228070175438
Wisconsin Breast Cancer Database,28_12_2021-16_51_20,0.0,45,45,36.27608762419209,45.227637436479796,45.263157894736835,45.614035087719294,42.14035087719298,42.07017543859649,42.14035087719298,42.07017543859649,31.649122807017548,31.929824561403507
Wisconsin Breast Cancer Database,28_12_2021-16_55_52,5.0,45,45,26.98078976428608,41.37376087198365,42.35087719298246,42.91228070175439,37.40350877192983,37.75438596491229,37.228070175438596,37.578947368421055,25.754385964912284,27.017543859649116
Wisconsin Breast Cancer Database,28_12_2021-17_02_12,10.0,45,45,14.905150947282921,34.74890540275984,35.333333333333336,35.929824561403514,29.368421052631575,30.035087719298247,29.157894736842106,29.894736842105264,16.91228070175439,18.491228070175435
