Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Heart Diseases Database,28_12_2021-09_21_35,-25.0,15,15,28.920299805939358,49.524857902682676,48.86666666666667,48.8,47.333333333333336,47.266666666666666,47.266666666666666,47.199999999999996,45.4,46.266666666666666
Heart Diseases Database,28_12_2021-09_21_58,-20.0,15,15,16.426943093019446,49.18066631274713,47.66666666666667,46.333333333333336,46.46666666666667,47.0,46.46666666666667,47.13333333333334,43.400000000000006,44.46666666666667
Heart Diseases Database,28_12_2021-09_22_35,-15.0,15,15,5.076944098179721,48.53059936464551,45.599999999999994,45.46666666666667,41.06666666666666,40.93333333333333,40.800000000000004,41.06666666666666,34.599999999999994,36.06666666666667
Heart Diseases Database,28_12_2021-09_23_09,-10.0,15,15,0.6309256735822322,47.418097737828134,40.46666666666666,42.00000000000001,36.33333333333333,40.93333333333333,37.06666666666667,41.266666666666666,26.266666666666673,33.666666666666664
Heart Diseases Database,28_12_2021-09_23_37,-5.0,15,15,0.0030951571079871234,45.303776448694194,33.199999999999996,36.6,26.8,31.133333333333336,26.66666666666667,31.133333333333336,18.600000000000005,25.33333333333333
Heart Diseases Database,28_12_2021-09_24_10,0.0,15,15,2.4478247310592376e-08,41.52400073964244,22.866666666666667,30.800000000000004,20.466666666666665,26.400000000000002,20.333333333333336,26.53333333333333,14.800000000000002,20.733333333333338
Heart Diseases Database,28_12_2021-09_25_12,5.0,15,15,0.0,35.99799593607697,14.400000000000002,23.93333333333333,12.53333333333333,22.599999999999998,11.399999999999999,21.46666666666667,9.666666666666668,18.533333333333335
Heart Diseases Database,28_12_2021-09_28_25,10.0,15,15,0.0,27.156548123340357,8.199999999999996,22.199999999999996,8.666666666666668,19.466666666666665,6.666666666666665,19.599999999999994,7.533333333333337,18.600000000000005
