Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Heart Diseases Database,28_12_2021-13_11_52,-25.0,15,1.5,43.22215071173938,49.31532359587451,49.8,50.53333333333334,48.0,50.86666666666666,48.0,50.86666666666666,48.0,50.6
Heart Diseases Database,28_12_2021-13_12_09,-20.0,15,1.5,38.51511109437299,48.878055445735235,47.266666666666666,48.66666666666667,46.333333333333336,46.266666666666666,46.53333333333334,46.333333333333336,44.266666666666666,45.8
Heart Diseases Database,28_12_2021-13_12_30,-15.0,15,1.5,29.868000798717365,47.87440943675473,48.53333333333333,48.266666666666666,46.599999999999994,47.13333333333334,46.266666666666666,46.93333333333334,43.53333333333333,45.8
Heart Diseases Database,28_12_2021-13_12_53,-10.0,15,1.5,18.041312695608184,46.27654625633204,47.46666666666667,48.53333333333333,42.93333333333334,43.06666666666666,43.266666666666666,43.13333333333333,39.93333333333333,40.06666666666666
Heart Diseases Database,28_12_2021-13_13_24,-5.0,15,1.5,5.622479244494676,43.5075543544543,42.333333333333336,46.599999999999994,40.733333333333334,44.06666666666666,41.0,44.46666666666667,32.333333333333336,39.0
Heart Diseases Database,28_12_2021-13_14_16,0.0,15,1.5,0.5013606058070835,38.698128980393165,37.4,40.733333333333334,33.46666666666667,37.46666666666667,33.46666666666667,37.33333333333333,24.33333333333333,28.200000000000003
Heart Diseases Database,28_12_2021-13_15_40,5.0,15,1.5,0.0126940367599652,31.06286491072462,30.933333333333334,33.733333333333334,26.200000000000003,31.266666666666666,27.0,31.266666666666666,18.200000000000006,24.33333333333333
Heart Diseases Database,28_12_2021-13_17_46,10.0,15,1.5,0.0008546952645911764,23.768695426114533,24.0,32.266666666666666,19.199999999999996,27.73333333333333,18.733333333333334,27.53333333333333,15.000000000000002,22.066666666666666
