Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Heart Diseases Database,28_12_2021-11_09_02,-25.0,15,15,19.20999667086668,39.05386430796031,30.066666666666663,35.6,28.933333333333334,33.8,28.800000000000004,33.8,28.6,33.199999999999996
Heart Diseases Database,28_12_2021-11_10_03,-20.0,15,15,18.91172524993017,32.292841205878,25.26666666666667,32.733333333333334,26.6,32.599999999999994,26.200000000000003,32.06666666666666,26.53333333333333,32.4
Heart Diseases Database,28_12_2021-11_11_00,-15.0,15,15,18.19228522641527,32.083530094835304,27.933333333333334,36.6,28.133333333333333,33.599999999999994,27.0,34.333333333333336,26.200000000000003,32.99999999999999
Heart Diseases Database,28_12_2021-11_12_25,-10.0,15,15,16.451903299283625,27.623859241385055,24.26666666666667,34.199999999999996,26.200000000000003,35.333333333333336,24.66666666666667,35.53333333333333,23.46666666666667,34.599999999999994
Heart Diseases Database,28_12_2021-11_13_28,-5.0,15,15,12.895315799556057,29.03754614971502,24.73333333333333,33.199999999999996,25.93333333333333,32.8,24.8,33.13333333333334,22.799999999999997,31.799999999999994
Heart Diseases Database,28_12_2021-11_16_52,0.0,15,15,12.639719839800529,25.331369721988757,25.13333333333333,34.266666666666666,24.4,31.933333333333337,23.733333333333327,32.46666666666667,23.06666666666667,31.533333333333335
Heart Diseases Database,28_12_2021-11_20_45,5.0,15,15,8.875146406207028,26.991170465968946,23.0,31.599999999999994,23.86666666666667,32.86666666666667,23.533333333333328,32.93333333333334,21.133333333333336,31.200000000000006
Heart Diseases Database,28_12_2021-11_23_45,10.0,15,15,9.198033514483244,24.473933365687497,23.33333333333333,33.333333333333336,23.46666666666667,32.93333333333334,22.799999999999997,33.199999999999996,20.733333333333338,32.06666666666666
