Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Heart Diseases Database,28_12_2021-13_29_03,-25.0,15,15,48.92265113596921,49.66688516386741,50.6,50.13333333333334,49.26666666666667,49.2,49.26666666666667,49.2,49.6,49.66666666666667
Heart Diseases Database,28_12_2021-13_29_22,-20.0,15,15,48.086717561294286,49.4222724099548,49.6,47.86666666666667,50.2,49.4,50.2,49.4,51.26666666666666,49.4
Heart Diseases Database,28_12_2021-13_29_54,-15.0,15,15,46.60279053561308,48.9858404101674,49.93333333333333,49.26666666666667,48.46666666666667,47.93333333333333,48.46666666666667,47.93333333333333,46.733333333333334,45.93333333333334
Heart Diseases Database,28_12_2021-13_30_29,-10.0,15,15,44.1246555361946,48.22160973943742,47.599999999999994,47.8,49.133333333333326,49.33333333333333,49.0,49.2,46.0,48.46666666666667
Heart Diseases Database,28_12_2021-13_30_55,-5.0,15,15,39.52659115472448,46.747954632151355,45.93333333333334,45.733333333333334,44.93333333333334,45.53333333333334,44.99999999999999,45.599999999999994,40.53333333333333,42.6
Heart Diseases Database,28_12_2021-13_31_29,0.0,15,15,32.146812211327884,44.05702116172973,45.93333333333334,48.0,43.13333333333333,44.53333333333334,42.93333333333334,44.199999999999996,37.93333333333333,39.86666666666666
Heart Diseases Database,28_12_2021-13_32_09,5.0,15,15,20.115946788873266,39.68110284902079,38.800000000000004,39.53333333333333,35.13333333333334,38.53333333333333,35.199999999999996,38.6,25.8,31.200000000000006
Heart Diseases Database,28_12_2021-13_32_50,10.0,15,15,7.676505969181068,32.74371201845498,34.599999999999994,37.8,26.400000000000002,32.93333333333334,26.466666666666672,32.733333333333334,18.799999999999994,25.73333333333333
