Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Heart Diseases Database,28_12_2021-12_52_04,-25.0,15,15,44.758496205844494,48.36652244089184,48.86666666666667,48.8,47.53333333333334,47.46666666666667,47.73333333333334,47.66666666666667,46.13333333333334,46.733333333333334
Heart Diseases Database,28_12_2021-12_52_25,-20.0,15,15,41.125182858419635,47.28503761285098,48.199999999999996,46.733333333333334,47.06666666666667,47.06666666666667,47.06666666666667,47.199999999999996,45.199999999999996,45.599999999999994
Heart Diseases Database,28_12_2021-12_53_06,-15.0,15,15,34.37098170355192,45.106972839608055,46.333333333333336,46.199999999999996,42.400000000000006,42.00000000000001,42.13333333333333,42.266666666666666,36.66666666666667,38.0
Heart Diseases Database,28_12_2021-12_53_44,-10.0,15,15,24.17861663953938,41.23193628308164,40.93333333333333,42.333333333333336,37.4,41.46666666666666,37.8,41.6,28.6,35.73333333333333
Heart Diseases Database,28_12_2021-12_54_22,-5.0,15,15,11.507753387254985,35.427543987881855,35.6,38.06666666666667,29.133333333333333,33.06666666666666,29.200000000000003,32.99999999999999,20.066666666666666,26.66666666666667
Heart Diseases Database,28_12_2021-12_54_53,0.0,15,15,2.040778232274958,25.861688628782513,25.06666666666667,32.333333333333336,21.999999999999996,27.0,21.799999999999997,26.93333333333333,15.600000000000003,21.266666666666666
Heart Diseases Database,28_12_2021-12_55_59,5.0,15,15,0.024198406607554627,16.924557172647656,16.866666666666664,25.06666666666667,13.466666666666672,23.26666666666667,13.0,22.4,10.133333333333338,19.266666666666666
Heart Diseases Database,28_12_2021-12_58_48,10.0,15,15,7.146349895847947e-07,9.38976650502987,9.666666666666668,23.26666666666667,8.933333333333337,19.866666666666667,7.199999999999996,19.999999999999996,8.266666666666666,18.133333333333333
