Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Parkinson Database,28_12_2021-16_13_35,-25.0,45,45,49.192434757446705,49.814923276112715,50.76923076923077,50.46153846153847,50.76923076923077,50.871794871794876,50.76923076923077,50.871794871794876,50.76923076923077,50.46153846153847
Parkinson Database,28_12_2021-16_15_03,-20.0,45,45,48.59370222917602,49.68731088321206,47.48717948717949,49.02564102564102,47.38461538461538,48.92307692307693,47.38461538461538,48.92307692307693,46.97435897435898,48.1025641025641
Parkinson Database,28_12_2021-16_16_40,-15.0,45,45,47.52847692135629,49.46694234233129,48.92307692307693,49.641025641025635,49.33333333333333,48.61538461538461,49.33333333333333,48.61538461538461,45.230769230769226,46.56410256410256
Parkinson Database,28_12_2021-16_17_37,-10.0,45,45,45.57544642459169,49.00586932866762,48.51282051282051,49.23076923076923,46.666666666666664,47.38461538461538,46.666666666666664,47.38461538461538,43.282051282051285,43.38461538461539
Parkinson Database,28_12_2021-16_18_58,-5.0,45,45,42.18581955158324,48.329396547555675,48.82051282051282,49.743589743589745,46.87179487179487,49.23076923076923,46.87179487179487,49.23076923076923,38.97435897435897,42.769230769230774
Parkinson Database,28_12_2021-16_21_02,0.0,45,45,36.314661374124064,47.028935847038376,48.0,50.358974358974365,43.58974358974359,46.35897435897436,43.58974358974359,46.35897435897436,31.999999999999996,34.35897435897436
Parkinson Database,28_12_2021-16_23_56,5.0,45,45,27.41988309882758,44.39912984197747,42.051282051282044,42.25641025641026,38.56410256410256,41.02564102564102,38.46153846153846,40.717948717948715,29.641025641025642,32.92307692307692
Parkinson Database,28_12_2021-16_27_10,10.0,45,45,16.548382838024736,40.23066457742727,39.28205128205128,41.12820512820513,30.666666666666664,34.15384615384616,30.153846153846153,34.05128205128205,22.05128205128205,26.769230769230766
