Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Heart Diseases Database,28_12_2021-11_03_38,-25.0,15,1.5,23.98605391741632,47.55907435813281,47.53333333333334,49.2,44.39999999999999,48.6,44.06666666666666,48.53333333333333,41.733333333333334,45.266666666666666
Heart Diseases Database,28_12_2021-11_03_58,-20.0,15,1.5,21.895271058553085,47.43687811988097,45.4,47.46666666666667,43.2,44.199999999999996,43.2,44.333333333333336,38.53333333333333,41.13333333333333
Heart Diseases Database,28_12_2021-11_04_28,-15.0,15,1.5,18.090012942823186,45.19914349918665,44.599999999999994,45.666666666666664,42.266666666666666,43.46666666666666,42.06666666666666,43.666666666666664,36.53333333333333,39.6
Heart Diseases Database,28_12_2021-11_04_50,-10.0,15,1.5,15.597709728739991,45.06596097759262,46.0,46.8,41.0,41.266666666666666,41.2,41.46666666666666,35.6,36.0
Heart Diseases Database,28_12_2021-11_05_34,-5.0,15,1.5,15.688918941037851,41.068668757490386,39.0,43.93333333333334,35.93333333333333,40.86666666666666,36.133333333333326,40.53333333333333,31.333333333333336,36.93333333333333
Heart Diseases Database,28_12_2021-11_06_21,0.0,15,1.5,7.458118454506067,42.68276075857313,40.800000000000004,43.06666666666666,37.06666666666667,40.0,37.133333333333326,40.2,29.800000000000004,33.53333333333334
Heart Diseases Database,28_12_2021-11_07_28,5.0,15,1.5,6.146105213553307,38.20297872369848,35.73333333333333,38.26666666666667,32.8,35.333333333333336,32.93333333333334,35.46666666666667,27.266666666666662,31.666666666666664
Heart Diseases Database,28_12_2021-11_08_30,10.0,15,1.5,0.3333478201398049,38.82742821285119,36.46666666666667,39.93333333333333,31.799999999999994,37.133333333333326,31.266666666666666,37.66666666666667,23.86666666666667,30.533333333333335
