Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Heart Diseases Database,28_12_2021-13_18_15,-25.0,15,15,47.8813845009366,49.34450358101411,50.2,49.86666666666667,48.86666666666667,48.8,48.86666666666667,48.8,48.33333333333333,48.66666666666667
Heart Diseases Database,28_12_2021-13_18_33,-20.0,15,15,46.24128750613716,48.86336350181956,49.4,47.8,49.53333333333333,48.86666666666667,49.53333333333333,48.86666666666667,49.06666666666667,48.4
Heart Diseases Database,28_12_2021-13_19_11,-15.0,15,15,43.36054806639135,48.005985250896934,48.93333333333333,48.53333333333333,46.733333333333334,46.46666666666667,46.733333333333334,46.46666666666667,43.93333333333334,43.8
Heart Diseases Database,28_12_2021-13_19_48,-10.0,15,15,38.693271145900795,46.51112229848927,46.0,46.46666666666667,46.4,47.66666666666667,46.266666666666666,47.53333333333334,39.93333333333333,43.86666666666667
Heart Diseases Database,28_12_2021-13_20_19,-5.0,15,15,30.347374383624174,43.65682029948182,42.53333333333333,43.400000000000006,41.0,41.86666666666666,40.86666666666666,41.86666666666666,32.8,36.46666666666667
Heart Diseases Database,28_12_2021-13_20_45,0.0,15,15,19.117154550755213,38.66367964194359,39.800000000000004,43.2,36.53333333333333,38.33333333333333,36.53333333333333,38.6,27.46666666666666,31.266666666666666
Heart Diseases Database,28_12_2021-13_21_18,5.0,15,15,5.734124302823402,31.175270094971403,30.266666666666666,33.266666666666666,24.4,29.800000000000004,24.66666666666667,29.533333333333335,16.866666666666664,24.13333333333333
Heart Diseases Database,28_12_2021-13_22_35,10.0,15,15,0.6761338477094666,21.78601711006706,21.599999999999998,29.46666666666666,16.000000000000004,24.93333333333333,16.000000000000004,24.533333333333328,12.06666666666667,20.066666666666666
