Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Heart Diseases Database,27_12_2021-13_21_01,-25.0,15,15,36.50885487674632,49.50910077737462,49.133333333333326,50.4,46.0,49.66666666666667,46.0,49.66666666666667,44.13333333333333,48.06666666666667
Heart Diseases Database,27_12_2021-13_21_24,-20.0,15,15,17.756212125935637,49.163587034251144,44.733333333333334,47.333333333333336,43.53333333333333,44.53333333333334,43.53333333333333,44.666666666666664,39.46666666666667,41.666666666666664
Heart Diseases Database,27_12_2021-13_21_53,-15.0,15,15,2.312733413721755,48.4963324958271,44.86666666666667,45.666666666666664,41.800000000000004,43.8,41.93333333333334,43.8,35.6,38.26666666666667
Heart Diseases Database,27_12_2021-13_22_28,-10.0,15,15,0.046764480884324944,47.320258764691864,41.46666666666666,43.60000000000001,35.06666666666667,37.46666666666667,35.0,37.26666666666667,27.200000000000003,30.666666666666664
Heart Diseases Database,27_12_2021-13_22_59,-5.0,15,15,7.401486830834377e-18,45.25823984236792,32.4,38.13333333333333,26.86666666666667,33.4,26.73333333333333,33.4,18.733333333333334,26.200000000000003
Heart Diseases Database,27_12_2021-13_23_43,0.0,15,15,0.0,41.651126060512155,22.53333333333334,29.866666666666664,17.866666666666664,23.599999999999998,17.666666666666664,23.4,12.93333333333333,19.599999999999994
Heart Diseases Database,27_12_2021-13_24_52,5.0,15,15,0.0,35.83505417591917,14.066666666666672,22.733333333333338,12.26666666666667,21.066666666666666,11.26666666666667,20.466666666666665,9.533333333333339,17.400000000000006
Heart Diseases Database,27_12_2021-13_27_02,10.0,15,15,0.0,28.20808910047814,9.733333333333338,22.53333333333334,9.599999999999998,19.999999999999996,7.866666666666666,19.733333333333334,7.933333333333337,17.800000000000004
