Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, gd_es_min)","Error probability (alpha, gd_es_min)","Mismatch probability (alpha, gd_vanilla)","Error probability (alpha, gd_vanilla)",Mismatch probability (alpha_beta),Error probability (alpha_beta)
Wisconsin Breast Cancer Database,04_01_2022-06_27_59,-20.0,30,5.477225575051661,30.92727527877005,46.73087148971894,46.035087719298254,45.87719298245614,43.52631578947368,44.10526315789474,43.52631578947368,44.10526315789474,37.56140350877193,38.526315789473685
Wisconsin Breast Cancer Database,04_01_2022-06_31_17,-15.0,30,5.477225575051661,19.008000538826153,43.730856268044455,43.85964912280702,44.70175438596491,41.333333333333336,42.14035087719298,41.333333333333336,42.14035087719298,33.561403508771924,34.78947368421053
Wisconsin Breast Cancer Database,04_01_2022-06_35_52,-10.0,30,5.477225575051661,8.03908693444856,39.32475855931645,38.08771929824562,37.8421052631579,34.03508771929824,34.0,34.03508771929824,34.0,24.05263157894737,24.578947368421055
Wisconsin Breast Cancer Database,04_01_2022-06_39_13,-5.0,30,5.477225575051661,1.6181717882616928,31.911743367630187,31.947368421052637,32.684210526315795,25.33333333333333,25.929824561403514,25.33333333333333,25.929824561403514,15.052631578947373,16.35087719298246
Wisconsin Breast Cancer Database,04_01_2022-06_43_48,0.0,30,5.477225575051661,0.1335897780541466,22.217169346108157,22.245614035087723,22.315789473684212,15.666666666666663,16.47368421052632,15.666666666666663,16.47368421052632,9.122807017543854,10.631578947368425
Wisconsin Breast Cancer Database,04_01_2022-06_48_13,5.0,30,5.477225575051661,0.0023479439635258163,12.401913576271328,13.035087719298243,13.912280701754387,9.403508771929825,10.666666666666668,9.403508771929825,10.666666666666668,5.929824561403507,7.8947368421052655
Wisconsin Breast Cancer Database,04_01_2022-06_55_16,10.0,30,5.477225575051661,9.986660962128921e-10,5.531856117947284,5.368421052631578,7.245614035087722,4.228070175438592,6.385964912280706,4.228070175438592,6.385964912280706,3.842105263157891,6.035087719298248
Wisconsin Breast Cancer Database,04_01_2022-07_02_05,15.0,30,5.477225575051661,0.0,3.0083371901346148,2.947368421052632,5.210526315789476,2.7017543859649162,5.035087719298248,2.7017543859649162,5.035087719298248,2.7894736842105305,5.052631578947365
Wisconsin Breast Cancer Database,04_01_2022-07_08_39,20.0,30,5.477225575051661,0.0,1.578678873910753,1.7368421052631589,4.701754385964907,1.7543859649122862,4.789473684210521,1.7543859649122862,4.789473684210521,1.7368421052631589,4.736842105263161
