Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,15_02_2022-13_43_47,-25.0,30,2.340347319320716,39.17496731907504,49.19821013258395,47.84615384615385,48.05128205128205,47.84615384615385,48.05128205128205,47.84615384615385,48.05128205128205,47.84615384615385,48.05128205128205,48.76923076923077,48.66666666666667
Parkinson Database,15_02_2022-13_43_58,-20.0,30,2.340347319320716,31.641901029157516,48.60645882164428,47.53846153846154,48.51282051282051,47.53846153846154,48.51282051282051,47.53846153846154,48.51282051282051,47.53846153846154,48.51282051282051,46.71794871794872,47.794871794871796
Parkinson Database,15_02_2022-13_44_07,-15.0,30,2.340347319320716,22.063824178823396,47.6670012392166,42.00000000000001,43.43589743589743,42.00000000000001,43.43589743589743,42.00000000000001,43.43589743589743,42.00000000000001,43.43589743589743,42.41025641025641,43.230769230769226
Parkinson Database,15_02_2022-13_44_14,-10.0,30,2.340347319320716,11.103478158281838,45.629619920981504,39.12820512820513,40.256410256410255,39.12820512820513,40.256410256410255,39.12820512820513,40.256410256410255,39.12820512820513,40.256410256410255,39.07692307692307,40.205128205128204
Parkinson Database,15_02_2022-13_44_21,-5.0,30,2.340347319320716,3.773866974557628,42.927755176293786,32.92307692307692,35.38461538461538,32.92307692307692,35.38461538461538,32.92307692307692,35.38461538461538,32.92307692307692,35.38461538461538,33.53846153846154,36.61538461538461
Parkinson Database,15_02_2022-13_44_30,0.0,30,2.340347319320716,0.463025211087366,36.72400862288731,23.743589743589745,26.717948717948715,23.743589743589745,26.717948717948715,23.743589743589745,26.717948717948715,23.743589743589745,26.717948717948715,27.94871794871795,30.61538461538461
Parkinson Database,15_02_2022-13_44_38,5.0,30,2.340347319320716,0.017065613203630443,29.165948568753063,17.384615384615387,21.128205128205124,17.384615384615387,21.128205128205124,17.384615384615387,21.128205128205124,17.384615384615387,21.128205128205124,22.256410256410252,25.897435897435894
Parkinson Database,15_02_2022-13_44_47,10.0,30,2.340347319320716,3.453889464243553e-05,18.582058957527785,8.769230769230774,14.30769230769231,8.769230769230774,14.30769230769231,8.769230769230774,14.30769230769231,8.769230769230774,14.30769230769231,13.692307692307693,18.41025641025641
Parkinson Database,15_02_2022-13_44_58,15.0,30,2.340347319320716,7.110836136438919e-14,11.45097725662148,5.282051282051281,13.641025641025639,5.282051282051281,13.641025641025639,5.282051282051281,13.641025641025639,5.282051282051281,13.641025641025639,9.948717948717945,15.948717948717949
