Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,15_02_2022-13_49_23,-25.0,30,5.477225575051661,39.322645292541935,48.788909720227984,46.87179487179487,47.23076923076923,46.87179487179487,47.23076923076923,46.87179487179487,47.23076923076923,46.87179487179487,47.23076923076923,46.51282051282051,46.56410256410256
Parkinson Database,15_02_2022-13_49_30,-20.0,30,5.477225575051661,31.668661470865494,47.848587338487484,49.743589743589745,50.256410256410255,49.743589743589745,50.256410256410255,49.743589743589745,50.256410256410255,49.743589743589745,50.256410256410255,45.02564102564103,46.05128205128205
Parkinson Database,15_02_2022-13_49_37,-15.0,30,5.477225575051661,21.572778509210046,46.378484966486184,47.43589743589743,47.58974358974359,47.43589743589743,47.58974358974359,47.43589743589743,47.58974358974359,47.43589743589743,47.58974358974359,41.74358974358975,43.230769230769226
Parkinson Database,15_02_2022-13_49_45,-10.0,30,5.477225575051661,10.53011111657428,43.45873165098695,43.74358974358974,43.64102564102564,43.74358974358974,43.64102564102564,43.74358974358974,43.64102564102564,43.74358974358974,43.64102564102564,35.58974358974359,37.53846153846154
Parkinson Database,15_02_2022-13_49_53,-5.0,30,5.477225575051661,3.464139149260861,38.40297220845225,37.846153846153854,40.05128205128206,37.846153846153854,40.05128205128206,37.846153846153854,40.05128205128206,37.846153846153854,40.05128205128206,28.871794871794876,32.30769230769231
Parkinson Database,15_02_2022-13_50_02,0.0,30,5.477225575051661,0.5807925763346081,31.295934846047885,31.794871794871792,33.128205128205124,31.794871794871792,33.128205128205124,31.794871794871792,33.128205128205124,31.794871794871792,33.128205128205124,23.282051282051285,26.256410256410255
Parkinson Database,15_02_2022-13_50_10,5.0,30,5.477225575051661,0.014424530044624392,23.05887618939737,22.256410256410252,26.564102564102566,22.256410256410252,26.564102564102566,22.256410256410252,26.564102564102566,22.256410256410252,26.564102564102566,16.56410256410257,21.69230769230769
Parkinson Database,15_02_2022-13_50_18,10.0,30,5.477225575051661,9.951179126937848e-06,13.168034594216039,12.512820512820511,17.794871794871792,12.512820512820511,17.794871794871792,12.512820512820511,17.794871794871792,12.512820512820511,17.794871794871792,10.2051282051282,16.307692307692314
Parkinson Database,15_02_2022-13_50_30,15.0,30,5.477225575051661,1.5469733756098764e-12,8.690070258008962,9.282051282051285,16.41025641025641,9.282051282051285,16.41025641025641,9.282051282051285,16.41025641025641,9.282051282051285,16.41025641025641,8.358974358974358,16.307692307692314
