Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,15_02_2022-13_19_07,-25.0,30,3.872983346207417,38.81451776665691,48.451585423506856,47.122807017543856,46.92982456140351,47.122807017543856,46.92982456140351,47.122807017543856,46.92982456140351,47.122807017543856,46.92982456140351,46.94736842105263,46.859649122807014
Wisconsin Breast Cancer Database,15_02_2022-13_19_24,-20.0,30,3.872983346207417,30.512374439122226,47.0184074039569,45.70175438596491,46.54385964912281,45.70175438596491,46.54385964912281,45.70175438596491,46.54385964912281,45.70175438596491,46.54385964912281,45.73684210526315,46.40350877192982
Wisconsin Breast Cancer Database,15_02_2022-13_19_41,-15.0,30,3.872983346207417,19.405305171306537,44.86298333317329,41.50877192982456,41.017543859649116,41.50877192982456,41.017543859649116,41.50877192982456,41.017543859649116,41.50877192982456,41.017543859649116,40.59649122807018,40.10526315789473
Wisconsin Breast Cancer Database,15_02_2022-13_19_59,-10.0,30,3.872983346207417,7.856081922061259,40.98978204199536,37.26315789473684,37.929824561403514,37.26315789473684,37.929824561403514,37.26315789473684,37.929824561403514,37.26315789473684,37.929824561403514,36.43859649122807,37.140350877192986
Wisconsin Breast Cancer Database,15_02_2022-13_20_18,-5.0,30,3.872983346207417,1.818587115401683,34.9064111862198,29.63157894736842,29.385964912280706,29.63157894736842,29.385964912280706,29.63157894736842,29.385964912280706,29.63157894736842,29.385964912280706,28.333333333333332,28.263157894736846
Wisconsin Breast Cancer Database,15_02_2022-13_20_39,0.0,30,3.872983346207417,0.19827803578261063,25.698887170378203,19.894736842105264,20.52631578947368,19.894736842105264,20.52631578947368,19.894736842105264,20.52631578947368,19.894736842105264,20.52631578947368,18.771929824561408,19.929824561403507
Wisconsin Breast Cancer Database,15_02_2022-13_20_59,5.0,30,3.872983346207417,0.0003404976658654251,13.946242018034056,8.964912280701753,10.561403508771928,8.964912280701753,10.561403508771928,8.964912280701753,10.561403508771928,8.964912280701753,10.561403508771928,9.333333333333337,10.929824561403512
Wisconsin Breast Cancer Database,15_02_2022-13_21_20,10.0,30,3.872983346207417,6.118941970655849e-08,7.603213718229437,5.24561403508772,6.947368421052635,5.24561403508772,6.947368421052635,5.24561403508772,6.947368421052635,5.24561403508772,6.947368421052635,5.631578947368421,7.228070175438594
Wisconsin Breast Cancer Database,15_02_2022-13_21_44,15.0,30,3.872983346207417,0.0,3.495079900028062,2.4385964912280733,5.192982456140349,2.4385964912280733,5.192982456140349,2.4385964912280733,5.192982456140349,2.4385964912280733,5.192982456140349,3.2456140350877183,5.333333333333334
