Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,19_02_2022-00_11_10,-30.0,45,4.5,34.15691937389436,49.632970673194315,47.061403508771924,47.18421052631578,45.10526315789474,44.98245614035088,48.91228070175438,48.68421052631579,47.44736842105263,47.32456140350877,43.02631578947368,43.09649122807018
Wisconsin Breast Cancer Database,19_02_2022-00_13_26,-25.0,45,4.5,23.4622049708957,49.33225452522257,45.04385964912281,45.19298245614035,41.754385964912274,42.14912280701755,49.078947368421055,49.33333333333333,47.71929824561404,47.76315789473684,37.973684210526315,38.473684210526315
Wisconsin Breast Cancer Database,19_02_2022-00_16_33,-20.0,45,4.5,11.978542918733842,48.82308933096338,41.5,41.771929824561404,36.877192982456144,37.09649122807017,48.66666666666667,48.5,46.25438596491228,45.91228070175438,30.438596491228065,31.25438596491228
Wisconsin Breast Cancer Database,19_02_2022-00_19_45,-15.0,45,4.5,3.1125816846126066,47.88568611434195,35.07017543859649,35.192982456140356,28.552631578947373,28.938596491228076,47.929824561403514,47.73684210526316,44.271929824561404,43.885964912280706,23.131578947368425,24.008771929824558
Wisconsin Breast Cancer Database,19_02_2022-00_22_57,-10.0,45,4.5,0.29857238452831897,46.23738141592588,25.359649122807014,25.964912280701757,17.333333333333336,18.271929824561404,46.35087719298245,46.53508771929824,42.45614035087719,42.271929824561404,14.657894736842103,15.824561403508774
Wisconsin Breast Cancer Database,19_02_2022-00_26_11,-5.0,45,4.5,0.006836959918671552,43.392181083417675,14.929824561403503,16.00877192982456,9.517543859649125,10.964912280701755,42.56140350877193,42.79824561403509,37.21929824561403,36.8421052631579,9.026315789473681,10.736842105263156
Wisconsin Breast Cancer Database,19_02_2022-00_29_29,0.0,45,4.5,8.867272960208166e-07,38.52354035112763,7.324561403508767,8.65789473684211,5.500000000000005,7.043859649122808,39.33333333333333,39.368421052631575,31.46491228070175,30.850877192982452,5.429824561403507,7.184210526315793
Wisconsin Breast Cancer Database,19_02_2022-00_33_00,5.0,45,4.5,1.5338607577058083e-16,30.477384548851987,3.289473684210531,5.491228070175436,2.9824561403508754,5.114035087719293,33.561403508771924,34.28947368421053,28.79824561403509,28.29824561403509,3.23684210526316,5.5438596491228065
Wisconsin Breast Cancer Database,19_02_2022-00_36_34,10.0,45,4.5,0.0,18.93373449960562,2.026315789473687,4.263157894736846,2.017543859649118,4.219298245614034,25.412280701754387,25.824561403508774,21.76315789473684,21.719298245614038,2.62280701754386,5.052631578947365
