Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,19_02_2022-00_55_30,-30.0,45,4.5,34.54332410134054,49.63856029850783,49.128205128205124,49.15384615384616,45.61538461538461,46.46153846153847,48.53846153846154,49.128205128205124,47.128205128205124,47.71794871794872,41.92307692307692,43.282051282051285
Parkinson Database,19_02_2022-00_56_32,-25.0,45,4.5,24.944298296451393,49.35941565908565,46.94871794871794,46.897435897435905,42.820512820512825,43.99999999999999,47.94871794871794,48.76923076923077,47.46153846153847,48.33333333333333,37.56410256410256,39.61538461538462
Parkinson Database,19_02_2022-00_58_02,-20.0,45,4.5,13.959430061525008,48.877764048166874,46.71794871794872,46.1025641025641,40.230769230769226,41.0,49.66666666666667,49.410256410256416,48.48717948717949,47.97435897435898,32.666666666666664,34.82051282051282
Parkinson Database,19_02_2022-00_59_36,-15.0,45,4.5,5.033822036363611,47.99600225552656,40.41025641025641,40.76923076923077,31.92307692307692,33.56410256410256,46.743589743589745,46.43589743589743,44.74358974358974,44.179487179487175,26.51282051282051,29.948717948717952
Parkinson Database,19_02_2022-01_01_19,-10.0,45,4.5,0.7815874954506512,46.40976192912823,33.84615384615385,35.282051282051285,24.435897435897434,27.15384615384615,46.56410256410256,46.1025641025641,44.179487179487175,43.769230769230774,21.820512820512818,25.30769230769231
Parkinson Database,19_02_2022-01_03_00,-5.0,45,4.5,0.02368854333921774,43.712861216404775,25.769230769230766,27.641025641025642,18.538461538461537,22.153846153846157,46.07692307692308,46.30769230769231,44.07692307692308,43.84615384615385,17.41025641025641,21.53846153846154
Parkinson Database,19_02_2022-01_04_46,0.0,45,4.5,0.00014176917371992975,38.82766237542042,15.358974358974365,20.07692307692308,11.717948717948723,17.56410256410257,41.333333333333336,42.46153846153846,42.051282051282044,42.051282051282044,11.076923076923073,17.487179487179482
Parkinson Database,19_02_2022-01_06_36,5.0,45,4.5,1.076130068246911e-11,31.14706078756012,8.897435897435901,14.743589743589746,8.128205128205124,14.64102564102564,38.66666666666667,39.94871794871795,38.30769230769231,38.46153846153846,8.56410256410256,15.589743589743588
Parkinson Database,19_02_2022-01_08_25,10.0,45,4.5,0.0,20.656615686997863,4.794871794871791,12.871794871794872,4.871794871794877,12.897435897435894,34.179487179487175,35.89743589743589,34.35897435897436,33.56410256410256,7.358974358974358,14.66666666666666
