Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,16_02_2022-15_18_58,-25.0,60,7.745966692414834,16.890726408186204,49.27097592259738,35.89743589743589,38.46153846153846,35.89743589743589,38.46153846153846,35.89743589743589,38.46153846153846,35.89743589743589,38.46153846153846,35.89743589743589,38.46153846153846
Parkinson Database,16_02_2022-15_18_58,-20.0,60,7.745966692414834,4.499069792876143,48.77266571046988,53.84615384615385,56.41025641025641,53.84615384615385,56.41025641025641,53.84615384615385,56.41025641025641,53.84615384615385,56.41025641025641,53.84615384615385,56.41025641025641
Parkinson Database,16_02_2022-15_18_59,-15.0,60,7.745966692414834,2.1829786064015826,47.99836756242496,51.28205128205128,51.28205128205128,51.28205128205128,51.28205128205128,51.28205128205128,51.28205128205128,51.28205128205128,51.28205128205128,51.28205128205128,51.28205128205128
Parkinson Database,16_02_2022-15_18_59,-10.0,60,7.745966692414834,0.32970501506550665,46.58458683083947,41.02564102564102,38.46153846153846,41.02564102564102,38.46153846153846,41.02564102564102,38.46153846153846,41.02564102564102,38.46153846153846,41.02564102564102,38.46153846153846
Parkinson Database,16_02_2022-15_18_59,-5.0,60,7.745966692414834,5.9816663106914394e-05,41.68716850950835,28.205128205128204,30.76923076923077,28.205128205128204,30.76923076923077,28.205128205128204,30.76923076923077,28.205128205128204,30.76923076923077,28.205128205128204,30.76923076923077
Parkinson Database,16_02_2022-15_19_00,0.0,60,7.745966692414834,0.0,37.81034237414022,12.82051282051282,12.82051282051282,12.82051282051282,12.82051282051282,12.82051282051282,12.82051282051282,12.82051282051282,12.82051282051282,12.82051282051282,12.82051282051282
Parkinson Database,16_02_2022-15_19_00,5.0,60,7.745966692414834,0.0,26.111858805202292,7.692307692307687,15.384615384615385,7.692307692307687,15.384615384615385,7.692307692307687,15.384615384615385,7.692307692307687,15.384615384615385,7.692307692307687,15.384615384615385
Parkinson Database,16_02_2022-15_19_00,10.0,60,7.745966692414834,0.0,19.772853816117298,7.692307692307687,2.564102564102566,7.692307692307687,2.564102564102566,7.692307692307687,2.564102564102566,7.692307692307687,2.564102564102566,7.692307692307687,2.564102564102566
Parkinson Database,16_02_2022-15_19_00,15.0,60,7.745966692414834,0.0,6.757820861530679,0.0,5.128205128205132,0.0,5.128205128205132,0.0,5.128205128205132,0.0,5.128205128205132,0.0,5.128205128205132
