Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,16_02_2022-15_19_26,-25.0,60,60,0.6184216232738423,47.99212617583501,48.24561403508771,47.36842105263158,48.24561403508771,47.36842105263158,48.24561403508771,47.36842105263158,48.24561403508771,47.36842105263158,48.24561403508771,47.36842105263158
Wisconsin Breast Cancer Database,16_02_2022-15_19_27,-20.0,60,60,0.054401713726076176,46.047285666533,41.22807017543859,40.35087719298246,41.22807017543859,40.35087719298246,41.22807017543859,40.35087719298246,41.22807017543859,40.35087719298246,41.22807017543859,40.35087719298246
Wisconsin Breast Cancer Database,16_02_2022-15_19_28,-15.0,60,60,1.9042163791689093e-06,43.338178557372,26.315789473684216,28.07017543859649,26.315789473684216,28.07017543859649,26.315789473684216,28.07017543859649,26.315789473684216,28.07017543859649,26.315789473684216,28.07017543859649
Wisconsin Breast Cancer Database,16_02_2022-15_19_29,-10.0,60,60,0.0,37.698512567951106,22.807017543859654,22.807017543859654,22.807017543859654,22.807017543859654,22.807017543859654,22.807017543859654,22.807017543859654,22.807017543859654,22.807017543859654,22.807017543859654
Wisconsin Breast Cancer Database,16_02_2022-15_19_30,-5.0,60,60,0.0,31.190832322204145,10.526315789473683,13.157894736842103,10.526315789473683,13.157894736842103,10.526315789473683,13.157894736842103,10.526315789473683,13.157894736842103,10.526315789473683,13.157894736842103
Wisconsin Breast Cancer Database,16_02_2022-15_19_31,0.0,60,60,0.0,18.18230046155051,5.263157894736848,7.017543859649122,5.263157894736848,7.017543859649122,5.263157894736848,7.017543859649122,5.263157894736848,7.017543859649122,5.263157894736848,7.017543859649122
Wisconsin Breast Cancer Database,16_02_2022-15_19_32,5.0,60,60,0.0,7.809483722400376,0.0,2.631578947368418,0.0,2.631578947368418,0.0,2.631578947368418,0.0,2.631578947368418,0.0,2.631578947368418
Wisconsin Breast Cancer Database,16_02_2022-15_19_33,10.0,60,60,0.0,1.3685990300273028,0.8771929824561431,3.508771929824561,0.8771929824561431,3.508771929824561,0.8771929824561431,3.508771929824561,0.8771929824561431,3.508771929824561,0.8771929824561431,3.508771929824561
Wisconsin Breast Cancer Database,16_02_2022-15_19_34,15.0,60,60,0.0,0.021732970424819777,0.0,2.631578947368418,0.0,2.631578947368418,0.0,2.631578947368418,0.0,2.631578947368418,0.0,2.631578947368418
