Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,16_02_2022-13_58_58,-25.0,60,2.783157683713741,34.62254068206344,49.31012504206355,48.1025641025641,50.153846153846146,45.38461538461539,45.282051282051285,48.0,48.1025641025641,45.128205128205124,45.74358974358974,44.769230769230774,45.38461538461539
Parkinson Database,16_02_2022-14_11_00,-20.0,60,2.783157683713741,24.959777412686506,48.769199306169796,45.38461538461539,46.30769230769231,40.51282051282051,41.02564102564102,45.333333333333336,45.230769230769226,39.743589743589745,40.76923076923077,39.589743589743584,40.820512820512825
Parkinson Database,16_02_2022-14_26_26,-15.0,60,2.783157683713741,13.99364219344332,47.83136087985655,43.48717948717948,43.69230769230769,38.0,38.717948717948715,45.179487179487175,45.692307692307686,36.66666666666667,38.10256410256411,36.66666666666667,38.10256410256411
Parkinson Database,16_02_2022-14_42_01,-10.0,60,2.783157683713741,4.888968317041117,46.18298349943181,37.53846153846154,39.69230769230769,30.61538461538461,33.282051282051285,40.15384615384615,40.56410256410257,29.948717948717952,33.43589743589743,30.051282051282048,33.23076923076923
Parkinson Database,16_02_2022-14_57_04,-5.0,60,2.783157683713741,0.7807140583949722,43.08300780953623,31.692307692307697,33.43589743589743,22.05128205128205,25.33333333333333,36.30769230769231,37.641025641025635,25.384615384615383,28.871794871794876,25.33333333333333,29.025641025641026
Parkinson Database,16_02_2022-15_11_09,0.0,60,2.783157683713741,0.015889249736772464,38.05819277316262,23.128205128205124,25.025641025641022,16.25641025641026,20.512820512820518,30.820512820512825,31.794871794871792,20.615384615384613,24.564102564102562,20.358974358974358,24.410256410256416
