Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,16_02_2022-15_19_44,-25.0,60,3600,0.0,35.03579729052571,43.58974358974359,46.15384615384615,43.58974358974359,46.15384615384615,43.58974358974359,46.15384615384615,43.58974358974359,46.15384615384615,43.58974358974359,46.15384615384615
Parkinson Database,16_02_2022-15_19_44,-20.0,60,3600,0.0,24.946842475646456,43.58974358974359,51.28205128205128,43.58974358974359,51.28205128205128,43.58974358974359,51.28205128205128,43.58974358974359,51.28205128205128,43.58974358974359,51.28205128205128
Parkinson Database,16_02_2022-15_19_44,-15.0,60,3600,0.0,12.499551862811646,38.46153846153846,43.58974358974359,38.46153846153846,43.58974358974359,38.46153846153846,43.58974358974359,38.46153846153846,43.58974358974359,38.46153846153846,43.58974358974359
Parkinson Database,16_02_2022-15_19_44,-10.0,60,3600,0.0,4.515338357184763,30.76923076923077,28.205128205128204,30.76923076923077,28.205128205128204,30.76923076923077,28.205128205128204,30.76923076923077,28.205128205128204,30.76923076923077,28.205128205128204
Parkinson Database,16_02_2022-15_19_45,-5.0,60,3600,0.0,0.7393098944202203,23.076923076923073,28.205128205128204,23.076923076923073,28.205128205128204,23.076923076923073,28.205128205128204,23.076923076923073,28.205128205128204,23.076923076923073,28.205128205128204
Parkinson Database,16_02_2022-15_19_45,0.0,60,3600,0.0,0.1202441918529022,12.82051282051282,23.076923076923073,12.82051282051282,23.076923076923073,12.82051282051282,23.076923076923073,12.82051282051282,23.076923076923073,12.82051282051282,23.076923076923073
Parkinson Database,16_02_2022-15_19_45,5.0,60,3600,0.0,5.442103265337254e-05,17.948717948717952,10.256410256410254,17.948717948717952,10.256410256410254,17.948717948717952,10.256410256410254,17.948717948717952,10.256410256410254,17.948717948717952,10.256410256410254
Parkinson Database,16_02_2022-15_19_46,10.0,60,3600,0.0,0.0,5.128205128205132,10.256410256410254,5.128205128205132,10.256410256410254,5.128205128205132,10.256410256410254,5.128205128205132,10.256410256410254,5.128205128205132,10.256410256410254
Parkinson Database,16_02_2022-15_19_46,15.0,60,3600,0.0,0.0,2.564102564102566,10.256410256410254,2.564102564102566,10.256410256410254,2.564102564102566,10.256410256410254,2.564102564102566,10.256410256410254,2.564102564102566,10.256410256410254
