Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,18_02_2022-00_58_44,-30.0,30,900,0.1603133741717779,43.553072744534916,47.79824561403508,48.01754385964912,45.10526315789474,45.46491228070175,6.859649122807021,8.885964912280697,6.903508771929823,8.92982456140351,7.096491228070178,9.15789473684211
Wisconsin Breast Cancer Database,18_02_2022-01_01_17,-25.0,30,900,0.0016632464315624854,38.70889259686731,45.41228070175438,45.23684210526315,43.52631578947368,43.824561403508774,4.008771929824562,6.07894736842105,3.9824561403508763,6.105263157894736,4.1666666666666625,6.131578947368421
Wisconsin Breast Cancer Database,18_02_2022-01_03_52,-20.0,30,900,2.5694889829925225e-07,30.81815768166816,42.00000000000001,41.921052631578945,39.23684210526316,39.50877192982456,2.219298245614032,4.824561403508776,2.219298245614032,4.824561403508776,2.271929824561403,4.877192982456135
Wisconsin Breast Cancer Database,18_02_2022-01_06_28,-15.0,30,900,4.86939923081209e-19,19.254582957603034,35.421052631578945,35.982456140350884,30.263157894736846,31.157894736842106,0.9824561403508736,4.29824561403509,0.9824561403508736,4.29824561403509,0.9824561403508736,4.29824561403509
Wisconsin Breast Cancer Database,18_02_2022-01_09_01,-10.0,30,900,0.0,8.211884023382733,27.535087719298247,27.67543859649123,20.93859649122807,21.728070175438596,0.5701754385964874,3.8684210526315765,0.5701754385964874,3.8684210526315765,0.5701754385964874,3.8684210526315765
Wisconsin Breast Cancer Database,18_02_2022-01_11_38,-5.0,30,900,0.0,2.229968671320562,18.271929824561404,19.52631578947368,12.517543859649127,14.210526315789473,0.46491228070175694,4.245614035087719,0.46491228070175694,4.245614035087719,0.46491228070175694,4.245614035087719
Wisconsin Breast Cancer Database,18_02_2022-01_14_14,0.0,30,900,0.0,0.0944748666773201,8.605263157894738,9.675438596491226,5.929824561403507,7.4561403508771935,0.23684210526315752,3.8684210526315765,0.23684210526315752,3.8684210526315765,0.24561403508771562,3.8596491228070184
Wisconsin Breast Cancer Database,18_02_2022-01_16_46,5.0,30,900,0.0,0.0007262349437470332,4.175438596491232,6.342105263157894,3.631578947368419,5.5701754385964914,0.16666666666667052,4.087719298245618,0.16666666666667052,4.087719298245618,0.17543859649122862,4.078947368421049
Wisconsin Breast Cancer Database,18_02_2022-01_19_07,10.0,30,900,0.0,3.8034604460098585e-08,1.8421052631578894,4.675438596491233,1.8684210526315748,4.736842105263161,0.10526315789474161,4.114035087719303,0.10526315789474161,4.114035087719303,0.09649122807017241,4.1052631578947345
