Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,17_03_2022-16_43_48,4.0,45,45,0.0,11.938518895581296,14.270000000000005,24.686666666666667,10.750000000000004,19.82666666666667,10.750000000000004,19.82666666666667,14.270000000000005,24.686666666666667,10.126666666666662,19.05
Heart Diseases Database,17_03_2022-16_51_27,5.0,45,45,0.0,9.992318962176547,12.690000000000001,23.89,10.166666666666668,19.520000000000003,10.166666666666668,19.520000000000003,12.690000000000001,23.89,9.709999999999997,19.069999999999997
Heart Diseases Database,17_03_2022-16_59_51,6.0,45,45,0.0,8.09425976355212,11.906666666666666,23.29,9.993333333333332,19.48333333333333,9.993333333333332,19.48333333333333,11.906666666666666,23.29,9.736666666666672,19.29333333333333
Heart Diseases Database,17_03_2022-17_08_28,7.0,45,45,0.0,6.214342479150557,10.273333333333333,23.109999999999996,9.696666666666665,19.94,9.696666666666665,19.94,10.273333333333333,23.109999999999996,9.450000000000003,19.853333333333335
Heart Diseases Database,17_03_2022-17_16_22,8.0,45,45,0.0,4.6259871991397565,9.430000000000005,21.816666666666663,9.056666666666668,19.35,9.056666666666668,19.35,9.430000000000005,21.816666666666663,9.156666666666668,19.38333333333333
Heart Diseases Database,17_03_2022-17_24_04,9.0,45,45,0.0,3.089218190222672,8.640000000000004,21.52666666666667,8.563333333333334,19.789999999999996,8.563333333333334,19.789999999999996,8.640000000000004,21.52666666666667,8.78,19.773333333333333
Heart Diseases Database,17_03_2022-17_31_58,10.0,45,45,0.0,2.3467007986352466,7.516666666666671,21.640000000000004,8.306666666666661,19.730000000000004,8.306666666666661,19.730000000000004,7.516666666666671,21.640000000000004,8.66,19.77
Heart Diseases Database,17_03_2022-17_40_08,11.0,45,45,0.0,1.4807647256150556,6.879999999999997,21.540000000000003,7.9933333333333305,20.033333333333335,7.9933333333333305,20.033333333333335,6.879999999999997,21.540000000000003,8.323333333333338,19.930000000000003
Heart Diseases Database,17_03_2022-17_48_40,12.0,45,45,0.0,0.8382394867807357,5.763333333333332,20.993333333333332,7.443333333333335,19.94666666666667,7.443333333333335,19.94666666666667,5.763333333333332,20.993333333333332,8.003333333333329,20.046666666666667
Heart Diseases Database,17_03_2022-17_57_28,13.0,45,45,0.0,0.4790872017527022,5.263333333333331,20.49333333333333,7.06,19.75,7.06,19.75,5.263333333333331,20.49333333333333,7.373333333333331,19.88333333333333
Heart Diseases Database,17_03_2022-18_06_26,14.0,45,45,0.0,0.26853922822933474,4.600000000000004,20.220000000000006,6.603333333333339,19.510000000000005,6.603333333333339,19.510000000000005,4.600000000000004,20.220000000000006,7.043333333333335,19.576666666666664
Heart Diseases Database,17_03_2022-18_15_17,15.0,45,45,0.0,0.1664812605161259,4.343333333333332,20.386666666666663,6.596666666666662,19.979999999999997,6.596666666666662,19.979999999999997,4.343333333333332,20.386666666666663,7.359999999999999,19.930000000000003
