Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,17_03_2022-06_51_11,-30.0,45,0.45,45.006892127206264,49.888032482801734,48.50333333333333,49.15666666666667,46.67333333333333,47.27333333333333,49.419999999999995,49.373333333333335,48.50333333333333,49.15666666666667,48.96,49.22666666666666
Heart Diseases Database,17_03_2022-06_53_48,-29.0,45,0.45,44.37838435115959,49.87374892861908,48.65666666666667,48.593333333333334,46.989999999999995,47.34666666666667,49.89666666666667,49.61333333333333,48.65666666666667,48.593333333333334,49.03999999999999,49.12333333333333
Heart Diseases Database,17_03_2022-06_56_24,-28.0,45,0.45,43.65290929960274,49.8570182405583,48.25333333333334,48.406666666666666,45.95,47.016666666666666,49.2,49.5,48.25333333333334,48.406666666666666,48.75000000000001,49.303333333333335
Heart Diseases Database,17_03_2022-06_59_00,-27.0,45,0.45,43.06890741701894,49.84324600885466,47.85,48.47,46.35,46.86333333333334,49.92333333333333,49.61,47.85,48.47,49.28,49.51333333333333
Heart Diseases Database,17_03_2022-07_01_35,-26.0,45,0.45,42.22228098799171,49.823438011515286,48.040000000000006,48.71666666666666,45.28666666666666,46.596666666666664,49.29,49.61333333333333,48.040000000000006,48.71666666666666,48.873333333333335,49.35000000000001
Heart Diseases Database,17_03_2022-07_04_14,-25.0,45,0.45,41.31551667654042,49.801751448444335,47.3,48.406666666666666,45.08,46.28666666666666,49.35666666666667,49.49,47.3,48.406666666666666,48.4,48.96666666666667
Heart Diseases Database,17_03_2022-07_07_03,-24.0,45,0.45,40.10674500611631,49.773168513231695,47.370000000000005,48.303333333333335,44.17333333333333,45.34666666666667,49.53999999999999,49.660000000000004,47.370000000000005,48.303333333333335,48.31666666666666,48.72333333333333
Heart Diseases Database,17_03_2022-07_09_52,-23.0,45,0.45,39.00720715491811,49.74568826684261,46.41333333333333,47.436666666666675,43.723333333333336,45.12666666666667,48.92999999999999,49.126666666666665,46.41333333333333,47.436666666666675,47.870000000000005,48.51333333333333
Heart Diseases Database,17_03_2022-07_12_44,-22.0,45,0.45,37.90972751426959,49.71809258263504,46.78666666666666,47.67333333333333,42.81,44.56333333333333,48.96,49.38666666666667,46.78666666666666,47.67333333333333,47.983333333333334,48.60333333333333
Heart Diseases Database,17_03_2022-07_15_44,-21.0,45,0.45,36.53485377068604,49.6819686676521,46.14333333333334,47.14,42.33,44.099999999999994,49.36000000000001,49.49666666666667,46.14333333333334,47.14,47.79666666666667,48.00666666666666
Heart Diseases Database,17_03_2022-07_18_58,-20.0,45,0.45,35.10368024358826,49.64296409206149,45.56666666666666,46.74,41.693333333333335,43.506666666666675,49.370000000000005,49.23,45.56666666666666,46.74,47.809999999999995,48.42999999999999
Heart Diseases Database,17_03_2022-07_22_19,-19.0,45,0.45,33.62751550459437,49.604045894690515,45.196666666666665,46.696666666666665,40.99666666666667,42.57666666666666,49.14333333333334,49.11,45.196666666666665,46.696666666666665,47.69,47.95
Heart Diseases Database,17_03_2022-07_25_56,-18.0,45,0.45,31.880517688548593,49.553025715381196,45.25333333333334,46.98,40.080000000000005,42.413333333333334,49.11333333333333,49.39333333333333,45.25333333333334,46.98,47.436666666666675,48.17
Heart Diseases Database,17_03_2022-07_29_32,-17.0,45,0.45,29.856578285344344,49.49637555001643,43.85666666666667,45.726666666666674,38.33333333333333,40.790000000000006,48.870000000000005,49.28666666666667,43.85666666666667,45.726666666666674,46.69333333333333,47.73666666666667
Heart Diseases Database,17_03_2022-07_33_20,-16.0,45,0.45,28.14822967654275,49.44225196040189,43.506666666666675,44.90333333333333,37.596666666666664,40.0,48.89666666666667,49.046666666666674,43.506666666666675,44.90333333333333,46.489999999999995,47.38666666666666
Heart Diseases Database,17_03_2022-07_37_09,-15.0,45,0.45,26.151384248896548,49.37330834116229,43.04,44.89333333333333,36.45666666666667,39.18333333333334,48.839999999999996,49.019999999999996,43.04,44.89333333333333,46.17,47.35666666666667
