Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,17_03_2022-10_24_47,-30.0,45,6.708203932499369,32.23697901903307,49.56538603750567,49.086666666666666,49.69,47.29,48.306666666666665,49.00666666666667,49.47666666666667,49.086666666666666,49.69,46.586666666666666,48.03666666666667
Heart Diseases Database,17_03_2022-10_27_38,-29.0,45,6.708203932499369,30.639243603848037,49.51536224658688,48.68,49.06,47.14333333333334,47.550000000000004,49.07,49.029999999999994,48.68,49.06,46.9,47.68
Heart Diseases Database,17_03_2022-10_30_36,-28.0,45,6.708203932499369,28.532581141622032,49.4522919897895,48.57666666666667,48.809999999999995,46.45,47.22333333333333,48.58,48.9,48.57666666666667,48.809999999999995,46.419999999999995,47.153333333333336
Heart Diseases Database,17_03_2022-10_33_36,-27.0,45,6.708203932499369,26.53766790065305,49.39009583796997,48.10666666666666,48.77333333333333,46.10999999999999,46.923333333333325,48.593333333333334,48.78666666666667,48.10666666666666,48.77333333333333,46.276666666666664,47.11666666666666
Heart Diseases Database,17_03_2022-10_36_39,-26.0,45,6.708203932499369,24.03577153540077,49.307642292294744,48.45,48.550000000000004,45.63333333333334,46.75333333333334,48.260000000000005,48.81333333333333,48.45,48.550000000000004,45.43666666666667,46.650000000000006
Heart Diseases Database,17_03_2022-10_39_43,-25.0,45,6.708203932499369,21.95745922701279,49.22769101619955,47.94666666666667,48.42333333333333,45.199999999999996,45.95,48.153333333333336,48.22333333333333,47.94666666666667,48.42333333333333,45.01666666666667,46.10666666666666
Heart Diseases Database,17_03_2022-10_42_56,-24.0,45,6.708203932499369,20.108601272898056,49.14598107376047,47.20666666666666,48.33333333333333,44.879999999999995,45.84,48.040000000000006,48.32666666666666,47.20666666666666,48.33333333333333,44.86,45.879999999999995
Heart Diseases Database,17_03_2022-10_46_15,-23.0,45,6.708203932499369,17.335421497362802,49.02640934501349,47.263333333333335,48.14333333333334,43.86666666666667,45.27333333333333,47.40333333333333,48.129999999999995,47.263333333333335,48.14333333333334,43.57333333333333,44.99999999999999
Heart Diseases Database,17_03_2022-10_49_32,-22.0,45,6.708203932499369,14.609376495808423,48.90483777512637,46.70666666666666,47.64000000000001,42.86333333333333,44.42333333333334,46.99666666666666,47.75,46.70666666666666,47.64000000000001,42.81,44.43666666666667
Heart Diseases Database,17_03_2022-10_53_03,-21.0,45,6.708203932499369,12.593658933668388,48.78399155080949,46.41,47.153333333333336,42.82,44.21000000000001,47.35333333333334,47.73,46.41,47.153333333333336,42.56999999999999,44.71333333333334
Heart Diseases Database,17_03_2022-10_56_38,-20.0,45,6.708203932499369,10.4741893907905,48.63386968830582,45.986666666666665,46.91,41.49333333333334,43.45666666666666,46.53666666666667,47.553333333333335,45.986666666666665,46.91,41.64333333333333,43.7
Heart Diseases Database,17_03_2022-11_00_20,-19.0,45,6.708203932499369,8.181826079337238,48.462454373722714,45.486666666666665,46.71333333333333,40.556666666666665,42.449999999999996,46.31999999999999,46.84,45.486666666666665,46.71333333333333,40.92333333333333,42.876666666666665
Heart Diseases Database,17_03_2022-11_04_05,-18.0,45,6.708203932499369,6.584486026974208,48.28641022151209,44.67333333333333,46.04666666666667,39.69666666666667,42.156666666666666,45.763333333333335,47.03666666666667,44.67333333333333,46.04666666666667,39.78,42.26
Heart Diseases Database,17_03_2022-11_07_54,-17.0,45,6.708203932499369,4.916153511384832,48.06274880046493,44.18333333333333,46.050000000000004,38.693333333333335,41.36666666666666,45.599999999999994,46.766666666666666,44.18333333333333,46.050000000000004,38.99666666666667,41.443333333333335
Heart Diseases Database,17_03_2022-11_11_44,-16.0,45,6.708203932499369,3.5574815111210265,47.83826294409112,43.08666666666666,45.10333333333333,37.43333333333333,40.223333333333336,44.623333333333335,46.02,43.08666666666666,45.10333333333333,37.46000000000001,40.583333333333336
Heart Diseases Database,17_03_2022-11_15_52,-15.0,45,6.708203932499369,2.1838641892354858,47.56651706826676,41.98666666666667,44.17333333333333,35.77333333333333,38.50666666666667,44.123333333333335,45.40333333333333,41.98666666666667,44.17333333333333,36.07,38.87666666666667
Heart Diseases Database,17_03_2022-11_20_15,-14.0,45,6.708203932499369,1.5064398989635015,47.26607013223752,41.76,43.98,34.64,37.44,43.60666666666667,44.67333333333333,41.76,43.98,34.88333333333333,37.87666666666667
Heart Diseases Database,17_03_2022-11_24_40,-13.0,45,6.708203932499369,0.9753321103795355,46.944951461455275,40.65333333333333,42.86,33.093333333333334,35.99333333333333,43.03333333333333,44.233333333333334,40.65333333333333,42.86,33.40333333333333,36.33666666666666
Heart Diseases Database,17_03_2022-11_29_12,-12.0,45,6.708203932499369,0.6034888755123436,46.57789282345547,39.20333333333333,42.43333333333334,31.556666666666665,35.36666666666667,42.013333333333335,43.91666666666667,39.20333333333333,42.43333333333334,31.613333333333337,35.28333333333333
Heart Diseases Database,17_03_2022-11_33_47,-11.0,45,6.708203932499369,0.35617902413762226,46.157067814972294,38.416666666666664,41.55,29.549999999999997,33.32333333333334,40.79666666666667,42.343333333333334,38.416666666666664,41.55,29.94333333333333,34.07666666666667
Heart Diseases Database,17_03_2022-11_38_27,-10.0,45,6.708203932499369,0.1971470871008608,45.71192417721836,37.29,40.800000000000004,28.21666666666667,32.440000000000005,40.31,42.333333333333336,37.29,40.800000000000004,28.71666666666667,32.60666666666666
Heart Diseases Database,17_03_2022-11_43_07,-9.0,45,6.708203932499369,0.07931381870804614,45.23529006641224,36.199999999999996,39.88,26.400000000000002,30.659999999999997,39.556666666666665,41.223333333333336,36.199999999999996,39.88,27.506666666666668,31.720000000000002
Heart Diseases Database,17_03_2022-11_47_48,-8.0,45,6.708203932499369,0.04166403749881538,44.6179887450429,34.29333333333333,39.06333333333334,24.73666666666666,29.913333333333338,37.88,40.21,34.29333333333333,39.06333333333334,25.813333333333333,30.55
