Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,17_03_2022-04_28_36,-30.0,30,30,22.151423444451403,48.876258277822146,49.07179487179487,49.14358974358974,47.02564102564103,47.251282051282054,47.02564102564103,47.251282051282054,49.07179487179487,49.14358974358974,41.07692307692308,42.276923076923076
Parkinson Database,17_03_2022-04_30_48,-29.0,30,30,19.946408321217444,48.74201370847677,48.148717948717945,48.107692307692304,45.6974358974359,45.841025641025645,45.6974358974359,45.841025641025645,48.148717948717945,48.107692307692304,40.21538461538462,41.42564102564103
Parkinson Database,17_03_2022-04_33_00,-28.0,30,30,17.71496850009888,48.58344672755978,48.03076923076923,48.656410256410254,45.579487179487174,46.32820512820513,45.579487179487174,46.32820512820513,48.03076923076923,48.656410256410254,38.48205128205128,40.358974358974365
Parkinson Database,17_03_2022-04_35_28,-27.0,30,30,15.599857180551577,48.41753989754388,48.08205128205129,47.96410256410256,45.74871794871795,46.18461538461538,45.74871794871795,46.18461538461538,48.08205128205129,47.96410256410256,37.92820512820513,39.892307692307696
Parkinson Database,17_03_2022-04_38_04,-26.0,30,30,13.285012963264561,48.211981497065096,47.830769230769235,48.11794871794872,44.53846153846154,44.84615384615385,44.53846153846154,44.84615384615385,47.830769230769235,48.11794871794872,37.21025641025641,38.717948717948715
Parkinson Database,17_03_2022-04_40_39,-25.0,30,30,11.57794596690285,48.00315407361172,47.12307692307692,47.88717948717949,43.712820512820514,45.12307692307692,43.712820512820514,45.12307692307692,47.12307692307692,47.88717948717949,35.12307692307692,37.641025641025635
Parkinson Database,17_03_2022-04_43_15,-24.0,30,30,9.775416800931334,47.7657556553786,47.24102564102564,47.57435897435898,43.825641025641026,44.53846153846154,43.825641025641026,44.53846153846154,47.24102564102564,47.57435897435898,35.83589743589744,38.01538461538462
Parkinson Database,17_03_2022-04_45_49,-23.0,30,30,7.8815814540745555,47.48391313971895,46.55384615384616,47.261538461538464,42.83076923076923,43.4974358974359,42.83076923076923,43.4974358974359,46.55384615384616,47.261538461538464,34.00512820512821,36.13846153846154
Parkinson Database,17_03_2022-04_48_16,-22.0,30,30,6.391801348125367,47.16876759124221,46.43076923076923,46.882051282051286,41.774358974358975,42.97435897435897,41.774358974358975,42.97435897435897,46.43076923076923,46.882051282051286,32.841025641025645,35.52820512820512
Parkinson Database,17_03_2022-04_50_42,-21.0,30,30,4.921852883151721,46.82000635368516,45.71794871794872,46.38461538461538,40.7025641025641,41.85128205128205,40.7025641025641,41.85128205128205,45.71794871794872,46.38461538461538,32.27179487179487,34.42564102564103
Parkinson Database,17_03_2022-04_53_09,-20.0,30,30,3.8965786702157166,46.44802267678085,44.794871794871796,45.83589743589743,39.72820512820513,41.230769230769226,39.72820512820513,41.230769230769226,44.794871794871796,45.83589743589743,31.21025641025641,33.67692307692308
Parkinson Database,17_03_2022-04_55_34,-19.0,30,30,2.981269192520199,46.04890235454949,44.420512820512826,45.246153846153845,39.189743589743586,40.887179487179495,39.189743589743586,40.887179487179495,44.420512820512826,45.246153846153845,29.871794871794876,33.03589743589743
Parkinson Database,17_03_2022-04_58_08,-18.0,30,30,2.058549492859872,45.55703867071117,43.60000000000001,44.45641025641026,37.712820512820514,39.07179487179487,37.712820512820514,39.07179487179487,43.60000000000001,44.45641025641026,28.558974358974353,31.4974358974359
Parkinson Database,17_03_2022-05_00_45,-17.0,30,30,1.3968876711744096,44.98803232335709,43.87179487179487,44.58461538461539,36.6051282051282,38.57948717948718,36.6051282051282,38.57948717948718,43.87179487179487,44.58461538461539,27.358974358974365,30.748717948717953
Parkinson Database,17_03_2022-05_03_21,-16.0,30,30,0.9405453833084523,44.37567299444808,42.68205128205128,43.58974358974359,35.302564102564105,37.45128205128205,35.302564102564105,37.45128205128205,42.68205128205128,43.58974358974359,25.64615384615384,29.18974358974359
Parkinson Database,17_03_2022-05_05_56,-15.0,30,30,0.606602601656633,43.710773718471046,41.15384615384615,42.54871794871795,33.68205128205128,36.14358974358974,33.68205128205128,36.14358974358974,41.15384615384615,42.54871794871795,24.215384615384615,27.805128205128206
Parkinson Database,17_03_2022-05_08_33,-14.0,30,30,0.36281877642541105,42.95894242321596,40.31794871794872,40.8974358974359,32.266666666666666,34.07692307692308,32.266666666666666,34.07692307692308,40.31794871794872,40.8974358974359,22.917948717948722,26.256410256410255
Parkinson Database,17_03_2022-05_11_15,-13.0,30,30,0.20856738407704858,42.20263444074954,39.17948717948718,40.17435897435897,30.78461538461539,32.969230769230776,30.78461538461539,32.969230769230776,39.17948717948718,40.17435897435897,21.58974358974359,25.179487179487182
Parkinson Database,17_03_2022-05_13_57,-12.0,30,30,0.10987133575334566,41.24060935044432,38.11282051282051,39.46153846153846,29.184615384615388,31.999999999999996,29.184615384615388,31.999999999999996,38.11282051282051,39.46153846153846,20.620512820512815,24.523076923076925
Parkinson Database,17_03_2022-05_16_49,-11.0,30,30,0.045390961508314794,40.25795296354913,37.04102564102564,38.358974358974365,28.928205128205132,31.558974358974357,28.928205128205132,31.558974358974357,37.04102564102564,38.358974358974365,19.487179487179485,23.523076923076925
Parkinson Database,17_03_2022-05_19_45,-10.0,30,30,0.019559707869945944,38.923053969560314,35.23076923076923,36.9948717948718,26.338461538461544,29.45641025641026,26.338461538461544,29.45641025641026,35.23076923076923,36.9948717948718,17.830769230769228,22.107692307692307
Parkinson Database,17_03_2022-05_22_41,-9.0,30,30,0.007832549728845336,37.76061989506822,34.29230769230769,35.76923076923077,25.389743589743585,28.723076923076917,25.389743589743585,28.723076923076917,34.29230769230769,35.76923076923077,17.1025641025641,21.461538461538467
Parkinson Database,17_03_2022-05_25_36,-8.0,30,30,0.0029581746467457824,36.3432940611888,31.794871794871792,34.04615384615385,22.728205128205126,26.384615384615383,22.728205128205126,26.384615384615383,31.794871794871792,34.04615384615385,16.12820512820513,20.73846153846154
Parkinson Database,17_03_2022-05_28_31,-7.0,30,30,0.0006503568217356168,34.8130411763001,30.379487179487175,32.05641025641026,21.87179487179487,25.405128205128204,21.87179487179487,25.405128205128204,30.379487179487175,32.05641025641026,15.133333333333333,19.312820512820515
Parkinson Database,17_03_2022-05_31_23,-6.0,30,30,0.00019391297982083137,33.35705214724663,28.892307692307696,31.599999999999994,20.748717948717953,24.584615384615383,20.748717948717953,24.584615384615383,28.892307692307696,31.599999999999994,14.287179487179491,18.861538461538462
Parkinson Database,17_03_2022-05_34_11,-5.0,30,30,1.8201823611505792e-05,31.344493293203747,26.625641025641023,29.03589743589744,19.251282051282047,23.17948717948718,19.251282051282047,23.17948717948718,26.625641025641023,29.03589743589744,13.835897435897436,18.605128205128207
Parkinson Database,17_03_2022-05_36_56,-4.000000000000001,30,30,4.308214386181623e-06,29.657765613988303,25.502564102564108,28.68717948717948,18.615384615384613,23.51282051282051,18.615384615384613,23.51282051282051,25.502564102564108,28.68717948717948,14.287179487179491,19.687179487179485
Parkinson Database,17_03_2022-05_39_46,-3.0000000000000004,30,30,5.11240993248055e-07,27.588120132472717,22.666666666666668,25.88717948717949,16.871794871794876,21.435897435897434,16.871794871794876,21.435897435897434,22.666666666666668,25.88717948717949,13.030769230769234,18.07692307692308
Parkinson Database,17_03_2022-05_42_39,-2.0,30,30,8.291018701617904e-08,25.289596323450663,20.65641025641025,24.569230769230764,15.41538461538462,20.199999999999996,15.41538461538462,20.199999999999996,20.65641025641025,24.569230769230764,12.276923076923074,17.646153846153844
Parkinson Database,17_03_2022-05_45_33,-1.0,30,30,1.7292972709074908e-09,23.32024311835706,19.38461538461539,23.599999999999998,14.851282051282055,20.112820512820516,14.851282051282055,20.112820512820516,19.38461538461539,23.599999999999998,12.4,18.225641025641025
Parkinson Database,17_03_2022-05_48_38,0.0,30,30,9.102580284966952e-11,21.022926669289603,17.876923076923077,22.189743589743593,13.887179487179491,19.348717948717955,13.887179487179491,19.348717948717955,17.876923076923077,22.189743589743593,12.0,18.03589743589744
Parkinson Database,17_03_2022-05_51_47,1.0000000000000002,30,30,2.8186911494324306e-13,18.877862773019153,16.312820512820515,21.015384615384612,12.758974358974362,18.425641025641028,12.758974358974362,18.425641025641028,16.312820512820515,21.015384615384612,11.2051282051282,17.179487179487175
Parkinson Database,17_03_2022-05_55_08,2.0000000000000004,30,30,1.257954139715477e-12,16.407554219736458,13.989743589743586,19.456410256410262,11.6,17.7025641025641,11.6,17.7025641025641,13.989743589743586,19.456410256410262,10.312820512820508,16.805128205128206
Parkinson Database,17_03_2022-05_58_38,3.0,30,30,0.0,14.567792330241879,12.902564102564106,18.292307692307695,10.671794871794871,16.984615384615388,10.671794871794871,16.984615384615388,12.902564102564106,18.292307692307695,9.723076923076924,16.158974358974355
Parkinson Database,17_03_2022-06_02_14,4.0,30,30,0.0,12.509334692849148,11.548717948717947,17.5025641025641,10.169230769230763,16.430769230769226,10.169230769230763,16.430769230769226,11.548717948717947,17.5025641025641,9.53846153846154,16.025641025641026
Parkinson Database,17_03_2022-06_06_07,5.0,30,30,0.0,10.430963380116888,10.312820512820508,16.47692307692308,9.169230769230774,15.600000000000003,9.169230769230774,15.600000000000003,10.312820512820508,16.47692307692308,8.728205128205124,15.158974358974364
Parkinson Database,17_03_2022-06_10_03,6.0,30,30,0.0,8.649749678160346,9.066666666666666,15.52820512820513,8.087179487179485,14.702564102564097,8.087179487179485,14.702564102564097,9.066666666666666,15.52820512820513,7.702564102564102,14.492307692307694
Parkinson Database,17_03_2022-06_14_10,7.0,30,30,0.0,7.134235937801835,8.579487179487177,15.235897435897439,8.082051282051284,14.717948717948715,8.082051282051284,14.717948717948715,8.579487179487177,15.235897435897439,7.712820512820517,14.492307692307694
Parkinson Database,17_03_2022-06_18_27,8.0,30,30,0.0,5.732695805268512,7.620512820512825,14.984615384615385,7.164102564102559,14.343589743589746,7.164102564102559,14.343589743589746,7.620512820512825,14.984615384615385,6.989743589743592,14.282051282051277
Parkinson Database,17_03_2022-06_22_47,9.0,30,30,0.0,4.523697607718817,6.487179487179484,13.805128205128202,6.287179487179484,13.584615384615384,6.287179487179484,13.584615384615384,6.487179487179484,13.805128205128202,6.282051282051282,13.610256410256405
Parkinson Database,17_03_2022-06_27_10,10.0,30,30,0.0,3.3204491245256915,6.000000000000005,13.451282051282053,6.061538461538463,13.30769230769231,6.061538461538463,13.30769230769231,6.000000000000005,13.451282051282053,6.071794871794866,13.194871794871798
Parkinson Database,17_03_2022-06_31_38,11.0,30,30,0.0,2.50081586082424,5.307692307692302,13.405128205128204,5.400000000000005,13.076923076923075,5.400000000000005,13.076923076923075,5.307692307692302,13.405128205128204,5.543589743589738,13.210256410256417
Parkinson Database,17_03_2022-06_36_04,12.0,30,30,0.0,1.7175373418175606,4.994871794871791,13.302564102564107,5.4307692307692275,13.246153846153842,5.4307692307692275,13.246153846153842,4.994871794871791,13.302564102564107,5.692307692307697,13.302564102564107
Parkinson Database,17_03_2022-06_40_28,13.0,30,30,0.0,1.1230737765799756,4.200000000000004,12.774358974358979,4.56923076923077,12.702564102564107,4.56923076923077,12.702564102564107,4.200000000000004,12.774358974358979,4.733333333333334,12.815384615384618
Parkinson Database,17_03_2022-06_44_37,14.0,30,30,0.0,0.8281104297379072,3.7948717948717903,12.728205128205127,4.3384615384615355,12.728205128205127,4.3384615384615355,12.728205128205127,3.7948717948717903,12.728205128205127,4.76923076923077,12.728205128205127
Parkinson Database,17_03_2022-06_48_36,15.0,30,30,0.0,0.46352432506704744,3.410256410256407,12.405128205128202,4.251282051282046,12.251282051282054,4.251282051282046,12.251282051282054,3.410256410256407,12.405128205128202,4.384615384615387,12.333333333333329
