Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,18_08_2022-00_39_03,-30.0,45,0.45,45.05797856824611,49.889861098903076,48.49333333333333,48.760000000000005,46.79333333333333,47.260000000000005,49.339999999999996,49.43333333333333,48.49333333333333,48.760000000000005,48.806666666666665,49.13999999999999
Heart Diseases Database,18_08_2022-00_39_20,-29.0,45,0.45,44.45908069872075,49.876422165958736,48.34,48.193333333333335,46.39333333333333,47.04666666666667,49.739999999999995,49.99333333333333,48.34,48.193333333333335,48.72666666666666,48.913333333333334
Heart Diseases Database,18_08_2022-00_39_38,-28.0,45,0.45,43.78879546111239,49.86134345397061,47.760000000000005,47.906666666666666,46.71333333333333,46.726666666666674,49.89333333333333,49.519999999999996,47.760000000000005,47.906666666666666,49.36666666666667,48.84666666666667
Heart Diseases Database,18_08_2022-00_39_55,-27.0,45,0.45,43.03910109935459,49.84442488738131,48.5,48.9,45.653333333333336,46.28,49.57333333333334,49.586666666666666,48.5,48.9,48.68666666666667,48.873333333333335
Heart Diseases Database,18_08_2022-00_40_14,-26.0,45,0.45,42.201275020164125,49.82544198092143,47.77333333333333,48.093333333333334,45.40666666666666,45.486666666666665,49.339999999999996,49.03333333333333,47.77333333333333,48.093333333333334,48.919999999999995,48.4
Heart Diseases Database,18_08_2022-00_40_41,-25.0,45,0.45,41.26591820345313,49.80414286248902,47.72666666666666,47.540000000000006,44.19333333333333,44.88666666666666,49.086666666666666,49.260000000000005,47.72666666666666,47.540000000000006,48.50666666666667,48.50666666666667
Heart Diseases Database,18_08_2022-00_41_34,-24.0,45,0.45,40.22302434281323,49.780244933316446,47.89333333333333,48.160000000000004,44.506666666666675,44.986666666666665,50.13333333333334,50.05333333333333,47.89333333333333,48.160000000000004,48.626666666666665,48.46666666666667
Heart Diseases Database,18_08_2022-00_41_56,-23.0,45,0.45,39.062113715493666,49.7534311213773,46.153333333333336,46.99333333333333,43.84,44.78666666666666,49.96000000000001,50.22666666666667,46.153333333333336,46.99333333333333,48.00666666666666,48.31333333333333
Heart Diseases Database,18_08_2022-00_42_50,-22.0,45,0.45,37.772458272614976,49.7233456787331,46.53333333333334,47.21333333333333,42.13333333333333,43.16,49.133333333333326,49.21333333333333,46.53333333333334,47.21333333333333,47.41333333333333,47.973333333333336
Heart Diseases Database,18_08_2022-00_43_44,-21.0,45,0.45,36.34343204352422,49.689589467603234,46.13333333333334,46.31999999999999,42.06666666666666,42.57333333333333,49.2,48.906666666666666,46.13333333333334,46.31999999999999,47.833333333333336,47.873333333333335
