Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,17_08_2022-17_10_32,-30.0,30,5.477225575051661,35.11585987905861,49.47463996952762,47.774358974358975,48.98461538461538,47.16923076923077,47.9897435897436,48.86153846153846,49.29230769230769,47.774358974358975,48.98461538461538,47.11794871794872,47.897435897435905
Parkinson Database,17_08_2022-17_10_42,-29.0,30,5.477225575051661,33.51765262161975,49.41054706644643,48.01025641025641,48.76923076923077,45.83589743589743,46.676923076923075,47.764102564102565,48.133333333333326,48.01025641025641,48.76923076923077,46.62564102564103,47.38461538461538
Parkinson Database,17_08_2022-17_10_53,-28.0,30,5.477225575051661,31.794384518558722,49.33863806574236,48.06153846153847,48.55384615384616,46.15384615384615,47.65128205128205,48.42051282051282,49.26153846153846,48.06153846153847,48.55384615384616,46.687179487179485,47.815384615384616
Parkinson Database,17_08_2022-17_11_04,-27.0,30,5.477225575051661,29.94807931266394,49.25796108138067,47.05641025641025,47.54871794871794,45.80512820512821,47.179487179487175,48.2051282051282,48.98461538461538,47.05641025641025,47.54871794871794,46.52307692307692,47.65128205128205
Parkinson Database,17_08_2022-17_11_15,-26.0,30,5.477225575051661,27.982772554088207,49.16744883055662,46.287179487179486,47.45641025641025,45.353846153846156,47.179487179487175,47.91794871794872,49.08717948717949,46.287179487179486,47.45641025641025,45.66153846153846,47.323076923076925
Parkinson Database,17_08_2022-17_11_26,-25.0,30,5.477225575051661,25.904132778980888,49.065904862305565,47.261538461538464,47.85641025641026,45.21025641025641,45.86666666666667,48.041025641025634,47.897435897435905,47.261538461538464,47.85641025641026,46.1025641025641,46.61538461538461
Parkinson Database,17_08_2022-17_11_37,-24.0,30,5.477225575051661,23.719265383562057,48.9519882328051,46.95384615384616,48.184615384615384,43.44615384615385,45.47692307692308,46.9948717948718,48.12307692307692,46.95384615384616,48.184615384615384,45.03589743589743,46.51282051282051
Parkinson Database,17_08_2022-17_11_47,-23.0,30,5.477225575051661,21.437337899639687,48.82419648987062,45.05641025641025,46.53333333333334,42.86153846153846,44.48205128205128,46.810256410256414,47.343589743589746,45.05641025641025,46.53333333333334,44.35897435897436,45.65128205128205
Parkinson Database,17_08_2022-17_12_33,-22.0,30,5.477225575051661,19.071728366211698,48.68084683354928,45.37435897435898,46.93333333333334,43.261538461538464,44.96410256410256,47.78461538461538,48.48205128205129,45.37435897435898,46.93333333333334,44.91282051282052,46.34871794871794
Parkinson Database,17_08_2022-17_13_01,-21.0,30,5.477225575051661,16.643907734296885,48.52005533315775,44.89230769230769,46.758974358974356,41.83589743589744,43.68205128205128,46.04102564102565,47.06666666666667,44.89230769230769,46.758974358974356,42.841025641025645,45.05641025641025
