Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,18_08_2022-02_49_18,-15.0,45,45,1.0024879287806645e-07,43.83415942103459,42.333333333333336,43.61333333333334,33.52666666666667,36.07333333333334,33.52666666666667,36.07333333333334,42.333333333333336,43.61333333333334,17.166666666666664,21.79333333333333
Heart Diseases Database,18_08_2022-02_49_40,-14.0,45,45,1.202112483629969e-09,43.08982190302128,41.22,42.273333333333326,31.679999999999996,34.306666666666665,31.679999999999996,34.306666666666665,41.22,42.273333333333326,16.14,20.38
Heart Diseases Database,18_08_2022-02_51_18,-13.0,45,45,5.028200078527314e-12,42.25793388553953,39.74666666666666,40.946666666666665,30.19333333333334,32.46,30.19333333333334,32.46,39.74666666666666,40.946666666666665,14.846666666666664,19.00666666666667
Heart Diseases Database,18_08_2022-02_51_41,-12.0,45,45,5.45859653774032e-15,41.329138298428695,39.75333333333333,41.18000000000001,28.080000000000005,31.57333333333333,28.080000000000005,31.57333333333333,39.75333333333333,41.18000000000001,14.039999999999997,18.466666666666665
Heart Diseases Database,18_08_2022-02_52_04,-11.0,45,45,0.0,40.29346464119206,38.126666666666665,39.43333333333333,26.426666666666666,29.653333333333332,26.426666666666666,29.653333333333332,38.126666666666665,39.43333333333333,12.666666666666671,17.04
Heart Diseases Database,18_08_2022-02_52_31,-10.0,45,45,0.0,39.14045797334052,36.25333333333334,38.160000000000004,24.386666666666667,27.90666666666667,24.386666666666667,27.90666666666667,36.25333333333334,38.160000000000004,12.146666666666661,16.53333333333333
Heart Diseases Database,18_08_2022-02_52_52,-9.0,45,45,0.0,37.85939720446361,35.67333333333333,37.96666666666667,22.96666666666667,26.406666666666666,22.96666666666667,26.406666666666666,35.67333333333333,37.96666666666667,11.346666666666671,15.666666666666663
Heart Diseases Database,18_08_2022-02_53_27,-8.0,45,45,0.0,36.439636264193595,33.93333333333334,35.93333333333333,20.913333333333327,24.96666666666667,20.913333333333327,24.96666666666667,33.93333333333334,35.93333333333333,10.906666666666665,15.266666666666662
Heart Diseases Database,18_08_2022-02_53_52,-7.0,45,45,0.0,34.87110985072051,31.973333333333333,34.18666666666667,19.479999999999997,23.293333333333333,19.479999999999997,23.293333333333333,31.973333333333333,34.18666666666667,10.38,15.006666666666668
Heart Diseases Database,18_08_2022-02_54_15,-6.0,45,45,0.0,33.145052787222966,29.98666666666666,32.61333333333334,17.313333333333336,22.606666666666662,17.313333333333336,22.606666666666662,29.98666666666666,32.61333333333334,9.999999999999998,14.866666666666662
Heart Diseases Database,18_08_2022-02_55_54,-5.0,45,45,0.0,31.25498584032146,27.800000000000004,30.84,15.65333333333333,21.01333333333333,15.65333333333333,21.01333333333333,27.800000000000004,30.84,9.740000000000004,15.046666666666663
Heart Diseases Database,18_08_2022-02_57_35,-4.000000000000001,45,45,0.0,29.19801637982514,26.093333333333334,29.413333333333334,14.259999999999994,19.79333333333333,14.259999999999994,19.79333333333333,26.093333333333334,29.413333333333334,9.399999999999997,14.906666666666668
Heart Diseases Database,18_08_2022-02_58_18,-3.0000000000000004,45,45,0.0,26.976481868535473,24.526666666666664,28.67333333333333,13.439999999999996,19.586666666666662,13.439999999999996,19.586666666666662,24.526666666666664,28.67333333333333,9.406666666666663,14.846666666666664
Heart Diseases Database,18_08_2022-02_58_41,-2.0,45,45,0.0,24.599917092243793,22.34666666666667,26.546666666666663,12.646666666666661,18.673333333333332,12.646666666666661,18.673333333333332,22.34666666666667,26.546666666666663,9.293333333333331,15.493333333333336
