Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,19_08_2022-10_28_58,-1.0,60,0.6,0.001633360391065967,46.54149621810898,4.354385964912277,5.042105263157892,3.600000000000003,4.224561403508775,37.122807017543856,37.27017543859649,4.354385964912277,5.042105263157892,16.171929824561403,16.85964912280702
Wisconsin Breast Cancer Database,19_08_2022-10_31_29,0.0,60,0.6,0.00027932567853419717,46.12084991153825,3.771929824561404,4.452631578947363,3.238596491228074,3.8210526315789473,36.02105263157894,36.0421052631579,3.771929824561404,4.452631578947363,14.470175438596488,15.200000000000003
Wisconsin Breast Cancer Database,19_08_2022-10_33_58,1.0000000000000002,60,0.6,3.3754619429822995e-05,45.64943450729831,3.0035087719298192,3.80350877192982,2.452631578947373,3.6385964912280744,35.33684210526316,35.3719298245614,3.0035087719298192,3.80350877192982,12.08070175438597,12.85263157894737
Wisconsin Breast Cancer Database,19_08_2022-10_36_30,2.0000000000000004,60,0.6,2.615467376886876e-06,45.12128409666055,2.652631578947373,3.6491228070175463,2.652631578947373,3.6491228070175463,33.54736842105264,33.58245614035088,2.652631578947373,3.6491228070175463,10.529824561403512,11.26666666666667
Wisconsin Breast Cancer Database,19_08_2022-10_39_16,3.0,60,0.6,1.1428555845347868e-07,44.52979835066385,2.30877192982456,3.361403508771932,2.30877192982456,3.361403508771932,31.856140350877194,32.00350877192982,2.30877192982456,3.361403508771932,9.15789473684211,9.999999999999998
Wisconsin Breast Cancer Database,19_08_2022-10_46_44,4.0,60,0.6,2.3953023774973833e-09,43.86770301210712,1.9894736842105298,3.105263157894733,1.9894736842105298,3.105263157894733,30.715789473684207,30.757894736842108,1.9894736842105298,3.105263157894733,8.256140350877194,9.133333333333338
Wisconsin Breast Cancer Database,19_08_2022-10_54_59,5.0,60,0.6,1.9717414835365908e-11,43.127020677799926,1.522807017543859,2.8491228070175456,1.522807017543859,2.8491228070175456,28.438596491228076,28.571929824561405,1.522807017543859,2.8491228070175456,7.722807017543865,8.578947368421053
Wisconsin Breast Cancer Database,19_08_2022-10_57_15,6.0,60,0.6,4.97652601388998e-14,42.29905895815447,1.4000000000000012,2.803508771929819,1.4000000000000012,2.803508771929819,26.824561403508774,26.978947368421057,1.4000000000000012,2.803508771929819,7.417543859649123,8.224561403508767
Wisconsin Breast Cancer Database,19_08_2022-10_59_53,7.0,60,0.6,0.0,41.37442606651653,1.1122807017543868,2.64210526315789,1.1122807017543868,2.64210526315789,25.136842105263156,25.34736842105263,1.1122807017543868,2.64210526315789,6.761403508771934,7.540350877192981
Wisconsin Breast Cancer Database,19_08_2022-11_02_32,8.0,60,0.6,0.0,40.34308785666773,0.9719298245614016,2.6561403508771897,0.9719298245614016,2.6561403508771897,23.112280701754383,23.29473684210527,0.9719298245614016,2.6561403508771897,6.428070175438593,7.073684210526321
Wisconsin Breast Cancer Database,19_08_2022-11_05_06,9.0,60,0.6,0.0,39.194485513877545,0.8105263157894727,2.6491228070175454,0.8105263157894727,2.6491228070175454,21.19649122807018,21.575438596491225,0.8105263157894727,2.6491228070175454,5.835087719298249,6.536842105263164
Wisconsin Breast Cancer Database,19_08_2022-11_07_43,10.0,60,0.6,0.0,37.91773968571457,0.7508771929824576,2.652631578947373,0.6771929824561429,2.712280701754388,18.81754385964912,18.97894736842105,0.7508771929824576,2.652631578947373,5.519298245614035,6.129824561403508
Wisconsin Breast Cancer Database,19_08_2022-11_10_11,11.0,60,0.6,0.0,36.50197482994445,0.6912280701754425,2.691228070175433,0.6912280701754425,2.691228070175433,16.49473684210526,16.754385964912277,0.6912280701754425,2.691228070175433,5.1052631578947345,5.67368421052632
Wisconsin Breast Cancer Database,19_08_2022-11_11_46,12.0,60,0.6,0.0,34.93680661506458,0.5403508771929855,2.7087719298245605,0.5403508771929855,2.7087719298245605,14.392982456140347,14.673684210526316,0.5403508771929855,2.7087719298245605,4.407017543859649,4.919298245614034
Wisconsin Breast Cancer Database,19_08_2022-11_13_18,13.0,60,0.6,0.0,33.213044280320645,0.4666666666666708,2.733333333333332,0.19298245614035592,2.705263157894733,12.129824561403513,12.459649122807015,0.4666666666666708,2.733333333333332,4.336842105263161,4.954385964912278
Wisconsin Breast Cancer Database,19_08_2022-11_14_48,14.0,60,0.6,0.0,31.323666617053764,0.41754385964912766,2.782456140350875,0.41754385964912766,2.782456140350875,10.224561403508769,10.645614035087714,0.41754385964912766,2.782456140350875,3.80350877192982,4.526315789473689
Wisconsin Breast Cancer Database,19_08_2022-11_16_17,15.0,60,0.6,0.0,29.265130236705396,0.3403508771929853,2.754385964912276,0.3403508771929853,2.754385964912276,8.698245614035082,9.203508771929824,0.3403508771929853,2.754385964912276,3.3543859649122765,3.9719298245614043
