Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,17_08_2022-19_47_05,-30.0,30,0.3,47.1554124332883,49.904954085978666,48.96410256410256,49.04615384615385,48.55384615384616,49.06666666666667,50.082051282051275,49.75384615384615,48.96410256410256,49.04615384615385,49.98974358974358,50.0102564102564
Parkinson Database,17_08_2022-19_47_33,-29.0,30,0.3,46.81028438085522,49.89335680391661,48.84102564102564,48.71794871794872,47.96923076923076,49.07692307692307,49.83589743589744,50.04102564102564,48.84102564102564,48.71794871794872,49.169230769230765,49.641025641025635
Parkinson Database,17_08_2022-19_48_00,-28.0,30,0.3,46.42384766081052,49.88034446972592,47.82564102564103,48.317948717948724,47.13846153846154,48.75897435897436,49.06666666666667,49.62051282051282,47.82564102564103,48.317948717948724,49.0051282051282,49.661538461538456
Parkinson Database,17_08_2022-19_48_27,-27.0,30,0.3,45.99138789337728,49.865744433433804,46.97435897435898,47.282051282051285,46.758974358974356,48.42051282051282,49.282051282051285,49.67179487179487,46.97435897435898,47.282051282051285,49.3948717948718,49.6
Parkinson Database,17_08_2022-19_48_37,-26.0,30,0.3,45.507745848826495,49.84936298374094,48.235897435897435,48.4,47.353846153846156,48.01025641025641,50.19487179487179,49.45641025641025,48.235897435897435,48.4,49.569230769230764,49.323076923076925
Parkinson Database,17_08_2022-19_48_48,-25.0,30,0.3,44.96731383190412,49.830982780279676,48.07179487179487,47.620512820512815,48.36923076923077,48.882051282051286,51.17948717948718,50.317948717948724,48.07179487179487,47.620512820512815,51.169230769230765,50.45128205128206
Parkinson Database,17_08_2022-19_48_59,-24.0,30,0.3,44.364050181583536,49.810359973434956,47.03589743589743,47.07692307692307,46.33846153846154,48.656410256410254,49.38461538461538,50.06153846153847,47.03589743589743,47.07692307692307,49.50769230769231,50.4102564102564
Parkinson Database,17_08_2022-19_49_09,-23.0,30,0.3,43.69152003445539,49.787220973971394,47.641025641025635,47.53846153846154,46.14358974358974,48.03076923076923,49.794871794871796,50.082051282051275,47.641025641025635,47.53846153846154,49.0051282051282,49.33333333333333
Parkinson Database,17_08_2022-19_49_19,-22.0,30,0.3,42.94297273430946,49.76125883024628,47.02564102564103,46.882051282051286,45.58974358974359,47.57948717948718,49.92820512820513,49.764102564102565,47.02564102564103,46.882051282051286,49.33333333333333,50.0102564102564
Parkinson Database,17_08_2022-19_49_30,-21.0,30,0.3,42.11146849474972,49.73212916584524,47.07692307692307,47.24102564102564,45.05641025641025,47.29230769230769,49.83589743589744,49.67179487179487,47.07692307692307,47.24102564102564,49.65128205128205,50.26666666666666
Parkinson Database,17_08_2022-19_49_40,-20.0,30,0.3,41.190068564638274,49.6994456250303,45.948717948717956,45.68205128205128,44.27692307692308,46.656410256410254,49.251282051282054,49.353846153846156,45.948717948717956,45.68205128205128,48.5948717948718,49.45641025641025
Parkinson Database,17_08_2022-19_49_50,-19.0,30,0.3,40.17210315359242,49.66277476737566,44.758974358974356,45.128205128205124,42.758974358974356,45.794871794871796,48.707692307692305,49.364102564102566,44.758974358974356,45.128205128205124,48.09230769230769,49.17948717948718
Parkinson Database,17_08_2022-19_50_00,-18.0,30,0.3,39.051528009380746,49.62163034642552,44.246153846153845,45.14871794871795,42.81025641025641,46.56410256410256,49.764102564102565,50.297435897435896,44.246153846153845,45.14871794871795,48.98461538461538,50.256410256410255
Parkinson Database,17_08_2022-19_50_29,-17.0,30,0.3,37.823371257054696,49.57546690007169,44.11282051282052,43.88717948717948,41.241025641025644,45.07692307692308,48.851282051282055,49.42564102564102,44.11282051282052,43.88717948717948,48.08205128205129,49.6
Parkinson Database,17_08_2022-19_50_40,-16.0,30,0.3,36.48425374949223,49.52367257272697,43.11794871794872,43.81538461538461,39.55897435897436,44.01025641025641,47.67179487179487,48.86153846153846,43.11794871794872,43.81538461538461,47.282051282051285,48.635897435897434
Parkinson Database,17_08_2022-19_51_07,-15.0,30,0.3,35.0329359204683,49.46556108128809,42.543589743589735,43.22051282051282,38.78974358974359,43.56923076923077,48.34871794871795,49.37435897435898,42.543589743589735,43.22051282051282,48.112820512820505,50.389743589743595
Parkinson Database,17_08_2022-19_51_53,-14.0,30,0.3,33.47080190857382,49.40036272846838,41.88717948717948,41.84615384615385,38.55384615384615,43.06666666666666,49.09743589743589,49.63076923076923,41.88717948717948,41.84615384615385,48.02051282051282,49.68205128205129
Parkinson Database,17_08_2022-19_52_42,-13.0,30,0.3,31.8021447124167,49.327214358680756,41.74358974358975,41.230769230769226,37.42564102564102,41.241025641025644,48.91282051282051,49.13846153846154,41.74358974358975,41.230769230769226,47.96923076923076,49.61025641025641
Parkinson Database,17_08_2022-19_53_12,-12.0,30,0.3,30.0340848867208,49.24514814349729,39.86666666666666,40.5025641025641,35.41538461538462,40.31794871794872,48.5948717948718,49.04615384615385,39.86666666666666,40.5025641025641,46.60512820512821,49.06666666666667
Parkinson Database,17_08_2022-19_53_24,-11.0,30,0.3,28.175977820814076,49.15307907655267,39.210256410256406,39.45641025641026,33.723076923076924,38.58461538461538,48.34871794871795,48.47179487179487,39.210256410256406,39.45641025641026,46.92307692307692,49.73333333333333
Parkinson Database,17_08_2022-19_53_43,-10.0,30,0.3,26.238289376178713,49.049791052372875,37.29230769230769,37.49743589743589,32.27692307692308,36.9948717948718,48.03076923076923,48.338461538461544,37.29230769230769,37.49743589743589,46.748717948717946,49.784615384615385
Parkinson Database,17_08_2022-19_54_32,-9.0,30,0.3,24.231173896770567,48.933921401369375,36.09230769230769,36.03076923076923,30.758974358974356,35.43589743589743,48.02051282051282,47.91794871794872,36.09230769230769,36.03076923076923,46.317948717948724,49.29230769230769
Parkinson Database,17_08_2022-19_55_21,-8.0,30,0.3,22.163319827952726,48.80394375602329,34.687179487179485,35.01538461538461,29.025641025641026,33.743589743589745,47.82564102564103,48.256410256410255,34.687179487179485,35.01538461538461,45.68205128205128,49.98974358974358
Parkinson Database,17_08_2022-19_56_03,-7.0,30,0.3,20.041856809457727,48.6581491338267,32.841025641025645,33.64102564102565,26.10256410256411,31.4974358974359,47.261538461538464,47.774358974358975,32.841025641025645,33.64102564102565,44.98461538461539,49.08717948717949
Parkinson Database,17_08_2022-19_56_51,-6.0,30,0.3,17.87399511025212,48.49462514473715,31.56923076923077,32.38974358974359,24.728205128205126,30.04102564102564,47.02564102564103,48.07179487179487,31.56923076923077,32.38974358974359,44.65641025641026,49.23076923076923
Parkinson Database,17_08_2022-19_57_39,-5.0,30,0.3,15.670493247041147,48.31123327025011,29.7025641025641,30.78974358974359,22.77948717948718,27.86666666666666,46.43076923076923,47.45641025641025,29.7025641025641,30.78974358974359,43.22051282051282,48.8
Parkinson Database,17_08_2022-19_58_26,-4.000000000000001,30,0.3,13.450263862071408,48.10558422526973,28.25641025641026,28.133333333333333,21.394871794871793,25.435897435897438,46.71794871794872,47.148717948717945,28.25641025641026,28.133333333333333,42.38974358974359,47.128205128205124
Parkinson Database,17_08_2022-19_59_13,-3.0000000000000004,30,0.3,11.244810600742285,47.87501151351099,26.15384615384615,27.200000000000003,19.558974358974357,23.743589743589745,46.73846153846154,47.107692307692304,26.15384615384615,27.200000000000003,43.48717948717948,48.676923076923075
Parkinson Database,17_08_2022-19_59_43,-2.0,30,0.3,9.10080242228766,47.61654343653958,24.030769230769234,24.33846153846154,18.102564102564102,22.348717948717944,45.16923076923077,45.825641025641026,24.030769230769234,24.33846153846154,40.97435897435897,46.02051282051281
Parkinson Database,17_08_2022-20_00_32,-1.0,30,0.3,7.0788856731331755,47.32687403547542,21.69230769230769,23.57948717948718,16.17435897435897,21.40512820512821,44.666666666666664,45.97948717948718,21.69230769230769,23.57948717948718,39.02564102564102,44.420512820512826
Parkinson Database,17_08_2022-20_01_20,0.0,30,0.3,5.247333524570532,47.00233375874521,20.492307692307687,22.05128205128205,15.384615384615385,19.446153846153848,44.717948717948715,45.14871794871795,20.492307692307687,22.05128205128205,38.892307692307696,43.97948717948717
Parkinson Database,17_08_2022-20_02_09,1.0000000000000002,30,0.3,3.670811974158821,46.63886109279044,18.625641025641027,19.61025641025641,14.225641025641023,18.34871794871795,43.32307692307692,43.32307692307692,18.625641025641027,19.61025641025641,35.753846153846155,41.37435897435897
Parkinson Database,17_08_2022-20_02_32,2.0000000000000004,30,0.3,2.3966416065021905,46.231977007437685,17.158974358974355,18.882051282051282,14.287179487179491,16.25641025641026,43.0974358974359,44.328205128205134,17.158974358974355,18.882051282051282,34.27692307692307,40.08205128205128
Parkinson Database,17_08_2022-20_03_22,3.0,30,0.3,1.4424644071334807,45.77676490402356,16.133333333333333,17.220512820512823,13.958974358974363,15.579487179487185,42.41025641025641,42.59487179487179,16.133333333333333,17.220512820512823,30.953846153846154,36.73846153846154
Parkinson Database,17_08_2022-20_04_12,4.0,30,0.3,0.7899979715375607,45.267859867145134,15.312820512820513,17.28205128205128,13.415384615384617,14.95384615384615,42.60512820512821,42.871794871794876,15.312820512820513,17.28205128205128,30.225641025641025,35.78461538461538
Parkinson Database,17_08_2022-20_05_05,5.0,30,0.3,0.38878349329449713,44.69945246084988,14.389743589743587,15.92820512820513,12.902564102564106,14.1948717948718,40.86153846153846,41.66153846153846,14.389743589743587,15.92820512820513,28.61538461538462,33.00512820512821
Parkinson Database,17_08_2022-20_06_00,6.0,30,0.3,0.17012011546164724,44.06531410406981,14.082051282051278,15.702564102564098,13.210256410256417,13.497435897435894,40.78974358974359,40.62564102564102,14.082051282051278,15.702564102564098,27.08717948717949,31.80512820512821
Parkinson Database,17_08_2022-20_06_51,7.0,30,0.3,0.06570631022664053,43.35885317489233,12.728205128205127,15.698793959663526,11.897435897435892,14.625641025641023,39.3025641025641,39.40512820512821,12.728205128205127,15.698793959663526,25.835897435897436,29.26153846153846
Parkinson Database,17_08_2022-20_07_47,8.0,30,0.3,0.02228766839822269,42.57321327078218,12.584615384615383,14.779487179487184,11.589743589743595,13.86666666666667,39.01538461538462,39.44615384615384,12.584615384615383,14.779487179487184,26.28717948717949,28.051282051282055
Parkinson Database,17_08_2022-20_08_39,9.0,30,0.3,0.006576532066990463,41.70142710553496,11.71282051282051,14.95384615384615,10.33846153846154,14.892307692307693,38.358974358974365,39.28205128205128,11.71282051282051,14.95384615384615,24.697435897435895,26.564102564102566
Parkinson Database,17_08_2022-20_09_35,10.0,30,0.3,0.0016436589477718737,40.73664058583685,11.928205128205127,14.820512820512821,11.097435897435892,15.589743589743588,37.85641025641026,38.34871794871795,11.928205128205127,14.820512820512821,24.215384615384615,24.482051282051287
Parkinson Database,17_08_2022-20_10_35,11.0,30,0.3,0.0003290752464202578,39.672420337763015,11.476923076923073,14.164102564102565,11.476923076923073,14.164102564102565,36.194871794871794,36.194871794871794,11.476923076923073,14.164102564102565,23.89743589743589,23.38461538461538
Parkinson Database,17_08_2022-20_11_27,12.0,30,0.3,4.8370617620140306e-05,38.50315224414954,11.220512820512818,14.379487179487182,10.33846153846154,14.646153846153842,34.45128205128205,35.333333333333336,11.220512820512818,14.379487179487182,23.497435897435892,22.53333333333334
Parkinson Database,17_08_2022-20_12_21,13.0,30,0.3,4.662398941567794e-06,37.2245255247942,10.810256410256414,14.605128205128203,10.810256410256414,14.605128205128203,31.3025641025641,34.112820512820505,10.810256410256414,14.605128205128203,22.62564102564103,21.76410256410256
Parkinson Database,17_08_2022-20_13_15,14.0,30,0.3,2.5765175420539346e-07,35.83407334857561,10.574358974358978,14.717948717948715,10.574358974358978,14.717948717948715,30.974358974358974,33.92820512820512,10.574358974358978,14.717948717948715,22.67692307692307,20.933333333333337
Parkinson Database,17_08_2022-20_14_10,15.0,30,0.3,6.968650443020303e-09,34.33170493477743,10.58461538461538,14.133333333333331,9.866666666666667,13.702564102564107,28.287179487179493,31.32307692307692,10.58461538461538,14.133333333333331,20.492307692307687,18.01025641025641
