Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,19_08_2022-03_12_35,-30.0,60,60,8.378248439799771,48.88729908288107,47.4701754385965,47.4140350877193,45.48070175438597,45.705263157894734,45.48070175438597,45.705263157894734,47.4701754385965,47.4140350877193,38.25964912280702,38.463157894736845
Wisconsin Breast Cancer Database,19_08_2022-03_13_07,-29.0,60,60,6.65746950522302,48.751593857765826,47.14385964912281,47.228070175438596,45.256140350877196,45.34035087719298,45.256140350877196,45.34035087719298,47.14385964912281,47.228070175438596,37.459649122807015,37.396491228070175
Wisconsin Breast Cancer Database,19_08_2022-03_13_35,-28.0,60,60,5.118395491684769,48.599356818982926,46.63859649122807,46.680701754385964,44.35087719298245,44.47017543859649,44.35087719298245,44.47017543859649,46.63859649122807,46.680701754385964,36.03157894736842,35.96140350877193
Wisconsin Breast Cancer Database,19_08_2022-03_14_07,-27.0,60,60,3.7751728616457974,48.428581796502975,46.575438596491225,46.694736842105264,44.06666666666666,44.36842105263158,44.06666666666666,44.36842105263158,46.575438596491225,46.694736842105264,34.74385964912281,35.22105263157894
Wisconsin Breast Cancer Database,19_08_2022-03_14_33,-26.0,60,60,2.645174133480926,48.2370223673638,46.07368421052631,46.150877192982456,43.25964912280702,43.28771929824562,43.25964912280702,43.28771929824562,46.07368421052631,46.150877192982456,34.199999999999996,34.24912280701754
Wisconsin Breast Cancer Database,19_08_2022-03_15_06,-25.0,60,60,1.7419779494690018,48.0221644059273,45.4140350877193,45.48421052631579,41.992982456140346,42.10526315789473,41.992982456140346,42.10526315789473,45.4140350877193,45.48421052631579,32.54385964912281,32.684210526315795
Wisconsin Breast Cancer Database,19_08_2022-03_15_34,-24.0,60,60,1.0658230785235687,47.78119604964672,45.25964912280702,45.224561403508766,41.84561403508772,41.87368421052632,41.84561403508772,41.87368421052632,45.25964912280702,45.224561403508766,31.961403508771934,32.00350877192982
Wisconsin Breast Cancer Database,19_08_2022-03_16_08,-23.0,60,60,0.5981302460020168,47.51097507688191,44.308771929824566,44.44912280701755,40.382456140350875,40.36140350877193,40.382456140350875,40.36140350877193,44.308771929824566,44.44912280701755,30.042105263157893,30.24561403508772
Wisconsin Breast Cancer Database,19_08_2022-03_16_41,-22.0,60,60,0.30332765796528,47.20799381870543,43.322807017543866,43.343859649122805,39.03508771929825,39.13333333333333,39.03508771929825,39.13333333333333,43.322807017543866,43.343859649122805,29.13684210526316,29.452631578947365
Wisconsin Breast Cancer Database,19_08_2022-03_18_56,-21.0,60,60,0.13655911038356602,46.86834191707172,42.385964912280706,42.722807017543865,38.26315789473684,38.53684210526316,38.26315789473684,38.53684210526316,42.385964912280706,42.722807017543865,27.873684210526317,28.449122807017545
Wisconsin Breast Cancer Database,19_08_2022-03_19_25,-20.0,60,60,0.05340408408080483,46.48766752393392,42.50877192982456,42.705263157894734,36.5719298245614,37.098245614035086,36.5719298245614,37.098245614035086,42.50877192982456,42.705263157894734,26.140350877192986,27.09473684210526
Wisconsin Breast Cancer Database,19_08_2022-03_19_57,-19.0,60,60,0.017653821990896747,46.061137946435245,40.92280701754386,41.18245614035088,35.582456140350885,35.92631578947368,35.582456140350885,35.92631578947368,40.92280701754386,41.18245614035088,24.97543859649123,25.964912280701757
Wisconsin Breast Cancer Database,19_08_2022-03_20_26,-18.0,60,60,0.004764558351575605,45.58340133126281,40.24561403508772,40.477192982456145,34.04912280701754,34.34385964912281,34.04912280701754,34.34385964912281,40.24561403508772,40.477192982456145,23.256140350877196,24.26666666666667
Wisconsin Breast Cancer Database,19_08_2022-03_21_08,-17.0,60,60,0.0010037198877370496,45.04855181177739,39.30526315789473,39.5719298245614,32.01403508771929,32.30175438596491,32.01403508771929,32.30175438596491,39.30526315789473,39.5719298245614,21.136842105263153,22.442105263157895
Wisconsin Breast Cancer Database,19_08_2022-03_21_36,-16.0,60,60,0.0001556469293977482,44.45010169858819,37.60701754385964,37.838596491228074,30.83157894736842,31.133333333333336,30.83157894736842,31.133333333333336,37.60701754385964,37.838596491228074,19.603508771929825,21.09122807017544
Wisconsin Breast Cancer Database,19_08_2022-03_23_53,-15.0,60,60,1.6461466780628493e-05,43.780965882894364,36.05263157894737,36.41052631578947,28.887719298245617,29.498245614035092,28.887719298245617,29.498245614035092,36.05263157894737,36.41052631578947,17.92631578947368,19.828070175438594
Wisconsin Breast Cancer Database,19_08_2022-03_24_22,-14.0,60,60,1.0769938225841252e-06,43.03346576648611,34.78947368421053,34.96491228070175,27.031578947368416,27.487719298245615,27.031578947368416,27.487719298245615,34.78947368421053,34.96491228070175,16.550877192982462,18.50877192982456
