Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,17_08_2022-22_21_23,-30.0,30,30,27.24332221846027,49.15940694923896,47.8051282051282,48.46153846153847,47.620512820512815,47.620512820512815,47.620512820512815,47.620512820512815,47.8051282051282,48.46153846153847,46.769230769230774,46.95384615384616
Parkinson Database,17_08_2022-22_21_35,-29.0,30,30,25.00744551386748,49.05687314065121,48.44102564102564,47.96923076923076,47.53846153846154,47.00512820512821,47.53846153846154,47.00512820512821,48.44102564102564,47.96923076923076,46.82051282051282,46.758974358974356
Parkinson Database,17_08_2022-22_22_30,-28.0,30,30,22.650436101518117,48.941842355262196,47.94871794871794,48.07179487179487,47.323076923076925,47.46666666666667,47.323076923076925,47.46666666666667,47.94871794871794,48.07179487179487,46.30769230769231,46.59487179487179
Parkinson Database,17_08_2022-22_22_41,-27.0,30,30,20.192065488756043,48.81279551600387,47.53846153846154,47.53846153846154,48.01025641025641,47.21025641025641,48.01025641025641,47.21025641025641,47.53846153846154,47.53846153846154,47.199999999999996,46.15384615384615
Parkinson Database,17_08_2022-22_23_32,-26.0,30,30,17.661861519511042,48.66803057110056,46.9948717948718,47.897435897435905,46.87179487179487,47.36410256410256,46.87179487179487,47.36410256410256,46.9948717948718,47.897435897435905,45.41538461538461,46.05128205128205
Parkinson Database,17_08_2022-22_24_21,-25.0,30,30,15.101837501544448,48.50564114550471,46.635897435897434,47.37435897435898,46.092307692307685,46.215384615384615,46.092307692307685,46.215384615384615,46.635897435897434,47.37435897435898,44.58461538461539,44.789743589743594
Parkinson Database,17_08_2022-22_25_20,-24.0,30,30,12.568129975518175,48.32349298732907,46.37948717948718,47.15897435897436,45.48717948717949,46.14358974358974,45.48717948717949,46.14358974358974,46.37948717948718,47.15897435897436,43.353846153846156,44.03076923076923
Parkinson Database,17_08_2022-22_26_24,-23.0,30,30,10.129783747208874,48.119198102573456,46.87179487179487,46.89230769230769,46.14358974358974,46.266666666666666,46.14358974358974,46.266666666666666,46.87179487179487,46.89230769230769,43.651282051282045,43.5076923076923
Parkinson Database,17_08_2022-22_27_24,-22.0,30,30,7.863343757309208,47.89008652331574,46.48205128205129,46.728205128205126,45.794871794871796,45.07692307692308,45.794871794871796,45.07692307692308,46.48205128205129,46.728205128205126,42.841025641025645,42.43076923076923
Parkinson Database,17_08_2022-22_28_22,-21.0,30,30,5.843242454477249,47.63317573800662,45.63076923076923,47.23076923076923,43.96923076923077,44.11282051282052,43.96923076923077,44.11282051282052,45.63076923076923,47.23076923076923,40.5025641025641,40.48205128205128
Parkinson Database,17_08_2022-22_29_25,-20.0,30,30,4.12960506768153,47.34513794056604,46.0,46.34871794871794,44.717948717948715,44.266666666666666,44.717948717948715,44.266666666666666,46.0,46.34871794871794,39.2,38.97435897435897
Parkinson Database,17_08_2022-22_30_25,-19.0,30,30,2.756548336123929,47.02226544518168,45.128205128205124,46.07179487179487,43.06666666666666,43.04615384615384,43.06666666666666,43.04615384615384,45.128205128205124,46.07179487179487,37.69230769230769,38.082051282051275
Parkinson Database,17_08_2022-22_30_39,-18.0,30,30,1.7249725048059918,46.66043488925451,43.794871794871796,45.08717948717948,42.02051282051282,42.92307692307692,42.02051282051282,42.92307692307692,43.794871794871796,45.08717948717948,35.52820512820512,35.89743589743589
Parkinson Database,17_08_2022-22_31_46,-17.0,30,30,1.0032646466359985,46.25507123750479,43.43589743589743,44.91282051282052,41.261538461538464,41.93846153846154,41.261538461538464,41.93846153846154,43.43589743589743,44.91282051282052,33.969230769230776,34.05128205128205
Parkinson Database,17_08_2022-22_32_37,-16.0,30,30,0.5363659825509572,45.8011131426347,43.158974358974355,43.671794871794866,40.6051282051282,40.379487179487185,40.6051282051282,40.379487179487185,43.158974358974355,43.671794871794866,31.641025641025642,31.21025641025641
Parkinson Database,17_08_2022-22_33_29,-15.0,30,30,0.259546825681799,45.29298195519941,42.38974358974359,44.03076923076923,39.148717948717945,40.09230769230769,39.148717948717945,40.09230769230769,42.38974358974359,44.03076923076923,29.85641025641026,30.020512820512824
