Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,16_03_2022-04_43_57,-30.0,30,5.477225575051661,35.34312067267128,49.494426251316526,47.40350877192982,47.45263157894737,46.05614035087719,46.175438596491226,48.27719298245614,48.3578947368421,47.40350877192982,47.45263157894737,45.76491228070175,46.035087719298254
Wisconsin Breast Cancer Database,16_03_2022-04_48_10,-29.0,30,5.477225575051661,33.756741349014845,49.434736843893745,47.280701754385966,47.349122807017544,45.87543859649122,46.10526315789474,48.43333333333333,48.582456140350885,47.280701754385966,47.349122807017544,45.675438596491226,46.01403508771929
Wisconsin Breast Cancer Database,16_03_2022-04_52_28,-28.0,30,5.477225575051661,31.94416545813013,49.36546539294895,46.64912280701754,46.728070175438596,45.09824561403509,45.198245614035095,47.75438596491228,47.742105263157896,46.64912280701754,46.728070175438596,45.01403508771929,45.16315789473684
Wisconsin Breast Cancer Database,16_03_2022-04_56_40,-27.0,30,5.477225575051661,29.952985041312036,49.286189393517056,46.454385964912284,46.4421052631579,44.794736842105266,44.82456140350877,47.794736842105266,47.77543859649123,46.454385964912284,46.4421052631579,44.72982456140351,44.83684210526315
Wisconsin Breast Cancer Database,16_03_2022-05_01_01,-26.0,30,5.477225575051661,27.832218209243425,49.19797069954975,46.184210526315795,46.184210526315795,43.47368421052632,43.785964912280704,46.96491228070175,47.147368421052626,46.184210526315795,46.184210526315795,43.885964912280706,44.05789473684211
Wisconsin Breast Cancer Database,16_03_2022-05_05_23,-25.0,30,5.477225575051661,25.747322079105672,49.1039465379549,45.794736842105266,45.780701754385966,43.42105263157895,43.617543859649125,47.319298245614036,47.38245614035088,45.794736842105266,45.780701754385966,43.24035087719298,43.59824561403509
Wisconsin Breast Cancer Database,16_03_2022-05_09_39,-24.0,30,5.477225575051661,23.49670299047731,48.99709237755766,45.16842105263158,45.40526315789474,42.82631578947368,43.10877192982456,47.0859649122807,47.192982456140356,45.16842105263158,45.40526315789474,42.728070175438596,42.95087719298245
Wisconsin Breast Cancer Database,16_03_2022-05_13_55,-23.0,30,5.477225575051661,20.921555889713538,48.87027014198724,44.52982456140351,44.52631578947368,41.656140350877195,41.89824561403509,46.48771929824561,46.603508771929825,44.52982456140351,44.52631578947368,42.02105263157895,42.449122807017545
Wisconsin Breast Cancer Database,16_03_2022-05_18_39,-22.0,30,5.477225575051661,18.729320586973277,48.73963682123655,43.85438596491228,44.04561403508772,40.63157894736842,40.935087719298245,46.07192982456141,46.175438596491226,43.85438596491228,44.04561403508772,40.838596491228074,41.247368421052634
Wisconsin Breast Cancer Database,16_03_2022-05_23_24,-21.0,30,5.477225575051661,16.2417457279204,48.5817645631755,42.992982456140346,43.12982456140351,39.37894736842106,39.72631578947369,45.21578947368421,45.33157894736842,42.992982456140346,43.12982456140351,39.62456140350877,40.16842105263157
Wisconsin Breast Cancer Database,16_03_2022-05_27_52,-20.0,30,5.477225575051661,13.938686888825066,48.41286297128539,42.1859649122807,42.35263157894737,38.24736842105263,38.6140350877193,44.763157894736835,44.89824561403509,42.1859649122807,42.35263157894737,38.88421052631579,39.314035087719304
Wisconsin Breast Cancer Database,16_03_2022-05_32_26,-19.0,30,5.477225575051661,11.532143843184834,48.212958161795676,41.60877192982456,41.86491228070175,37.17368421052632,37.636842105263156,44.28771929824561,44.603508771929825,41.60877192982456,41.86491228070175,37.877192982456144,38.512280701754385
