Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,16_03_2022-11_16_53,-30.0,30,5.477225575051661,36.11234723808189,49.51695491137069,48.15897435897436,48.4051282051282,46.707692307692305,47.24102564102564,48.55384615384616,48.830769230769235,48.15897435897436,48.4051282051282,45.692307692307686,46.47179487179487
Parkinson Database,16_03_2022-11_18_38,-29.0,30,5.477225575051661,34.72971990809703,49.464420181646794,49.14358974358974,49.45128205128205,47.00512820512821,47.107692307692304,49.09230769230769,49.061538461538454,49.14358974358974,49.45128205128205,45.71282051282052,45.948717948717956
Parkinson Database,16_03_2022-11_20_28,-28.0,30,5.477225575051661,32.845088858499075,49.38942245918886,48.50256410256411,48.21025641025641,45.287179487179486,45.71282051282052,47.66153846153847,47.728205128205126,48.50256410256411,48.21025641025641,44.5076923076923,45.179487179487175
Parkinson Database,16_03_2022-11_22_17,-27.0,30,5.477225575051661,31.1580749813949,49.319349028240964,47.96923076923076,48.5948717948718,45.25641025641025,45.97435897435898,48.03076923076923,48.30769230769231,47.96923076923076,48.5948717948718,44.1025641025641,44.94358974358974
Parkinson Database,16_03_2022-11_24_04,-26.0,30,5.477225575051661,29.29650510661434,49.238894804858795,47.87179487179487,47.73846153846154,44.59487179487179,44.91282051282052,47.45128205128205,47.33846153846154,47.87179487179487,47.73846153846154,43.52307692307692,44.41538461538461
Parkinson Database,16_03_2022-11_25_52,-25.0,30,5.477225575051661,27.25672824068156,49.14572645839538,47.82051282051282,47.882051282051286,44.55897435897435,45.266666666666666,47.656410256410254,47.92307692307693,47.82051282051282,47.882051282051286,43.348717948717955,44.282051282051285
Parkinson Database,16_03_2022-11_27_45,-24.0,30,5.477225575051661,25.164595933612915,49.04241544534811,47.12307692307692,47.54871794871794,43.45128205128205,44.14358974358974,47.03589743589743,47.184615384615384,47.12307692307692,47.54871794871794,42.312820512820515,43.14871794871795
Parkinson Database,16_03_2022-11_29_39,-23.0,30,5.477225575051661,22.772958598137453,48.912681533272405,46.25128205128205,46.702564102564104,41.8974358974359,42.758974358974356,46.25128205128205,46.52820512820512,46.25128205128205,46.702564102564104,40.70769230769231,41.83589743589744
Parkinson Database,16_03_2022-11_31_33,-22.0,30,5.477225575051661,20.74509168293949,48.78993841413748,45.579487179487174,46.06153846153846,41.53846153846153,42.59487179487179,46.40512820512821,46.83589743589744,45.579487179487174,46.06153846153846,39.52820512820513,41.12820512820513
Parkinson Database,16_03_2022-11_33_29,-21.0,30,5.477225575051661,18.31079176245502,48.63875440336259,46.13846153846154,46.8,40.96923076923077,42.184615384615384,46.2974358974359,46.794871794871796,46.13846153846154,46.8,39.21538461538462,40.93333333333333
Parkinson Database,16_03_2022-11_35_31,-20.0,30,5.477225575051661,16.261652239226024,48.47993505745068,45.06153846153846,45.74871794871795,39.62564102564102,40.85641025641026,45.092307692307685,45.5025641025641,45.06153846153846,45.74871794871795,37.42564102564102,39.07692307692307
Parkinson Database,16_03_2022-11_37_37,-19.0,30,5.477225575051661,14.201453086989648,48.30092403101611,44.87692307692308,45.42051282051281,38.743589743589745,39.800000000000004,44.65641025641026,44.93333333333334,44.87692307692308,45.42051282051281,37.810256410256414,39.33846153846153
Parkinson Database,16_03_2022-11_39_43,-18.0,30,5.477225575051661,12.046522603340525,48.077544623472384,43.93846153846154,44.6974358974359,37.51794871794871,38.93333333333333,44.55897435897435,45.18461538461539,43.93846153846154,44.6974358974359,36.84102564102564,38.871794871794876
Parkinson Database,16_03_2022-11_41_58,-17.0,30,5.477225575051661,10.38002098422392,47.863420357255066,42.56410256410257,43.702564102564104,36.107692307692304,37.748717948717946,43.38974358974359,44.07692307692308,42.56410256410257,43.702564102564104,35.36410256410256,37.01538461538462
Parkinson Database,16_03_2022-11_44_15,-16.0,30,5.477225575051661,8.428448789181678,47.59280135317362,42.841025641025645,43.353846153846156,35.42051282051282,36.86666666666667,43.44615384615385,43.91794871794872,42.841025641025645,43.353846153846156,34.85641025641025,36.92820512820513
Parkinson Database,16_03_2022-11_46_36,-15.0,30,5.477225575051661,7.078138490119773,47.299210969670725,41.56923076923077,42.51282051282052,34.05128205128205,36.14358974358974,42.62051282051282,43.77948717948718,41.56923076923077,42.51282051282052,33.31794871794872,35.6974358974359
Parkinson Database,16_03_2022-11_48_56,-14.0,30,5.477225575051661,5.844905443444125,47.00599508745827,41.1025641025641,42.05641025641026,32.33846153846154,34.84102564102564,41.52307692307692,42.835897435897444,41.1025641025641,42.05641025641026,32.225641025641025,35.03589743589743
