Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,16_03_2022-13_18_14,-30.0,30,30,19.890512994650837,48.81399502508828,47.4,47.443859649122814,45.780701754385966,45.83859649122807,45.780701754385966,45.83859649122807,47.4,47.443859649122814,41.084210526315786,41.38421052631579
Wisconsin Breast Cancer Database,16_03_2022-13_23_08,-29.0,30,30,17.76006715054334,48.68174445064103,47.54561403508772,47.5719298245614,45.64912280701754,45.742105263157896,45.64912280701754,45.742105263157896,47.54561403508772,47.5719298245614,40.46842105263158,40.92280701754386
Wisconsin Breast Cancer Database,16_03_2022-13_28_14,-28.0,30,30,15.186171182829348,48.51437532415746,46.84561403508772,46.92105263157895,45.078947368421055,45.277192982456135,45.078947368421055,45.277192982456135,46.84561403508772,46.92105263157895,39.0719298245614,39.69824561403509
Wisconsin Breast Cancer Database,16_03_2022-13_33_23,-27.0,30,30,12.905151914779383,48.333550866861394,46.26140350877193,46.20701754385965,44.65087719298245,44.761403508771934,44.65087719298245,44.761403508771934,46.26140350877193,46.20701754385965,38.4280701754386,38.907017543859645
Wisconsin Breast Cancer Database,16_03_2022-13_38_44,-26.0,30,30,10.636422025111663,48.13142697076797,46.08245614035088,46.28947368421053,43.80701754385965,44.07017543859649,43.80701754385965,44.07017543859649,46.08245614035088,46.28947368421053,37.29824561403509,37.807017543859644
Wisconsin Breast Cancer Database,16_03_2022-13_43_59,-25.0,30,30,8.553252160594528,47.90345531589164,45.40350877192982,45.50526315789474,43.54912280701755,43.74561403508772,43.54912280701755,43.74561403508772,45.40350877192982,45.50526315789474,36.54912280701754,37.14561403508772
Wisconsin Breast Cancer Database,16_03_2022-13_49_21,-24.0,30,30,6.7271933722006585,47.641756912447505,45.124561403508764,45.15087719298245,42.343859649122805,42.50000000000001,42.343859649122805,42.50000000000001,45.124561403508764,45.15087719298245,34.752631578947366,35.27719298245614
Wisconsin Breast Cancer Database,16_03_2022-13_54_41,-23.0,30,30,5.084588136818878,47.349232252445844,44.43859649122807,44.73508771929825,41.23157894736842,41.66491228070175,41.23157894736842,41.66491228070175,44.43859649122807,44.73508771929825,33.245614035087726,34.131578947368425
Wisconsin Breast Cancer Database,16_03_2022-13_59_55,-22.0,30,30,3.7328122540602706,47.032077627766284,43.819298245614036,43.94210526315789,40.782456140350874,41.12280701754386,40.782456140350874,41.12280701754386,43.819298245614036,43.94210526315789,31.83157894736842,32.69122807017544
Wisconsin Breast Cancer Database,16_03_2022-14_05_17,-21.0,30,30,2.7386255379535784,46.678055742498415,42.843859649122805,43.04561403508772,39.26666666666667,39.54210526315789,39.26666666666667,39.54210526315789,42.843859649122805,43.04561403508772,30.40701754385965,31.229824561403507
