Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,16_03_2022-08_52_53,-30.0,30,5.477225575051661,35.82510875397768,49.5027750840569,48.74666666666667,49.370000000000005,47.656666666666666,48.193333333333335,49.00666666666667,49.25000000000001,48.74666666666667,49.370000000000005,47.486666666666665,48.39666666666667
Heart Diseases Database,16_03_2022-08_54_56,-29.0,30,5.477225575051661,34.34686924513503,49.44407394346427,48.61333333333333,48.83,46.88,47.81666666666666,48.50333333333333,49.193333333333335,48.61333333333333,48.83,47.22333333333333,47.96
Heart Diseases Database,16_03_2022-08_57_03,-28.0,30,5.477225575051661,32.962835185755544,49.38296739595543,48.160000000000004,48.71,47.163333333333334,48.026666666666664,48.95666666666667,49.33333333333333,48.160000000000004,48.71,47.306666666666665,48.22333333333333
Heart Diseases Database,16_03_2022-08_59_05,-27.0,30,5.477225575051661,30.784218713866835,49.29925122928058,47.73,48.56666666666667,45.80333333333333,46.77333333333333,47.99666666666666,48.5,47.73,48.56666666666667,46.089999999999996,47.18
Heart Diseases Database,16_03_2022-09_01_22,-26.0,30,5.477225575051661,28.892468401246102,49.216646368498246,48.11666666666666,48.20666666666666,46.53666666666667,47.03333333333334,48.85666666666667,48.83333333333333,48.11666666666666,48.20666666666666,46.58,47.443333333333335
Heart Diseases Database,16_03_2022-09_03_37,-25.0,30,5.477225575051661,27.009513608171602,49.125429458590716,47.529999999999994,48.126666666666665,45.763333333333335,46.29333333333333,48.153333333333336,47.97,47.529999999999994,48.126666666666665,45.37,46.379999999999995
Heart Diseases Database,16_03_2022-09_06_00,-24.0,30,5.477225575051661,24.473997821629116,49.01204849340894,46.833333333333336,47.56,44.77333333333333,45.82666666666667,47.68666666666667,47.94666666666667,46.833333333333336,47.56,45.096666666666664,46.309999999999995
Heart Diseases Database,16_03_2022-09_08_27,-23.0,30,5.477225575051661,22.468838768270125,48.908060161854884,46.806666666666665,47.55666666666667,44.86333333333333,46.24666666666667,47.980000000000004,48.71,46.806666666666665,47.55666666666667,44.75333333333333,46.230000000000004
Heart Diseases Database,16_03_2022-09_10_56,-22.0,30,5.477225575051661,19.903572592293937,48.762029928426614,46.230000000000004,46.96,43.510000000000005,44.81333333333334,46.96,47.523333333333326,46.230000000000004,46.96,43.42666666666667,44.88999999999999
Heart Diseases Database,16_03_2022-09_13_27,-21.0,30,5.477225575051661,16.975187494954888,48.59898385934241,45.58333333333333,46.63,42.41666666666667,44.29666666666666,46.51,47.523333333333326,45.58333333333333,46.63,42.276666666666664,44.31666666666667
