Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,21_08_2022-13_34_55,-20.0,30,30,5.247333524570532,47.00233375874521,46.728205128205126,46.37948717948718,44.348717948717955,47.282051282051285,44.348717948717955,47.282051282051285,46.728205128205126,46.37948717948718,38.86153846153846,44.687179487179485
Parkinson Database,21_08_2022-13_35_01,-19.0,30,30,3.670811974158821,46.63886109279039,46.32820512820513,45.753846153846155,44.287179487179486,46.13333333333334,44.287179487179486,46.13333333333334,46.32820512820513,45.753846153846155,37.23076923076923,42.70769230769231
Parkinson Database,21_08_2022-13_35_05,-18.0,30,30,2.3966416065021905,46.231977007437685,44.6974358974359,45.27179487179487,41.8974358974359,45.5076923076923,41.8974358974359,45.5076923076923,44.6974358974359,45.27179487179487,35.23076923076923,40.81025641025641
Parkinson Database,21_08_2022-13_35_11,-17.0,30,30,1.4424644071334807,45.77676490402356,44.27692307692308,44.11282051282052,41.271794871794874,45.21025641025641,41.271794871794874,45.21025641025641,44.27692307692308,44.11282051282052,33.199999999999996,39.169230769230765
Parkinson Database,21_08_2022-13_35_16,-16.0,30,30,0.7899979715375607,45.267859867145134,43.702564102564104,43.702564102564104,41.6,44.92307692307692,41.6,44.92307692307692,43.702564102564104,43.702564102564104,32.15384615384615,37.52820512820513
Parkinson Database,21_08_2022-13_35_21,-15.0,30,30,0.38878349329449713,44.69945246084988,43.2,42.74871794871795,39.44615384615384,43.34358974358974,39.44615384615384,43.34358974358974,43.2,42.74871794871795,30.266666666666666,35.353846153846156
Parkinson Database,21_08_2022-13_35_26,-14.0,30,30,0.17012011546164715,44.06531410406981,42.051282051282044,42.400000000000006,38.34871794871795,42.77948717948718,38.34871794871795,42.77948717948718,42.051282051282044,42.400000000000006,28.758974358974353,33.86666666666667
Parkinson Database,21_08_2022-13_35_31,-13.0,30,30,0.06570631022664053,43.35885317489233,40.51282051282051,40.47179487179488,36.57435897435898,41.08717948717949,36.57435897435898,41.08717948717949,40.51282051282051,40.47179487179488,26.851282051282055,31.61025641025641
Parkinson Database,21_08_2022-13_35_36,-12.0,30,30,0.022287668398222736,42.57321327078218,40.34871794871795,40.49230769230769,36.02051282051282,40.717948717948715,36.02051282051282,40.717948717948715,40.34871794871795,40.49230769230769,25.282051282051277,30.12307692307692
Parkinson Database,21_08_2022-13_35_41,-11.0,30,30,0.006576532066990463,41.70142710553496,38.96410256410257,39.189743589743586,34.77948717948718,39.210256410256406,34.77948717948718,39.210256410256406,38.96410256410257,39.189743589743586,24.164102564102564,28.492307692307694
Parkinson Database,21_08_2022-13_35_45,-10.0,30,30,0.0016436589477718737,40.73664058583685,38.379487179487185,37.90769230769231,32.93333333333334,37.323076923076925,32.93333333333334,37.323076923076925,38.379487179487185,37.90769230769231,24.123076923076926,27.364102564102566
Parkinson Database,21_08_2022-13_35_50,-9.0,30,30,0.0003290752464202578,39.67242033776301,36.133333333333326,36.6051282051282,30.7076923076923,36.16410256410256,30.7076923076923,36.16410256410256,36.133333333333326,36.6051282051282,22.83076923076923,25.230769230769234
Parkinson Database,21_08_2022-13_35_55,-8.0,30,30,4.8370617620140306e-05,38.50315224414954,35.48717948717949,35.794871794871796,28.717948717948715,34.15384615384616,28.717948717948715,34.15384615384616,35.48717948717949,35.794871794871796,22.276923076923072,23.815384615384616
Parkinson Database,21_08_2022-13_36_00,-7.0,30,30,4.662398941567794e-06,37.2245255247942,33.23076923076923,33.21025641025641,27.138461538461534,31.3025641025641,27.138461538461534,31.3025641025641,33.23076923076923,33.21025641025641,22.18461538461538,22.369230769230775
Parkinson Database,21_08_2022-13_36_05,-6.0,30,30,2.5765175420539346e-07,35.83407334857561,32.06153846153846,32.61538461538461,25.097435897435894,30.04102564102564,25.097435897435894,30.04102564102564,32.06153846153846,32.61538461538461,21.95897435897436,21.36410256410256
Parkinson Database,21_08_2022-13_36_09,-5.0,30,30,6.968650443020303e-09,34.33170493477743,30.235897435897442,30.52307692307692,22.73846153846154,27.16923076923077,22.73846153846154,27.16923076923077,30.235897435897442,30.52307692307692,20.58461538461539,18.43076923076923
Parkinson Database,21_08_2022-13_36_15,-4.000000000000001,30,30,7.622150773792867e-11,32.72011814015246,27.94871794871795,29.200000000000003,20.83076923076923,25.158974358974362,20.83076923076923,25.158974358974362,27.94871794871795,29.200000000000003,19.91794871794872,17.16923076923077
