Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,21_08_2022-15_46_12,-30.0,60,0.6,43.370260309954645,49.88870781266294,46.89824561403508,47.01754385964912,44.8,44.86315789473684,48.94736842105263,48.954385964912284,46.89824561403508,47.01754385964912,48.0561403508772,48.0421052631579
Wisconsin Breast Cancer Database,21_08_2022-15_46_23,-29.0,60,0.6,42.57504745677744,49.875128176844555,46.05263157894737,46.305263157894736,45.06315789473684,45.25964912280702,49.12982456140351,49.214035087719296,46.05263157894737,46.305263157894736,48.501754385964915,48.656140350877195
Wisconsin Breast Cancer Database,21_08_2022-15_46_32,-28.0,60,0.6,41.68837368483437,49.85989160160793,47.05614035087719,47.0140350877193,44.54385964912281,44.761403508771934,49.32982456140351,49.470175438596485,47.05614035087719,47.0140350877193,48.78245614035088,48.915789473684214
Wisconsin Breast Cancer Database,21_08_2022-15_46_42,-27.0,60,0.6,40.70130211683249,49.842795920805806,46.45964912280702,46.670175438596495,44.07719298245614,43.99298245614035,49.77894736842106,49.589473684210525,46.45964912280702,46.670175438596495,48.33684210526316,48.217543859649126
Wisconsin Breast Cancer Database,21_08_2022-15_46_52,-26.0,60,0.6,39.60466594827681,49.82361430484018,45.38947368421052,45.50175438596491,43.15438596491228,43.266666666666666,49.16842105263159,49.27368421052631,45.38947368421052,45.50175438596491,47.614035087719294,47.72631578947368
Wisconsin Breast Cancer Database,21_08_2022-15_47_02,-25.0,60,0.6,38.389353276791766,49.80209225314949,45.46315789473684,45.53333333333334,41.88771929824562,42.11929824561403,49.2,49.38947368421053,45.46315789473684,45.53333333333334,47.28421052631578,47.487719298245615
Wisconsin Breast Cancer Database,21_08_2022-15_47_13,-24.0,60,0.6,37.04672524202086,49.77794422049131,44.77894736842105,44.91929824561404,41.51228070175439,41.52631578947369,49.29473684210526,49.098245614035086,44.77894736842105,44.91929824561404,47.61052631578947,47.31578947368421
Wisconsin Breast Cancer Database,21_08_2022-15_47_24,-23.0,60,0.6,35.569203294792956,49.75084983266668,44.45964912280702,44.536842105263155,40.424561403508775,40.37543859649123,48.97894736842105,48.78245614035088,44.45964912280702,44.536842105263155,47.39649122807017,47.11578947368421
Wisconsin Breast Cancer Database,21_08_2022-15_47_33,-22.0,60,0.6,33.951060442335326,49.720449642038105,42.83859649122807,43.11228070175439,39.140350877192986,39.16140350877193,48.72982456140351,48.617543859649125,42.83859649122807,43.11228070175439,46.10877192982456,46.24912280701754
Wisconsin Breast Cancer Database,21_08_2022-15_47_43,-21.0,60,0.6,32.189440880397505,49.686340367326245,42.77894736842105,42.94035087719298,38.529824561403515,38.64912280701754,49.133333333333326,49.09122807017544,42.77894736842105,42.94035087719298,46.628070175438594,46.536842105263155
Wisconsin Breast Cancer Database,21_08_2022-15_47_53,-20.0,60,0.6,30.28560530638686,49.64806955565733,42.05614035087719,42.27368421052632,37.0280701754386,37.30175438596491,48.67368421052631,48.70877192982456,42.05614035087719,42.27368421052632,45.84912280701754,45.8561403508772
