Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,21_08_2022-13_22_25,-30.0,30,30,21.29552008401155,48.84891464530759,48.51282051282051,48.90256410256411,46.389743589743595,49.01538461538462,46.389743589743595,49.01538461538462,48.51282051282051,48.90256410256411,38.62564102564102,46.810256410256414
Parkinson Database,21_08_2022-13_22_30,-29.0,30,30,19.07606212959507,48.7085392952011,47.620512820512815,49.05641025641025,46.687179487179485,48.32820512820513,46.687179487179485,48.32820512820513,47.620512820512815,49.05641025641025,37.794871794871796,46.57435897435897
Parkinson Database,21_08_2022-13_22_35,-28.0,30,30,16.916944183107063,48.55106784848326,47.47692307692307,48.789743589743594,45.63076923076923,47.86666666666667,45.63076923076923,47.86666666666667,47.47692307692307,48.789743589743594,36.5948717948718,45.599999999999994
Parkinson Database,21_08_2022-13_22_40,-27.0,30,30,14.865070885316737,48.374427571793966,48.16410256410256,48.676923076923075,45.42564102564103,48.05128205128205,45.42564102564103,48.05128205128205,48.16410256410256,48.676923076923075,35.67179487179487,45.620512820512815
Parkinson Database,21_08_2022-13_22_46,-26.0,30,30,12.957439194510641,48.176298298727694,48.410256410256416,49.764102564102565,45.38461538461539,48.52307692307692,45.38461538461539,48.52307692307692,48.410256410256416,49.764102564102565,34.789743589743594,45.27179487179487
Parkinson Database,21_08_2022-13_22_51,-25.0,30,30,11.213638856190043,47.95408449042176,47.148717948717945,49.44615384615385,44.758974358974356,48.90256410256411,44.758974358974356,48.90256410256411,47.148717948717945,49.44615384615385,35.03589743589743,46.05128205128205
Parkinson Database,21_08_2022-13_22_56,-24.0,30,30,9.631692080614208,47.704884809701376,46.748717948717946,47.692307692307686,44.635897435897434,48.697435897435895,44.635897435897434,48.697435897435895,46.748717948717946,47.692307692307686,34.02051282051281,45.876923076923084
Parkinson Database,21_08_2022-13_23_01,-23.0,30,30,8.190463519352424,47.42545928110965,46.35897435897436,47.42564102564103,43.138461538461534,46.728205128205126,43.138461538461534,46.728205128205126,46.35897435897436,47.42564102564103,32.99487179487179,44.46153846153847
Parkinson Database,21_08_2022-13_23_06,-22.0,30,30,6.859851213466525,47.112194269153896,46.6974358974359,48.338461538461544,42.16410256410257,47.148717948717945,42.16410256410257,47.148717948717945,46.6974358974359,48.338461538461544,32.707692307692305,44.769230769230774
Parkinson Database,21_08_2022-13_23_11,-21.0,30,30,5.61569883336382,46.761065746082316,45.71282051282052,48.4,41.312820512820515,47.261538461538464,41.312820512820515,47.261538461538464,45.71282051282052,48.4,31.641025641025642,44.83076923076923
Parkinson Database,21_08_2022-13_23_16,-20.0,30,30,4.452199890465165,46.367601670316134,44.728205128205126,47.8051282051282,39.47692307692308,46.676923076923075,39.47692307692308,46.676923076923075,44.728205128205126,47.8051282051282,30.861538461538462,44.31794871794872
Parkinson Database,21_08_2022-13_23_21,-19.0,30,30,3.384749103483741,45.926844800591475,44.58461538461539,46.41025641025641,40.0,45.88717948717949,40.0,45.88717948717949,44.58461538461539,46.41025641025641,29.610256410256408,44.25641025641026
Parkinson Database,21_08_2022-13_23_26,-18.0,30,30,2.4421889690678436,45.43331798670241,44.882051282051286,47.01538461538461,38.851282051282055,45.702564102564104,38.851282051282055,45.702564102564104,44.882051282051286,47.01538461538461,29.220512820512823,44.87179487179487
Parkinson Database,21_08_2022-13_23_31,-17.0,30,30,1.6539453002466085,44.88099498119746,43.4974358974359,46.34871794871794,37.89743589743589,45.36410256410256,37.89743589743589,45.36410256410256,43.4974358974359,46.34871794871794,27.958974358974366,44.51282051282052
Parkinson Database,21_08_2022-13_23_36,-16.0,30,30,1.038449901691911,44.2632812038664,43.292307692307695,45.815384615384616,36.205128205128204,44.738461538461536,36.205128205128204,44.738461538461536,43.292307692307695,45.815384615384616,26.24615384615384,43.88717948717948
Parkinson Database,21_08_2022-13_23_41,-15.0,30,30,0.5960979705294869,43.57301078035081,40.94358974358975,45.02564102564103,33.51794871794872,44.1025641025641,33.51794871794872,44.1025641025641,40.94358974358975,45.02564102564103,24.697435897435895,43.3025641025641
Parkinson Database,21_08_2022-13_23_47,-14.0,30,30,0.3079645883890989,42.80246870268901,41.630769230769225,44.789743589743594,33.3948717948718,43.733333333333334,33.3948717948718,43.733333333333334,41.630769230769225,44.789743589743594,23.569230769230764,43.54871794871795
Parkinson Database,21_08_2022-13_23_52,-13.0,30,30,0.14065443517103524,41.943450260228566,40.08205128205128,44.77948717948718,31.661538461538463,43.16923076923077,31.661538461538463,43.16923076923077,40.08205128205128,44.77948717948718,22.389743589743595,43.16923076923077
Parkinson Database,21_08_2022-13_23_57,-12.0,30,30,0.055575588416234535,40.98737406829815,39.43589743589744,43.37435897435897,30.41025641025641,42.55384615384615,30.41025641025641,42.55384615384615,39.43589743589744,43.37435897435897,22.235897435897435,42.25641025641026
Parkinson Database,21_08_2022-13_24_02,-11.0,30,30,0.01846179917837648,39.9254700796335,37.21025641025641,43.40512820512821,28.287179487179493,41.88717948717948,28.287179487179493,41.88717948717948,37.21025641025641,43.40512820512821,20.707692307692305,41.42564102564103
Parkinson Database,21_08_2022-13_24_07,-10.0,30,30,0.0049510562979361815,38.749069666682594,36.03076923076923,42.63589743589744,27.230769230769237,41.58974358974359,27.230769230769237,41.58974358974359,36.03076923076923,42.63589743589744,19.507692307692302,40.57435897435897
Parkinson Database,21_08_2022-13_24_13,-9.0,30,30,0.0010117020936041077,37.450030523362535,33.90769230769231,40.9025641025641,25.497435897435892,40.16410256410256,25.497435897435892,40.16410256410256,33.90769230769231,40.9025641025641,18.358974358974358,39.712820512820514
