Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,21_08_2022-13_57_41,-30.0,30,30,18.29950827106349,48.77644896850619,47.53846153846154,49.48717948717949,46.82051282051282,48.728205128205126,46.82051282051282,48.728205128205126,47.53846153846154,49.48717948717949,40.02051282051282,49.37435897435898
Parkinson Database,21_08_2022-13_57_47,-29.0,30,30,15.633684780943904,48.62721589299921,48.66666666666667,49.67179487179487,45.42564102564103,50.738461538461536,45.42564102564103,50.738461538461536,48.66666666666667,49.67179487179487,38.11282051282051,50.523076923076914
Parkinson Database,21_08_2022-13_57_52,-28.0,30,30,13.003412070371558,48.459799497588655,47.692307692307686,50.19487179487179,44.9025641025641,49.784615384615385,44.9025641025641,49.784615384615385,47.692307692307686,50.19487179487179,37.03589743589744,49.89743589743589
Parkinson Database,21_08_2022-13_57_57,-27.0,30,30,10.484735945767994,48.27199174656592,48.15384615384616,49.01538461538462,44.728205128205126,49.89743589743589,44.728205128205126,49.89743589743589,48.15384615384616,49.01538461538462,35.9897435897436,50.04102564102564
Parkinson Database,21_08_2022-13_58_02,-26.0,30,30,8.157715464312894,48.06131957719621,47.794871794871796,49.43589743589744,44.06153846153846,49.846153846153854,44.06153846153846,49.846153846153854,47.794871794871796,49.43589743589744,34.58461538461538,49.764102564102565
Parkinson Database,21_08_2022-13_58_07,-25.0,30,30,6.096544313995631,47.82501436991169,47.220512820512816,50.03076923076924,43.353846153846156,49.67179487179487,43.353846153846156,49.67179487179487,47.220512820512816,50.03076923076924,32.87179487179487,49.54871794871794
Parkinson Database,21_08_2022-13_58_12,-24.0,30,30,4.357714353094253,47.55997843595729,45.692307692307686,49.220512820512816,42.01025641025641,48.71794871794872,42.01025641025641,48.71794871794872,45.692307692307686,49.220512820512816,30.63589743589744,49.24102564102564
Parkinson Database,21_08_2022-13_58_18,-23.0,30,30,2.9693353907886912,47.26274846230474,45.353846153846156,50.11282051282051,41.92820512820513,48.61538461538461,41.92820512820513,48.61538461538461,45.353846153846156,50.11282051282051,28.697435897435895,49.128205128205124
Parkinson Database,21_08_2022-13_58_23,-22.0,30,30,1.925627896548185,46.929455969608405,46.1025641025641,50.53333333333334,41.08717948717949,48.98461538461538,41.08717948717949,48.98461538461538,46.1025641025641,50.53333333333334,27.200000000000003,49.33333333333333
Parkinson Database,21_08_2022-13_58_28,-21.0,30,30,1.1894958550120054,46.55578501830927,45.774358974358975,49.91794871794871,39.23076923076923,49.48717948717949,39.23076923076923,49.48717948717949,45.774358974358975,49.91794871794871,25.107692307692307,50.256410256410255
Parkinson Database,21_08_2022-13_58_34,-20.0,30,30,0.7027791278907195,46.13692766767333,44.758974358974356,49.41538461538462,37.95897435897436,48.66666666666667,37.95897435897436,48.66666666666667,44.758974358974356,49.41538461538462,22.656410256410254,50.225641025641025
Parkinson Database,21_08_2022-13_58_39,-19.0,30,30,0.40015726526632983,45.66753808955458,43.948717948717956,48.93333333333333,36.266666666666666,48.697435897435895,36.266666666666666,48.697435897435895,43.948717948717956,48.93333333333333,20.89230769230769,50.594871794871786
Parkinson Database,21_08_2022-13_58_44,-18.0,30,30,0.22152149100791535,45.1416868138469,43.179487179487175,49.68205128205129,34.59487179487179,49.91794871794871,34.59487179487179,49.91794871794871,43.179487179487175,49.68205128205129,19.107692307692304,51.49743589743589
Parkinson Database,21_08_2022-13_58_49,-17.0,30,30,0.1195818323820597,44.55281740439755,41.91794871794872,49.42564102564102,33.01538461538461,48.256410256410255,33.01538461538461,48.256410256410255,41.91794871794872,49.42564102564102,17.7025641025641,50.871794871794876
Parkinson Database,21_08_2022-13_58_54,-16.0,30,30,0.06216307486213414,43.89370902392959,42.37948717948717,48.90256410256411,31.32307692307692,49.33333333333333,31.32307692307692,49.33333333333333,42.37948717948717,48.90256410256411,15.917948717948715,51.03589743589744
Parkinson Database,21_08_2022-13_58_59,-15.0,30,30,0.030154453491060815,43.15644996301697,40.84102564102564,48.77948717948718,29.753846153846155,48.62564102564103,29.753846153846155,48.62564102564103,40.84102564102564,48.77948717948718,14.923076923076927,51.70256410256411
Parkinson Database,21_08_2022-13_59_04,-14.0,30,30,0.013065749455611692,42.3324294315549,40.225641025641025,50.07179487179487,28.051282051282055,49.85641025641026,28.051282051282055,49.85641025641026,40.225641025641025,50.07179487179487,14.030769230769236,51.343589743589746
Parkinson Database,21_08_2022-13_59_10,-13.0,30,30,0.004817829270931107,41.41235792282876,38.34871794871795,49.61025641025641,25.630769230769236,48.95384615384616,25.630769230769236,48.95384615384616,38.34871794871795,49.61025641025641,12.482051282051287,50.36923076923077
Parkinson Database,21_08_2022-13_59_15,-12.0,30,30,0.0014338537783186616,40.38633046347792,37.61025641025641,49.87692307692308,23.907692307692308,49.220512820512816,23.907692307692308,49.220512820512816,37.61025641025641,49.87692307692308,11.958974358974361,51.32307692307692
Parkinson Database,21_08_2022-13_59_20,-11.0,30,30,0.0003235686058740039,39.24395225499351,35.8051282051282,49.774358974358975,21.928205128205125,49.31282051282051,21.928205128205125,49.31282051282051,35.8051282051282,49.774358974358975,10.420512820512817,50.235897435897435
Parkinson Database,21_08_2022-13_59_26,-10.0,30,30,5.1268103696708126e-05,37.9745527234216,33.36410256410256,49.24102564102564,19.753846153846155,49.37435897435898,19.753846153846155,49.37435897435898,33.36410256410256,49.24102564102564,8.523076923076921,50.02051282051282
Parkinson Database,21_08_2022-13_59_31,-9.0,30,30,5.18626685770861e-06,36.5675217627511,33.29230769230769,49.41538461538462,17.81538461538461,49.938461538461546,17.81538461538461,49.938461538461546,33.29230769230769,49.41538461538462,7.805128205128209,49.07692307692307
Parkinson Database,21_08_2022-13_59_36,-8.0,30,30,2.9774251967063484e-07,35.01281051050895,30.553846153846152,49.50769230769231,15.39487179487179,50.34871794871795,15.39487179487179,50.34871794871795,30.553846153846152,49.50769230769231,6.871794871794867,49.47692307692307
Parkinson Database,21_08_2022-13_59_41,-7.0,30,30,8.375580570976509e-09,33.30164707204649,28.707692307692312,48.46153846153847,13.353846153846149,50.256410256410255,13.353846153846149,50.256410256410255,28.707692307692312,48.46153846153847,6.338461538461537,50.17435897435898
