Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,21_08_2022-13_01_50,-30.0,30,0.3,46.32384307319807,49.87703934508234,48.656410256410254,48.82051282051282,47.220512820512816,48.24615384615385,50.07179487179487,50.276923076923076,48.656410256410254,48.82051282051282,49.97948717948718,50.14358974358974
Parkinson Database,21_08_2022-13_01_56,-29.0,30,0.3,45.878933118692466,49.86203601343427,47.620512820512815,48.50256410256411,46.841025641025645,47.96923076923076,49.712820512820514,49.95897435897436,47.620512820512815,48.50256410256411,49.0051282051282,48.98461538461538
Parkinson Database,21_08_2022-13_02_01,-28.0,30,0.3,45.38121933071428,49.84520205513397,47.95897435897436,48.82051282051282,45.97948717948718,47.353846153846156,49.282051282051285,49.794871794871796,47.95897435897436,48.82051282051282,49.51794871794873,50.11282051282051
Parkinson Database,21_08_2022-13_02_07,-27.0,30,0.3,44.82485379295694,49.826314123328444,47.03589743589743,47.87692307692307,45.95897435897436,47.37435897435898,49.67179487179487,50.20512820512821,47.03589743589743,47.87692307692307,49.661538461538456,49.8051282051282
Parkinson Database,21_08_2022-13_02_12,-26.0,30,0.3,44.203507779659326,49.80512162837698,47.84615384615385,48.851282051282055,46.54358974358974,47.38461538461538,50.46153846153847,50.37948717948718,47.84615384615385,48.851282051282055,49.90769230769231,49.88717948717949
Parkinson Database,21_08_2022-13_02_17,-25.0,30,0.3,43.510399566349975,49.7813434177001,46.789743589743594,48.2051282051282,44.328205128205134,46.092307692307685,48.87179487179487,49.323076923076925,46.789743589743594,48.2051282051282,48.49230769230769,48.90256410256411
Parkinson Database,21_08_2022-13_02_22,-24.0,30,0.3,42.73835436456476,49.75466405216061,46.55384615384616,47.51794871794872,44.45128205128205,45.948717948717956,49.87692307692308,49.95897435897436,46.55384615384616,47.51794871794872,49.3948717948718,49.743589743589745
Parkinson Database,21_08_2022-13_02_28,-23.0,30,0.3,41.87990730949888,49.72472963040984,45.37435897435898,47.07692307692307,42.9025641025641,44.89230769230769,48.61538461538461,49.06666666666667,45.37435897435898,47.07692307692307,48.389743589743595,48.86153846153846
Parkinson Database,21_08_2022-13_02_33,-22.0,30,0.3,40.92746152973501,49.691143106996165,45.78461538461538,47.13846153846154,42.717948717948715,44.646153846153844,49.24102564102564,49.323076923076925,45.78461538461538,47.13846153846154,48.287179487179486,48.92307692307693
Parkinson Database,21_08_2022-13_02_39,-21.0,30,0.3,39.8735127445118,49.653459043825805,44.97435897435898,46.34871794871794,41.67179487179487,43.579487179487174,48.54358974358974,48.44102564102564,44.97435897435898,46.34871794871794,47.67179487179487,47.323076923076925
