Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,21_08_2022-16_17_06,-30.0,60,7.745966692414834,26.641702562885257,49.57101496761138,46.75087719298246,46.75789473684211,44.45263157894737,44.50877192982456,48.02105263157894,48.03508771929824,46.75087719298246,46.75789473684211,44.50877192982456,44.48771929824561
Wisconsin Breast Cancer Database,21_08_2022-16_17_16,-29.0,60,7.745966692414834,24.37394483065983,49.5186745567934,45.8701754385965,45.91228070175438,43.52631578947368,43.56140350877193,47.582456140350885,47.561403508771924,45.8701754385965,45.91228070175438,43.89122807017544,43.89824561403509
Wisconsin Breast Cancer Database,21_08_2022-16_17_25,-28.0,60,7.745966692414834,22.011708323923035,49.459949167860266,45.55438596491228,45.575438596491225,43.02105263157895,43.11228070175439,47.199999999999996,47.192982456140356,45.55438596491228,45.575438596491225,43.14385964912281,43.2
Wisconsin Breast Cancer Database,21_08_2022-16_17_35,-27.0,60,7.745966692414834,19.585676680001505,49.39406034175127,44.81754385964912,44.85964912280702,42.08771929824562,42.19298245614035,47.03859649122807,47.10175438596491,44.81754385964912,44.85964912280702,43.12631578947368,43.21052631578948
Wisconsin Breast Cancer Database,21_08_2022-16_17_45,-26.0,60,7.745966692414834,17.13286769497622,49.32013489124367,44.14385964912281,44.199999999999996,41.305263157894736,41.37543859649123,46.51929824561404,46.56842105263158,44.14385964912281,44.199999999999996,42.05263157894736,42.13684210526316
Wisconsin Breast Cancer Database,21_08_2022-16_17_56,-25.0,60,7.745966692414834,14.694871260523476,49.23719344884035,43.98947368421052,43.98245614035088,40.319298245614036,40.501754385964915,46.43859649122807,46.51578947368421,43.98947368421052,43.98245614035088,41.410526315789475,41.51578947368421
Wisconsin Breast Cancer Database,21_08_2022-16_18_06,-24.0,60,7.745966692414834,12.315900719380226,49.144137661147695,42.810526315789474,42.92280701754386,39.23157894736842,39.463157894736845,45.80701754385965,45.94736842105264,42.810526315789474,42.92280701754386,40.55438596491228,40.680701754385964
Wisconsin Breast Cancer Database,21_08_2022-16_18_16,-23.0,60,7.745966692414834,10.041525719805861,49.03973588268249,42.44561403508772,42.55789473684211,38.03859649122807,38.29122807017544,45.67719298245614,45.82456140350877,42.44561403508772,42.55789473684211,40.23157894736842,40.25263157894737
Wisconsin Breast Cancer Database,21_08_2022-16_18_26,-22.0,60,7.745966692414834,7.918568239601245,48.92260721147713,41.1859649122807,41.319298245614036,37.05263157894737,37.31228070175439,45.46315789473684,45.58245614035088,41.1859649122807,41.319298245614036,39.424561403508775,39.5298245614035
Wisconsin Breast Cancer Database,21_08_2022-16_18_37,-21.0,60,7.745966692414834,5.995278144318616,48.79120370012119,39.87017543859649,40.02456140350878,35.30175438596491,35.4421052631579,44.40350877192982,44.43859649122807,39.87017543859649,40.02456140350878,38.5719298245614,38.72631578947369
