Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,21_08_2022-17_14_23,-30.0,60,60,8.879742305427772,48.90098030850119,47.38407079646018,47.39823008849557,45.23185840707965,45.28849557522124,45.23185840707965,45.28849557522124,47.38407079646018,47.39823008849557,36.707964601769916,36.899115044247786
Wisconsin Breast Cancer Database,21_08_2022-17_14_34,-29.0,60,60,7.154734501072705,48.766943496005496,47.86548672566372,47.978761061946905,45.49734513274336,45.28495575221238,45.49734513274336,45.28495575221238,47.86548672566372,47.978761061946905,36.26902654867257,36.12035398230089
Wisconsin Breast Cancer Database,21_08_2022-17_14_44,-28.0,60,60,5.589681791955324,48.616578055674324,47.17876106194691,47.27079646017699,44.21238938053097,44.325663716814155,44.21238938053097,44.325663716814155,47.17876106194691,47.27079646017699,35.143362831858404,35.32035398230089
Wisconsin Breast Cancer Database,21_08_2022-17_14_55,-27.0,60,60,4.196257560433217,48.44790244875099,46.630088495575215,46.46725663716814,43.5787610619469,43.52212389380531,43.5787610619469,43.52212389380531,46.630088495575215,46.46725663716814,33.80176991150442,33.68141592920354
Wisconsin Breast Cancer Database,21_08_2022-17_15_06,-26.0,60,60,2.994943096088569,48.25869782275701,46.93451327433629,46.87787610619469,43.21061946902655,43.161061946902656,43.21061946902655,43.161061946902656,46.93451327433629,46.87787610619469,32.91327433628318,32.87787610619469
Wisconsin Breast Cancer Database,21_08_2022-17_15_18,-25.0,60,60,2.0085049253614984,48.04648089321375,46.29734513274336,46.346902654867264,42.60884955752212,42.644247787610624,42.60884955752212,42.644247787610624,46.29734513274336,46.346902654867264,31.89734513274336,32.130973451327435
Wisconsin Breast Cancer Database,21_08_2022-17_15_30,-24.0,60,60,1.249866978981407,47.808474270249256,45.1716814159292,45.27079646017699,41.037168141592915,40.959292035398235,41.037168141592915,40.959292035398235,45.1716814159292,45.27079646017699,30.446017699115046,30.311504424778757
Wisconsin Breast Cancer Database,21_08_2022-17_15_41,-23.0,60,60,0.7120267387018939,47.541574225736746,45.054867256637166,44.89203539823009,40.49557522123893,40.24778761061947,40.49557522123893,40.24778761061947,45.054867256637166,44.89203539823009,29.93274336283186,29.734513274336283
Wisconsin Breast Cancer Database,21_08_2022-17_15_52,-22.0,60,60,0.3658869391223034,47.24231602014044,44.371681415929196,44.25132743362832,38.90619469026548,38.8283185840708,38.90619469026548,38.8283185840708,44.371681415929196,44.25132743362832,28.27964601769911,28.31504424778761
Wisconsin Breast Cancer Database,21_08_2022-17_16_04,-21.0,60,60,0.16680211356633376,46.906837095923585,43.13274336283186,43.196460176991145,38.23362831858407,38.08495575221239,38.23362831858407,38.08495575221239,43.13274336283186,43.196460176991145,27.355752212389383,27.12920353982301
Wisconsin Breast Cancer Database,21_08_2022-17_16_15,-20.0,60,60,0.06616124929408025,46.53083872255367,42.8212389380531,42.89911504424779,36.77522123893805,36.60530973451327,36.77522123893805,36.60530973451327,42.8212389380531,42.89911504424779,26.141592920353986,25.851327433628324
Wisconsin Breast Cancer Database,21_08_2022-17_16_27,-19.0,60,60,0.0222856245525616,46.10954708300178,42.120353982300884,42.120353982300884,34.99115044247788,34.76460176991151,34.99115044247788,34.76460176991151,42.120353982300884,42.120353982300884,24.78938053097345,24.456637168141594
Wisconsin Breast Cancer Database,21_08_2022-17_16_38,-18.0,60,60,0.006175431312372564,45.637675371669665,40.97699115044248,40.74336283185841,33.720353982300885,33.5858407079646,33.720353982300885,33.5858407079646,40.97699115044248,40.74336283185841,23.17522123893805,22.757522123893803
Wisconsin Breast Cancer Database,21_08_2022-17_16_49,-17.0,60,60,0.0013495147737454616,45.10938929334013,39.87964601769911,39.907964601769905,32.233628318584074,32.04247787610619,32.233628318584074,32.04247787610619,39.87964601769911,39.907964601769905,21.47610619469027,21.2353982300885
Wisconsin Breast Cancer Database,21_08_2022-17_16_59,-16.0,60,60,0.00022009736799851075,44.51827949532409,38.8283185840708,38.94159292035398,30.991150442477878,30.715044247787617,30.991150442477878,30.715044247787617,38.8283185840708,38.94159292035398,19.93274336283186,19.408849557522124
Wisconsin Breast Cancer Database,21_08_2022-17_17_10,-15.0,60,60,2.498210038483394e-05,43.85734603469695,37.88318584070797,37.79823008849558,29.079646017699112,28.881415929203534,29.079646017699112,28.881415929203534,37.88318584070797,37.79823008849558,18.350442477876104,17.79115044247788
