Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,21_08_2022-16_28_38,-11.0,60,60,4.869399230812093e-17,39.54729649011705,22.168421052631583,22.53333333333334,14.487719298245615,15.161403508771931,14.487719298245615,15.161403508771931,22.168421052631583,22.53333333333334,8.340350877192982,9.19649122807018
Wisconsin Breast Cancer Database,21_08_2022-16_28_47,-10.0,60,60,0.0,38.324954635012446,19.985964912280707,20.52631578947368,13.09473684210526,13.796491228070174,13.09473684210526,13.796491228070174,19.985964912280707,20.52631578947368,7.192982456140351,8.04912280701754
Wisconsin Breast Cancer Database,21_08_2022-16_28_57,-9.0,60,60,0.0,36.97429044592003,17.42105263157895,17.91228070175439,11.094736842105268,11.831578947368426,11.094736842105268,11.831578947368426,17.42105263157895,17.91228070175439,6.252631578947366,7.129824561403508
Wisconsin Breast Cancer Database,21_08_2022-16_29_08,-8.0,60,60,0.0,35.48744777711426,15.329824561403505,15.821052631578947,9.161403508771926,9.905263157894739,9.161403508771926,9.905263157894739,15.329824561403505,15.821052631578947,5.122807017543862,5.97894736842105
Wisconsin Breast Cancer Database,21_08_2022-16_29_18,-7.0,60,60,0.0,33.85826741246815,13.035087719298243,13.68070175438596,7.8947368421052655,8.701754385964911,7.8947368421052655,8.701754385964911,13.035087719298243,13.68070175438596,4.49824561403509,5.368421052631578
Wisconsin Breast Cancer Database,21_08_2022-16_29_28,-6.0,60,60,0.0,32.083210608700185,11.094736842105268,11.628070175438598,6.354385964912279,7.161403508771935,6.354385964912279,7.161403508771935,11.094736842105268,11.628070175438598,4.214035087719303,5.0842105263157915
Wisconsin Breast Cancer Database,21_08_2022-16_29_38,-5.0,60,60,0.0,30.162460443857203,9.09122807017544,9.715789473684211,5.456140350877192,6.284210526315793,5.456140350877192,6.284210526315793,9.09122807017544,9.715789473684211,3.4947368421052616,4.364912280701749
Wisconsin Breast Cancer Database,21_08_2022-16_29_48,-4.000000000000001,60,60,0.0,28.101136100765693,7.6280701754385944,8.407017543859652,4.821052631578948,5.677192982456136,4.821052631578948,5.677192982456136,7.6280701754385944,8.407017543859652,3.329824561403505,4.2070175438596475
Wisconsin Breast Cancer Database,21_08_2022-16_29_58,-3.0000000000000004,60,60,0.0,25.910483556953235,6.0842105263157915,6.877192982456137,3.8561403508771908,4.733333333333334,3.8561403508771908,4.733333333333334,6.0842105263157915,6.877192982456137,2.915789473684216,3.792982456140348
Wisconsin Breast Cancer Database,21_08_2022-16_30_09,-2.0,60,60,0.0,23.608821953294566,5.017543859649121,5.803508771929822,3.2035087719298194,4.073684210526318,3.2035087719298194,4.073684210526318,5.017543859649121,5.803508771929822,2.5578947368421034,3.428070175438591
Wisconsin Breast Cancer Database,21_08_2022-16_30_19,-1.0,60,60,0.0,21.221959826335333,4.063157894736847,4.891228070175435,3.115789473684205,3.985964912280704,3.115789473684205,3.985964912280704,4.063157894736847,4.891228070175435,2.4947368421052607,3.3719298245614038
Wisconsin Breast Cancer Database,21_08_2022-16_30_29,0.0,60,60,0.0,18.782810492422197,3.340350877192988,4.182456140350876,2.64210526315789,3.512280701754389,2.64210526315789,3.512280701754389,3.340350877192988,4.182456140350876,2.280701754385961,3.157894736842104
Wisconsin Breast Cancer Database,21_08_2022-16_30_40,1.0000000000000002,60,60,0.0,16.330109502115157,2.6982456140350886,3.561403508771932,2.5087719298245603,3.3859649122807034,2.5087719298245603,3.3859649122807034,2.6982456140350886,3.561403508771932,2.4491228070175453,3.3263157894736883
Wisconsin Breast Cancer Database,21_08_2022-16_30_50,2.0000000000000004,60,60,0.0,13.906505987097246,2.368421052631575,3.238596491228074,2.129824561403504,3.007017543859647,2.129824561403504,3.007017543859647,2.368421052631575,3.238596491228074,2.0842105263157884,2.9614035087719315
Wisconsin Breast Cancer Database,21_08_2022-16_31_00,3.0,60,60,0.0,11.556741546324195,1.8701754385964886,2.7473684210526317,1.8210526315789455,2.6982456140350886,1.8210526315789455,2.6982456140350886,1.8701754385964886,2.7473684210526317,1.8105263157894735,2.6877192982456166
Wisconsin Breast Cancer Database,21_08_2022-16_31_11,4.0,60,60,0.0,9.326758692458178,1.603508771929829,2.480701754385961,1.543859649122803,2.421052631578946,1.543859649122803,2.421052631578946,1.603508771929829,2.480701754385961,1.7298245614035035,2.6070175438596466
Wisconsin Breast Cancer Database,21_08_2022-16_31_21,5.0,60,60,0.0,7.2638743608070735,1.3157894736842146,2.1929824561403466,1.3157894736842146,2.1929824561403466,1.3157894736842146,2.1929824561403466,1.3157894736842146,2.1929824561403466,1.3157894736842146,2.1929824561403466
Wisconsin Breast Cancer Database,21_08_2022-16_31_31,6.0,60,60,0.0,5.416554268695116,1.140350877192986,2.017543859649118,1.140350877192986,2.017543859649118,1.140350877192986,2.017543859649118,1.140350877192986,2.017543859649118,1.140350877192986,2.017543859649118
Wisconsin Breast Cancer Database,21_08_2022-16_31_41,7.0,60,60,0.0,3.8310006351664856,1.0315789473684167,1.9087719298245598,1.0315789473684167,1.9087719298245598,1.0315789473684167,1.9087719298245598,1.0315789473684167,1.9087719298245598,1.0315789473684167,1.9087719298245598
Wisconsin Breast Cancer Database,21_08_2022-16_31_52,8.0,60,60,0.0,2.5427727231642603,0.8771929824561431,1.7543859649122862,0.8771929824561431,1.7543859649122862,0.8771929824561431,1.7543859649122862,0.8771929824561431,1.7543859649122862,0.8771929824561431,1.7543859649122862
Wisconsin Breast Cancer Database,21_08_2022-16_32_02,9.0,60,60,0.0,1.565580459046147,0.7649122807017572,1.6421052631579003,0.7649122807017572,1.6421052631579003,0.7649122807017572,1.6421052631579003,0.7649122807017572,1.6421052631579003,0.7649122807017572,1.6421052631579003
Wisconsin Breast Cancer Database,21_08_2022-16_32_13,10.0,60,60,0.0,0.8832959354525995,0.736842105263158,1.614035087719301,0.736842105263158,1.614035087719301,0.736842105263158,1.614035087719301,0.736842105263158,1.614035087719301,0.736842105263158,1.614035087719301
Wisconsin Breast Cancer Database,21_08_2022-16_32_23,11.0,60,60,0.0,0.4509749509311059,0.6245614035087721,1.5017543859649152,0.6245614035087721,1.5017543859649152,0.6245614035087721,1.5017543859649152,0.6245614035087721,1.5017543859649152,0.6245614035087721,1.5017543859649152
Wisconsin Breast Cancer Database,21_08_2022-16_32_34,12.0,60,60,0.0,0.20578203326585986,0.645614035087716,1.522807017543859,0.645614035087716,1.522807017543859,0.645614035087716,1.522807017543859,0.645614035087716,1.522807017543859,0.645614035087716,1.522807017543859
Wisconsin Breast Cancer Database,21_08_2022-16_32_43,13.0,60,60,0.0,0.0829213289399056,0.6070175438596448,1.4842105263157879,0.6070175438596448,1.4842105263157879,0.6070175438596448,1.4842105263157879,0.6070175438596448,1.4842105263157879,0.6070175438596448,1.4842105263157879
Wisconsin Breast Cancer Database,21_08_2022-16_32_53,14.0,60,60,0.0,0.029157888845812566,0.5403508771929855,1.4175438596491174,0.5403508771929855,1.4175438596491174,0.5403508771929855,1.4175438596491174,0.5403508771929855,1.4175438596491174,0.5403508771929855,1.4175438596491174
Wisconsin Breast Cancer Database,21_08_2022-16_33_03,15.0,60,60,0.0,0.008817329886615006,0.5929824561403563,1.4701754385964882,0.5929824561403563,1.4701754385964882,0.5929824561403563,1.4701754385964882,0.5929824561403563,1.4701754385964882,0.5929824561403563,1.4701754385964882
