Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,21_08_2022-16_09_15,-30.0,60,0.6,42.89450732661391,49.88060344880843,46.03157894736842,46.08070175438597,44.56140350877193,44.589473684210525,49.575438596491225,49.51929824561403,46.03157894736842,46.08070175438597,48.7578947368421,48.68070175438597
Wisconsin Breast Cancer Database,21_08_2022-16_09_26,-29.0,60,0.6,42.04420666921717,49.86603494551922,45.747368421052634,45.84561403508772,43.43157894736842,43.50877192982456,48.87017543859648,48.849122807017544,45.747368421052634,45.84561403508772,48.22105263157894,48.256140350877196
Wisconsin Breast Cancer Database,21_08_2022-16_09_36,-28.0,60,0.6,41.09688743237843,49.84968884870539,45.49122807017544,45.46315789473684,42.89473684210526,42.992982456140346,49.231578947368426,49.22456140350877,45.49122807017544,45.46315789473684,48.192982456140356,48.207017543859656
Wisconsin Breast Cancer Database,21_08_2022-16_09_48,-27.0,60,0.6,40.04337119441735,49.831348272655504,45.03508771929825,45.11929824561404,42.12982456140351,42.25614035087719,49.00350877192983,49.01052631578947,45.03508771929825,45.11929824561404,47.90526315789474,47.96140350877193
Wisconsin Breast Cancer Database,21_08_2022-16_10_00,-26.0,60,0.6,38.874368301830515,49.81076987316613,44.45964912280702,44.52280701754386,41.52982456140351,41.60701754385965,49.08070175438597,49.03859649122807,44.45964912280702,44.52280701754386,48.07017543859649,48.0
Wisconsin Breast Cancer Database,21_08_2022-16_10_11,-25.0,60,0.6,37.58081582360301,49.78768062142081,44.12982456140351,44.20701754385965,40.2280701754386,40.354385964912275,49.03859649122807,49.01052631578947,44.12982456140351,44.20701754385965,47.72982456140351,47.75789473684211
Wisconsin Breast Cancer Database,21_08_2022-16_10_20,-24.0,60,0.6,36.15435648416395,49.7617741851596,42.62456140350878,42.743859649122804,39.63859649122807,39.70175438596492,49.27368421052631,49.21052631578947,42.62456140350878,42.743859649122804,47.76491228070176,47.68771929824561
Wisconsin Breast Cancer Database,21_08_2022-16_10_30,-23.0,60,0.6,34.587987386179506,49.732706869630846,42.16842105263158,42.252631578947366,38.28070175438596,38.392982456140345,49.242105263157896,49.214035087719296,42.16842105263158,42.252631578947366,46.63859649122807,46.603508771929825
Wisconsin Breast Cancer Database,21_08_2022-16_10_40,-22.0,60,0.6,32.87689887125011,49.700093065154924,41.098245614035086,41.24561403508772,36.498245614035085,36.71578947368421,48.582456140350885,48.67368421052631,41.098245614035086,41.24561403508772,45.96140350877192,45.954385964912284
Wisconsin Breast Cancer Database,21_08_2022-16_10_50,-21.0,60,0.6,31.019502716092102,49.66350014187066,39.978947368421046,40.02105263157895,35.547368421052624,35.64561403508771,48.8561403508772,48.72982456140351,39.978947368421046,40.02105263157895,45.80350877192983,45.69122807017544
Wisconsin Breast Cancer Database,21_08_2022-16_11_00,-20.0,60,0.6,29.01860916211093,49.62244272532778,38.88421052631579,39.02456140350877,33.47719298245614,33.708771929824564,48.36140350877193,48.34736842105263,38.88421052631579,39.02456140350877,45.578947368421055,45.50877192982456
Wisconsin Breast Cancer Database,21_08_2022-16_11_11,-19.0,60,0.6,26.882650059145096,49.57637627891805,37.24912280701754,37.49473684210526,31.799999999999994,32.14385964912281,47.73333333333334,47.859649122807014,37.24912280701754,37.49473684210526,44.95438596491228,45.10175438596491
Wisconsin Breast Cancer Database,21_08_2022-16_11_21,-18.0,60,0.6,24.62676433647601,49.52468991077098,36.108771929824556,36.37543859649123,29.982456140350877,30.270175438596493,47.79649122807017,47.83859649122807,36.108771929824556,36.37543859649123,43.89122807017544,43.96842105263158
Wisconsin Breast Cancer Database,21_08_2022-16_11_31,-17.0,60,0.6,22.27348285005617,49.4666983135857,34.72982456140351,34.96140350877192,28.105263157894733,28.45614035087719,47.66666666666667,47.694736842105264,34.72982456140351,34.96140350877192,43.743859649122804,43.84912280701755
Wisconsin Breast Cancer Database,21_08_2022-16_11_40,-16.0,60,0.6,19.852720405847904,49.40163273598016,32.8421052631579,33.06666666666666,26.196491228070172,26.53333333333333,47.4561403508772,47.44912280701754,32.8421052631579,33.06666666666666,42.94736842105264,42.94035087719298
Wisconsin Breast Cancer Database,21_08_2022-16_11_50,-15.0,60,0.6,17.400878048955786,49.328630873372965,31.568421052631578,31.736842105263165,24.063157894736843,24.505263157894742,47.36491228070175,47.39298245614035,31.568421052631578,31.736842105263165,42.694736842105264,42.736842105263165
Wisconsin Breast Cancer Database,21_08_2022-16_12_01,-14.0,60,0.6,14.959144726983434,49.24672555529098,29.080701754385963,29.403508771929822,21.642105263157895,22.168421052631583,47.16842105263158,47.22456140350877,29.080701754385963,29.403508771929822,41.44210526315789,41.56842105263158
Wisconsin Breast Cancer Database,21_08_2022-16_12_11,-13.0,60,0.6,12.57152827549719,49.154832094571084,27.491228070175445,27.863157894736844,19.62105263157895,20.231578947368423,46.56842105263158,46.617543859649125,27.491228070175445,27.863157894736844,40.65964912280702,40.72280701754386
Wisconsin Breast Cancer Database,21_08_2022-16_12_20,-12.0,60,0.6,10.28347508987746,49.05173415258275,24.52982456140351,24.915789473684214,17.25964912280702,17.92631578947368,46.0,46.13333333333334,24.52982456140351,24.915789473684214,40.27368421052632,40.35087719298246
Wisconsin Breast Cancer Database,21_08_2022-16_12_31,-11.0,60,0.6,8.14165020334226,48.9360679639404,22.69122807017544,23.028070175438597,15.04210526315789,15.701754385964916,45.12631578947368,45.224561403508766,22.69122807017544,23.028070175438597,39.29122807017544,39.396491228070175
Wisconsin Breast Cancer Database,21_08_2022-16_12_40,-10.0,60,0.6,6.194181181242666,48.806304755170444,20.11578947368421,20.60701754385965,12.596491228070173,13.31929824561403,44.39999999999999,44.56140350877193,20.11578947368421,20.60701754385965,38.45263157894737,38.6140350877193
Wisconsin Breast Cancer Database,21_08_2022-16_12_50,-9.0,60,0.6,4.488992104040609,48.66073118578251,17.540350877192978,17.94035087719298,10.708771929824557,11.42456140350877,44.347368421052636,44.46666666666667,17.540350877192978,17.94035087719298,37.3578947368421,37.4
Wisconsin Breast Cancer Database,21_08_2022-16_13_00,-8.0,60,0.6,3.0676120178751978,48.49742763928768,15.305263157894732,15.866666666666662,9.32982456140351,10.115789473684211,43.72631578947368,43.85263157894737,15.305263157894732,15.866666666666662,36.6280701754386,36.76842105263158
Wisconsin Breast Cancer Database,21_08_2022-16_13_11,-7.0,60,0.6,1.9546338927742806,48.31424419876809,13.301754385964914,13.898245614035087,7.985964912280696,8.807017543859653,42.87017543859649,43.01754385964912,13.301754385964914,13.898245614035087,35.280701754385966,35.4
Wisconsin Breast Cancer Database,21_08_2022-16_13_21,-6.0,60,0.6,1.1474648268012375,48.108774160989846,10.982456140350882,11.607017543859655,6.431578947368422,7.252631578947366,42.35087719298246,42.463157894736845,10.982456140350882,11.607017543859655,34.77543859649123,34.9859649122807
Wisconsin Breast Cancer Database,21_08_2022-16_13_31,-5.0,60,0.6,0.6129367829397213,47.87832498072256,9.119298245614038,9.828070175438597,5.217543859649121,6.080701754385965,40.96842105263158,41.1438596491228,9.119298245614038,9.828070175438597,32.645614035087725,32.90526315789474
Wisconsin Breast Cancer Database,21_08_2022-16_13_41,-4.000000000000001,60,0.6,0.2942019660388873,47.619886601454574,7.515789473684209,8.245614035087723,4.807017543859649,5.656140350877193,40.19298245614035,40.27719298245614,7.515789473684209,8.245614035087723,31.108771929824563,31.35438596491228
Wisconsin Breast Cancer Database,21_08_2022-16_13_51,-3.0000000000000004,60,0.6,0.12535044246301763,47.33009723209134,6.508771929824563,7.224561403508767,4.2385964912280745,5.066666666666664,39.15438596491229,39.27368421052632,6.508771929824563,7.224561403508767,29.29824561403509,29.65614035087719
Wisconsin Breast Cancer Database,21_08_2022-16_14_01,-2.0,60,0.6,0.046852844536203385,47.00520678804735,4.943859649122806,5.771929824561406,3.378947368421048,4.256140350877191,37.83157894736841,38.0421052631579,4.943859649122806,5.771929824561406,27.368421052631575,27.77543859649123
Wisconsin Breast Cancer Database,21_08_2022-16_14_11,-1.0,60,0.6,0.015166883215802349,46.64103845242485,4.1017543859649175,4.957894736842105,3.287719298245617,4.164912280701749,37.09122807017544,37.3859649122807,4.1017543859649175,4.957894736842105,24.835087719298244,25.291228070175443
Wisconsin Breast Cancer Database,21_08_2022-16_14_22,0.0,60,0.6,0.004172848465132445,46.232949159857725,3.4982456140350893,4.368421052631577,2.814035087719302,3.691228070175434,36.32631578947368,36.564912280701755,3.4982456140350893,4.368421052631577,22.733333333333338,23.28070175438597
